Gene	Gene ID	Gene type	Drug Name	Cell_Line	Time	Dose	P-value	Q-value	Log2(fold Change)
EIF4E	1977	Novel DORGE-TSG	loperamide	MCF7	6h	7.8μM	0.000388369	0.012919	0.458827
EIF4E	1977	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	0.000735929	0.00865377	0.519145
EIF4E	1977	Novel DORGE-TSG	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00180469	0.0322971	0.65743
EIF4E	1977	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	0.00236971	0.0174241	0.422436
EIF4E	1977	Novel DORGE-TSG	cloperastine	MCF7	6h	11.0μM	0.00243273	0.0829194	0.607679
EIF4E	1977	Novel DORGE-TSG	thioridazine	PC3	6h	10.0μM	0.00288346	0.0331228	0.546809
EIF4E	1977	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	0.00293251	0.0070513	0.330306
EIF4E	1977	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00319899	0.0171398	0.425537
EIF4E	1977	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.00325438	0.0296397	0.471584
EIF4E	1977	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.00460102	0.0260781	0.471889
EIF4E	1977	Novel DORGE-TSG	tretinoin	MCF7	6h	1.0μM	0.00470586	0.0304449	0.220533
EIF4E	1977	Novel DORGE-TSG	biperiden	MCF7	6h	11.4μM	0.00575302	0.501325	0.318553
EIF4E	1977	Novel DORGE-TSG	carbamazepine	MCF7	6h	0.1μM	0.00619406	0.416373	0.340274
EIF4E	1977	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	0.00821541	0.0854581	0.351409
EIF4E	1977	Novel DORGE-TSG	azathioprine	MCF7	6h	14.4μM	0.00995297	0.592463	0.400347
ERH	2079	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.0002644	0.00156281	0.612906
ERH	2079	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.00206729	0.0118303	0.395811
ERH	2079	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	0.0025533	0.0139752	0.407242
ERH	2079	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	0.00266077	0.0227354	0.678267
ERH	2079	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	0.00331929	0.0276738	0.341789
ERH	2079	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	0.00419276	0.00911288	0.25727
ERH	2079	Novel DORGE-TSG	lorglumide	MCF7	6h	8.4μM	0.00424349	0.1462	0.448028
ERH	2079	Novel DORGE-TSG	amiodarone	MCF7	6h	5.8μM	0.00560651	0.160716	0.588008
ERH	2079	Novel DORGE-TSG	famprofazone	MCF7	6h	10.6μM	0.0057665	0.292638	0.517964
ERH	2079	Novel DORGE-TSG	clozapine	MCF7	6h	12.2μM	0.00604583	0.42495	0.495004
ERH	2079	Novel DORGE-TSG	cefalexin	MCF7	6h	11.0μM	0.00938745	0.5642	0.459734
ERH	2079	Novel DORGE-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00969839	0.0372746	0.269668
CDH11	1009	CGC-TSG	trichostatinA	PC3	6h	0.1μM	0	0	2.52043
CDH11	1009	CGC-TSG	trichostatinA	PC3	6h	1.0μM	8.31648e-24	2.46346e-21	1.95671
CDH11	1009	CGC-TSG	troglitazone	PC3	6h	10.0μM	1.49503e-07	7.96077e-05	1.63863
CDH11	1009	CGC-TSG	LY-294002	PC3	6h	10.0μM	2.06408e-06	3.82131e-05	0.901412
CDH11	1009	CGC-TSG	rosiglitazone	PC3	6h	10.0μM	2.79204e-06	0.000813516	1.72529
CDH11	1009	CGC-TSG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	2.5105e-05	0.00352737	1.49691
CDH11	1009	CGC-TSG	pioglitazone	PC3	6h	10.0μM	3.94391e-05	0.00278785	1.12517
CDH11	1009	CGC-TSG	sirolimus	PC3	6h	0.1μM	0.000293675	0.00493064	0.822184
CDH11	1009	CGC-TSG	thioridazine	PC3	6h	10.0μM	0.00301329	0.0337429	0.734569
CDH11	1009	CGC-TSG	valproicacid	PC3	6h	1000.0μM	0.00382312	0.119506	0.755097
CDH11	1009	CGC-TSG	genistein	PC3	6h	10.0μM	0.00399921	0.999731	0.825838
STK38	11329	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	0.000183636	0.000576051	0.124894
STK38	11329	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	0.00403942	0.0145623	0.172593
FLCN	201163	CGC-TSG	fenoprofen	MCF7	6h	7.2μM	0.00414164	0.35782	0.596212
FLCN	201163	CGC-TSG	flecainide	MCF7	6h	8.4μM	0.0074302	0.380071	0.439065
FLCN	201163	CGC-TSG	trichostatinA	HL60	6h	0.1μM	0.00995473	0.0240293	0.180508
TMEM87A	25963	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	1.32495
TMEM87A	25963	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	1.77612
TMEM87A	25963	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	5.66084e-34	1.16407e-32	0.911782
TMEM87A	25963	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	3.1023e-30	1.4086e-28	0.811275
TMEM87A	25963	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	3.59745e-23	7.21869e-21	1.09886
TMEM87A	25963	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	3.50851e-12	1.18291e-10	1.39098
TMEM87A	25963	Novel DORGE-TSG	valproicacid	MCF7	6h	500.0μM	1.05551e-09	8.20725e-07	0.52568
TMEM87A	25963	Novel DORGE-TSG	valproicacid	MCF7	6h	1000.0μM	2.00742e-08	1.7279e-05	0.540074
TMEM87A	25963	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	5.07178e-07	7.61949e-05	0.852343
TMEM87A	25963	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	6.12704e-06	0.00152453	0.596484
TMEM87A	25963	Novel DORGE-TSG	valproicacid	PC3	6h	1000.0μM	9.6559e-06	0.0270799	0.723844
TMEM87A	25963	Novel DORGE-TSG	valproicacid	MCF7	6h	200.0μM	1.1254e-05	0.00294417	0.357483
TMEM87A	25963	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.000132541	0.0118614	0.503348
ITPKB	3707	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	1.19191
ITPKB	3707	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	1.12337
ITPKB	3707	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	1.80891e-32	2.9495e-31	1.04934
ITPKB	3707	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	1.93165e-18	4.83536e-17	0.993733
ITPKB	3707	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	7.42026e-16	1.30944e-14	0.593729
ITPKB	3707	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	5.75548e-08	4.56658e-07	1.36756
ITPKB	3707	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	3.9365e-07	2.92382e-06	0.996976
ITPKB	3707	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	5.1742e-07	5.56372e-06	1.04616
ITPKB	3707	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	5.7337e-07	8.96143e-06	0.447809
ITPKB	3707	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	7.12873e-07	5.59549e-06	0.937227
ITPKB	3707	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	1.4735e-06	4.4387e-05	0.46409
ITPKB	3707	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	4.013e-05	0.000271336	0.274265
ITPKB	3707	Novel DORGE-TSG	thioridazine	PC3	6h	10.0μM	0.00012784	0.00343512	0.704644
ITPKB	3707	Novel DORGE-TSG	genistein	MCF7	6h	10.0μM	0.000276438	0.012644	0.35035
ITPKB	3707	Novel DORGE-TSG	prochlorperazine	MCF7	6h	10.0μM	0.000317785	0.00423981	0.324338
ITPKB	3707	Novel DORGE-TSG	lycorine	MCF7	6h	12.4μM	0.000356059	0.00436541	0.713306
ITPKB	3707	Novel DORGE-TSG	tanespimycin	PC3	6h	1.0μM	0.000593518	0.00592613	0.369609
ITPKB	3707	Novel DORGE-TSG	diethylstilbestrol	MCF7	6h	15.0μM	0.000990132	0.0613766	0.565898
ITPKB	3707	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.000994638	0.00649569	0.362008
ITPKB	3707	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.00142545	0.00671745	0.53595
ITPKB	3707	Novel DORGE-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00174078	0.00853983	0.310019
ITPKB	3707	Novel DORGE-TSG	troglitazone	PC3	6h	10.0μM	0.00399145	0.0800212	0.423432
ITPKB	3707	Novel DORGE-TSG	rosiglitazone	PC3	6h	10.0μM	0.00755995	0.121007	0.481559
ITPKB	3707	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	0.00837479	0.0548661	0.260446
ITPKB	3707	Novel DORGE-TSG	tretinoin	MCF7	6h	1.0μM	0.00932483	0.0526601	0.216651
SDHA	6389	CGC-TSG	thioridazine	MCF7	6h	10.0μM	3.20793e-06	4.06e-05	0.432025
SDHA	6389	CGC-TSG	prochlorperazine	MCF7	6h	10.0μM	7.19001e-05	0.00129264	0.346951
SDHA	6389	CGC-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.000109519	0.00072436	0.574148
SDHA	6389	CGC-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00030895	0.00190091	0.303293
SDHA	6389	CGC-TSG	loperamide	MCF7	6h	7.8μM	0.000341629	0.0119053	0.519296
SDHA	6389	CGC-TSG	trifluoperazine	MCF7	6h	10.0μM	0.000545433	0.00538978	0.310006
SDHA	6389	CGC-TSG	estradiol	MCF7	6h	0.01μM	0.00169314	0.0872538	0.24009
SDHA	6389	CGC-TSG	fluphenazine	MCF7	6h	10.0μM	0.00234257	0.0213252	0.256389
SDHA	6389	CGC-TSG	geldanamycin	MCF7	6h	1.0μM	0.00352285	0.0129239	0.22815
SDHA	6389	CGC-TSG	clozapine	MCF7	6h	10.0μM	0.004333	0.340063	0.256912
SDHA	6389	CGC-TSG	haloperidol	MCF7	6h	10.0μM	0.00599725	0.225413	0.162218
SDHA	6389	CGC-TSG	levonorgestrel	MCF7	6h	12.8μM	0.00855978	0.381121	0.361199
EPN1	29924	Novel DORGE-TSG	genistein	MCF7	6h	10.0μM	0.000784791	0.0251639	0.275498
EPN1	29924	Novel DORGE-TSG	promazine	MCF7	6h	12.4μM	0.00768705	0.384649	0.358672
FBN1	2200	Novel DORGE-TSG	arachidonicacid	MCF7	6h	10.0μM	0.00200301	0.14094	0.789387
FBN1	2200	Novel DORGE-TSG	rosiglitazone	PC3	6h	10.0μM	0.00331609	0.0758766	0.744596
FBN1	2200	Novel DORGE-TSG	troglitazone	PC3	6h	10.0μM	0.00503429	0.0939965	0.557629
TRIOBP	11078	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	0.920049
TRIOBP	11078	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	6.83834e-43	2.39902e-42	0.412115
TRIOBP	11078	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	3.69209e-17	6.34438e-16	0.698476
TRIOBP	11078	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	4.98624e-12	1.6017e-11	0.30825
TRIOBP	11078	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	3.57735e-07	2.68592e-06	0.793961
TRIOBP	11078	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	6.54296e-07	6.85193e-06	0.758086
TRIOBP	11078	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	2.62835e-05	0.000142917	0.569615
TRIOBP	11078	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	4.73761e-05	0.000192428	0.615
TRIOBP	11078	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	0.000121614	0.000389748	0.141165
TRIOBP	11078	Novel DORGE-TSG	tanespimycin	PC3	6h	1.0μM	0.00040059	0.00433746	0.26305
TRIOBP	11078	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	0.00107348	0.00447558	0.211499
TRIOBP	11078	Novel DORGE-TSG	beta-escin	MCF7	6h	3.2μM	0.00176559	0.159493	0.433413
XPOT	11260	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	1.20108
XPOT	11260	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	1.06281
XPOT	11260	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	1.62592e-25	1.20262e-24	0.857669
XPOT	11260	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	8.35432e-23	1.78278e-21	0.770286
XPOT	11260	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	9.56303e-19	2.65566e-17	0.960905
XPOT	11260	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	1.56818e-16	3.03416e-15	0.498941
XPOT	11260	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	6.89544e-14	5.86637e-12	1.8075
XPOT	11260	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	7.12005e-11	1.47634e-09	1.48204
XPOT	11260	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	2.77927e-10	5.70575e-09	1.34195
XPOT	11260	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	7.81167e-10	1.60902e-08	0.405974
XPOT	11260	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	1.82177e-09	5.10464e-08	0.408752
XPOT	11260	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	2.38308e-09	2.53401e-07	0.702458
XPOT	11260	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	2.42736e-07	6.35015e-06	0.750119
XPOT	11260	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	1.32627e-06	1.28206e-05	1.14547
XPOT	11260	Novel DORGE-TSG	wortmannin	MCF7	6h	0.01μM	2.51342e-06	5.77994e-05	0.38095
XPOT	11260	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	2.6732e-06	1.09905e-05	0.796943
XPOT	11260	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	2.92737e-05	0.000489508	0.514435
XPOT	11260	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.000136955	0.00290934	0.587461
XPOT	11260	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	0.000407159	0.00560339	0.538276
XPOT	11260	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	0.000830168	0.0243014	0.456803
XPOT	11260	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.00112705	0.030154	0.502196
XPOT	11260	Novel DORGE-TSG	sirolimus	HL60	6h	0.1μM	0.00487953	0.161453	0.243621
XPOT	11260	Novel DORGE-TSG	wortmannin	HL60	6h	0.01μM	0.00866879	0.249649	0.277966
SLC6A6	6533	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	1.93947e-05	6.85287e-05	0.420793
SLC6A6	6533	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0.000104922	0.000180196	0.0958932
SLC6A6	6533	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	0.0010057	0.0031532	0.361275
SLC6A6	6533	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	0.00136265	0.0026651	0.170382
RIN2	54453	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	4.87838
RIN2	54453	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	1.26478e-17	2.4023e-16	2.6448
RIN2	54453	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	3.9384e-10	7.68879e-09	2.65759
RIN2	54453	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	5.03145e-07	9.36369e-07	0.442489
RIN2	54453	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	4.90831e-05	0.000232626	1.60521
RIN2	54453	Novel DORGE-TSG	beta-escin	MCF7	6h	3.2μM	6.12693e-05	0.0195449	1.47033
RIN2	54453	Novel DORGE-TSG	arachidonicacid	MCF7	6h	10.0μM	0.000413803	0.0817162	0.868182
RIN2	54453	Novel DORGE-TSG	valproicacid	PC3	6h	1000.0μM	0.000443236	0.0493444	1.10067
RIN2	54453	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	0.00046482	0.0021888	0.912443
RIN2	54453	Novel DORGE-TSG	troglitazone	PC3	6h	10.0μM	0.000799323	0.0268043	0.928541
RIN2	54453	Novel DORGE-TSG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00319497	0.0717484	0.902825
RIN2	54453	Novel DORGE-TSG	6-bromoindirubin-3'-oxime	PC3	6h	0.5μM	0.00431785	0.11939	0.843182
RIN2	54453	Novel DORGE-TSG	genistein	PC3	6h	10.0μM	0.00826701	0.999731	0.80452
RAD50	10111	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.77167
RAD50	10111	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	2.59726e-19	1.23283e-18	0.703881
RAD50	10111	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	8.98768e-12	6.33158e-11	0.425026
RAD50	10111	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	7.54904e-10	5.52782e-09	0.381491
RAD50	10111	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	9.23495e-09	1.16439e-07	1.21627
RAD50	10111	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	9.38112e-09	2.2853e-08	0.314447
RAD50	10111	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	6.08618e-08	5.41618e-07	1.06162
RAD50	10111	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	1.28805e-07	1.65373e-06	1.09771
RAD50	10111	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	1.48572e-06	4.87701e-06	0.400318
RAD50	10111	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	3.66421e-06	2.62595e-05	0.439697
RAD50	10111	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.5359e-06	0.000125844	0.775325
RAD50	10111	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	5.14059e-05	0.000207508	0.678062
RAD50	10111	Novel DORGE-TSG	valproicacid	MCF7	6h	1000.0μM	0.000171902	0.00645167	0.342757
RAD50	10111	Novel DORGE-TSG	alvespimycin	MCF7	6h	0.1μM	0.000390626	0.00251281	0.33399
RAD50	10111	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	0.00134968	0.00597825	0.299182
RAD50	10111	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	0.00200573	0.0114745	0.290197
RAD50	10111	Novel DORGE-TSG	chlorpromazine	MCF7	6h	1.0μM	0.00224811	0.572498	0.275101
RAD50	10111	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	0.00263689	0.0201261	0.486527
RAD50	10111	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	0.00278864	0.0152633	0.219536
RAD50	10111	Novel DORGE-TSG	acacetin	MCF7	6h	14.0μM	0.00356244	0.0920781	0.479241
RAD50	10111	Novel DORGE-TSG	ethotoin	MCF7	6h	19.6μM	0.00425759	0.166411	0.392902
RAD50	10111	Novel DORGE-TSG	geldanamycin	HL60	6h	1.0μM	0.00585195	0.0389119	0.424114
PSMD1	5707	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	2.39643e-22	6.14975e-22	0.273488
PSMD1	5707	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	5.10513e-18	1.7306e-17	0.398357
PSMD1	5707	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	3.13661e-15	5.04671e-14	0.401557
PSMD1	5707	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	2.5531e-10	3.04131e-08	0.724858
PSMD1	5707	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	1.74794e-09	7.99196e-09	0.359276
PSMD1	5707	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	5.37772e-07	3.0137e-05	0.368109
PSMD1	5707	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	6.6015e-07	4.91716e-05	0.621544
PSMD1	5707	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	5.5847e-06	6.61708e-05	0.312506
PSMD1	5707	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	1.44401e-05	0.00029537	0.301711
PSMD1	5707	Novel DORGE-TSG	gossypol	MCF7	6h	7.8μM	3.17001e-05	0.000870597	0.56958
PSMD1	5707	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	3.67002e-05	8.02015e-05	0.169576
PSMD1	5707	Novel DORGE-TSG	prochlorperazine	HL60	6h	10.0μM	0.00010266	0.0104755	0.377493
PSMD1	5707	Novel DORGE-TSG	trifluoperazine	HL60	6h	10.0μM	0.000220432	0.0209343	0.37999
PSMD1	5707	Novel DORGE-TSG	wortmannin	HL60	6h	0.01μM	0.000236134	0.0386543	0.364897
PSMD1	5707	Novel DORGE-TSG	wortmannin	MCF7	6h	0.01μM	0.000252586	0.00271752	0.226213
PSMD1	5707	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.000329738	0.00539064	0.368753
PSMD1	5707	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.000376706	0.00514271	0.532753
PSMD1	5707	Novel DORGE-TSG	thioridazine	PC3	6h	10.0μM	0.000391892	0.00780084	0.4583
PSMD1	5707	Novel DORGE-TSG	genistein	MCF7	6h	10.0μM	0.000836376	0.025884	0.204541
PSMD1	5707	Novel DORGE-TSG	troglitazone	PC3	6h	10.0μM	0.000856406	0.0273798	0.370652
PSMD1	5707	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	0.00148343	0.00660299	0.13438
PSMD1	5707	Novel DORGE-TSG	valproicacid	MCF7	6h	500.0μM	0.00488338	0.0556866	0.194313
PSMD1	5707	Novel DORGE-TSG	rottlerin	MCF7	6h	10.0μM	0.00572485	0.0601036	0.347449
PSMD1	5707	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.00598122	0.0227839	0.34398
PSMD1	5707	Novel DORGE-TSG	loperamide	MCF7	6h	7.8μM	0.00629912	0.083995	0.305953
HTT	3064	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	2.18662e-06	2.02108e-05	0.307248
HTT	3064	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	0.0026426	0.0126448	0.271089
HTT	3064	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	0.00374353	0.00880902	0.357566
HTT	3064	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	0.00814716	0.0210506	0.137373
CAMTA1	23261	CGC-TSG	helveticoside	MCF7	6h	7.4μM	4.22094e-10	8.10381e-09	1.33354
CAMTA1	23261	CGC-TSG	lanatosideC	MCF7	6h	4.0μM	1.85767e-09	2.49313e-08	1.25974
CAMTA1	23261	CGC-TSG	tanespimycin	MCF7	6h	1.0μM	6.87092e-08	3.19914e-07	0.419946
CAMTA1	23261	CGC-TSG	geldanamycin	MCF7	6h	1.0μM	3.35023e-05	0.000197853	0.527131
CAMTA1	23261	CGC-TSG	alvespimycin	MCF7	6h	0.1μM	4.58603e-05	0.00039321	0.5225
CAMTA1	23261	CGC-TSG	methylbenzethoniumchloride	MCF7	6h	8.6μM	4.61003e-05	0.00288208	0.697757
CAMTA1	23261	CGC-TSG	cephaeline	MCF7	6h	6.0μM	0.000113903	0.000354355	0.735688
CAMTA1	23261	CGC-TSG	digoxigenin	MCF7	6h	10.2μM	0.000155655	0.00083904	0.918642
CAMTA1	23261	CGC-TSG	gossypol	MCF7	6h	7.8μM	0.000370796	0.0058616	0.661332
CAMTA1	23261	CGC-TSG	solasodine	MCF7	6h	9.6μM	0.000490737	0.111747	0.527622
CAMTA1	23261	CGC-TSG	fulvestrant	MCF7	6h	1.0μM	0.000816729	0.00545114	0.320301
CAMTA1	23261	CGC-TSG	AG-013608	MCF7	6h	10.0μM	0.00197354	0.311803	0.643442
CAMTA1	23261	CGC-TSG	LY-294002	MCF7	6h	10.0μM	0.00410761	0.0112117	0.204796
SLC2A1	6513	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	4.36209e-15	3.37073e-13	0.508049
SLC2A1	6513	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	2.62958e-08	1.75885e-06	0.458278
SLC2A1	6513	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	2.50117e-07	1.2348e-06	0.609543
SLC2A1	6513	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	9.89913e-05	0.000356249	0.163052
SLC2A1	6513	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.000112124	0.000738844	0.476157
SLC2A1	6513	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.00014584	0.0013335	0.331147
SLC2A1	6513	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	0.000318175	0.00168803	0.29302
SLC2A1	6513	Novel DORGE-TSG	lycorine	MCF7	6h	12.4μM	0.000427936	0.00483556	0.564228
SLC2A1	6513	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	0.00045622	0.00232998	0.169352
SLC2A1	6513	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.00404659	0.0346005	0.299404
SLC2A1	6513	Novel DORGE-TSG	clofazimine	MCF7	6h	8.4μM	0.00578467	0.116452	0.286358
ABLIM1	3983	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	1.08055e-09	9.30963e-09	1.16385
ABLIM1	3983	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	2.8091e-07	1.4586e-06	0.322329
ABLIM1	3983	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	3.3408e-06	3.42929e-05	0.772809
ABLIM1	3983	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	3.93047e-06	4.87041e-05	0.537534
ABLIM1	3983	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	6.48488e-06	5.1629e-05	0.880752
ABLIM1	3983	Novel DORGE-TSG	haloperidol	MCF7	6h	10.0μM	4.1502e-05	0.0178044	0.318466
ABLIM1	3983	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	8.66991e-05	0.00174535	0.378145
ABLIM1	3983	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	0.00020163	0.00241432	0.400139
ABLIM1	3983	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.00175921	0.0134768	0.75447
ABLIM1	3983	Novel DORGE-TSG	lycorine	MCF7	6h	12.4μM	0.00273475	0.0175739	0.693045
ABLIM1	3983	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	0.00293213	0.00928211	0.686691
ABLIM1	3983	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	0.0040368	0.0128543	0.664893
ABLIM1	3983	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	0.00468583	0.0118416	0.159823
