Gene	Gene ID	Gene type	Drug Name	CREEDS ID	GEO ID	DrugBank ID	P-value	Q-value	Log2(fold Change)
IRS2	8660	Novel DORGE-TSG	R1881	drug:3048	GSE22606		7.18611e-05	0.000746195	1.52222
IRS2	8660	Novel DORGE-TSG	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		7.39802e-05	0.00359747	1.21043
IRS2	8660	Novel DORGE-TSG	Plx4032	drug:2565	GSE24862	DB05238	0.00010895	0.0140481	0.475
IRS2	8660	Novel DORGE-TSG	Puromycin,ec50,1d	drug:3268	GSE6930		0.000121247	0.000415848	0.186487
IRS2	8660	Novel DORGE-TSG	Diclofenac	drug:3053	GSE54255	DB00586	0.000152158	0.000539445	0.570132
IRS2	8660	Novel DORGE-TSG	Imatinib	drug:2513	GSE1922	DB00619	0.000156772	0.000620977	0.349553
IRS2	8660	Novel DORGE-TSG	Doxorubicin	drug:3179	GSE58074	DB00997	0.000169102	0.00114167	0.347739
IRS2	8660	Novel DORGE-TSG	Vemurafenib	drug:2495	GSE42872		0.000180607	0.000669444	0.362433
IRS2	8660	Novel DORGE-TSG	Y15	drug:2554	GSE43452		0.000191235	0.00399336	0.637132
IRS2	8660	Novel DORGE-TSG	4-hydroxynonenal	drug:3082	GSE2397		0.000198591	0.00166687	1.04103
IRS2	8660	Novel DORGE-TSG	Androstanolone	drug:3411	GSE7868		0.000232787	0.00146045	0.594492
IRS2	8660	Novel DORGE-TSG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		0.00024699	0.000878519	0.191406
IRS2	8660	Novel DORGE-TSG	Hydrocortisone	drug:2751	GSE7890	DB00741	0.000299695	0.0089239	1.54795
IRS2	8660	Novel DORGE-TSG	Puromycin,ec50,3d	drug:3269	GSE6930		0.000338577	0.00655363	0.346121
IRS2	8660	Novel DORGE-TSG	Plx4032	drug:2567	GSE24862	DB05238	0.000376635	0.0218341	0.73
IRS2	8660	Novel DORGE-TSG	Bpde	drug:3378	GSE19510		0.000564644	0.00758056	1.01437
IRS2	8660	Novel DORGE-TSG	Neocarzinostatin	drug:3113	GSE1676		0.000638827	0.00325596	0.0177255
IRS2	8660	Novel DORGE-TSG	Carboplatin(36h)	drug:3032	GSE13525		0.000641811	0.0179358	0.530997
IRS2	8660	Novel DORGE-TSG	Imatinib	drug:2515	GSE1922	DB00619	0.000743174	0.00354378	0.260661
IRS2	8660	Novel DORGE-TSG	Gamma-tocotrienol	drug:3242	GSE21946		0.00107968	0.0117608	0.616923
IRS2	8660	Novel DORGE-TSG	Imatinib	drug:2517	GSE1922	DB00619	0.00122982	0.00318395	0.187037
IRS2	8660	Novel DORGE-TSG	Cisplatin	drug:3155	GSE47856	DB00515	0.00124456	0.0101148	0.124873
IRS2	8660	Novel DORGE-TSG	Clinafloxacin	drug:2625	GSE9166		0.00155521	0.0141555	0.655729
IRS2	8660	Novel DORGE-TSG	Cisplatin	drug:3143	GSE47856	DB00515	0.00162257	0.0134356	0.476592
IRS2	8660	Novel DORGE-TSG	Luteolin	drug:3473	GSE53180		0.0017944	0.0319338	1.52741
IRS2	8660	Novel DORGE-TSG	Calcitriol	drug:3126	GSE52819		0.00221039	0.0121201	0.3528
IRS2	8660	Novel DORGE-TSG	4-hydroxynonenal	drug:3078	GSE2397		0.00251278	0.0122313	0.13257
IRS2	8660	Novel DORGE-TSG	Argyrina	drug:3054	GSE8565		0.00343875	0.0135566	0.0753558
IRS2	8660	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.0034614	0.0109952	0.241649
IRS2	8660	Novel DORGE-TSG	Imatinib	drug:2764	GSE24493	DB00619	0.00446448	0.00938455	0.295552
IRS2	8660	Novel DORGE-TSG	Puromycin,2xec50,3d	drug:3372	GSE6930		0.00466162	0.0418383	0.433802
IRS2	8660	Novel DORGE-TSG	Promegestone	drug:3694	GSE67561		0.00493145	0.0285219	0.194128
IRS2	8660	Novel DORGE-TSG	Imatinib	drug:2519	GSE1922	DB00619	0.00552881	0.0136503	0.198021
IRS2	8660	Novel DORGE-TSG	Azacitidine	drug:2534	GSE29077	DB00928	0.00598712	0.0484379	0.249644
IRS2	8660	Novel DORGE-TSG	Cyfluthrin	drug:3572	GSE5023		0.00641514	0.0187362	0.111194
IRS2	8660	Novel DORGE-TSG	4-hydroxynonenal	drug:3080	GSE2397		0.00852393	0.0239011	0.437706
IRS2	8660	Novel DORGE-TSG	Estradiol	drug:2733	GSE26834	DB00783	0.00985824	0.0316311	0.268299
IRS2	8660	Novel DORGE-TSG	Bisphenola	drug:2663	GSE17624		0.0152202	0.0290644	0.735378
FOXN3	1112	Novel DORGE-TSG	Cediranib	drug:2642	GSE32569		1.27357e-09	6.66954e-09	0.0167167
FOXN3	1112	Novel DORGE-TSG	Plx4032	drug:2557	GSE50649	DB05238	1.37551e-08	1.04715e-06	1.42763
FOXN3	1112	Novel DORGE-TSG	Plx4032	drug:2558	GSE50649	DB05238	3.87426e-08	3.70987e-06	2.26034
FOXN3	1112	Novel DORGE-TSG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		1.00121e-07	1.43539e-05	0.731623
FOXN3	1112	Novel DORGE-TSG	Imatinib	drug:2527	GSE19567	DB00619	9.96165e-07	1.33257e-05	0.771144
FOXN3	1112	Novel DORGE-TSG	Vemurafenib	drug:2564	GSE37441	DB08881	3.05224e-06	2.83624e-05	0.539933
FOXN3	1112	Novel DORGE-TSG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	3.6799e-06	6.30617e-05	0.0681291
FOXN3	1112	Novel DORGE-TSG	Etanercept	drug:2610	GSE11903	DB00005	5.26415e-06	0.000139362	0.472119
FOXN3	1112	Novel DORGE-TSG	Antimony	drug:3532	GSE6907		1.14028e-05	2.94492e-05	0.258434
FOXN3	1112	Novel DORGE-TSG	Pd173074	drug:2578	GSE52452		1.27196e-05	0.000194276	0.588897
FOXN3	1112	Novel DORGE-TSG	Nilotinib	drug:2528	GSE19567	DB04868	2.33262e-05	0.000639453	1.02742
FOXN3	1112	Novel DORGE-TSG	Vemurafenib	drug:2508	GSE63790	DB08881	2.81413e-05	0.000305283	0.199082
FOXN3	1112	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		3.4565e-05	0.000428326	0.264741
FOXN3	1112	Novel DORGE-TSG	Metformin	drug:2483	GSE33612	DB00331	4.11202e-05	0.000494823	0.40816
FOXN3	1112	Novel DORGE-TSG	Cisplatin	drug:3143	GSE47856	DB00515	4.64136e-05	0.00121578	0.660578
FOXN3	1112	Novel DORGE-TSG	Cisplatin	drug:3148	GSE47856	DB00515	0.000108442	0.00300447	0.51908
FOXN3	1112	Novel DORGE-TSG	Imatinib	drug:2517	GSE1922	DB00619	0.000113061	0.000460967	0.333376
FOXN3	1112	Novel DORGE-TSG	Dexamethasone	drug:3169	GSE34313	DB01234	0.000115015	0.000971225	0.54125
FOXN3	1112	Novel DORGE-TSG	Imatinib	drug:2519	GSE1922	DB00619	0.000401329	0.0016157	0.241625
FOXN3	1112	Novel DORGE-TSG	Dexamethasone	drug:2714	GSE34313	DB01234	0.000706863	0.0131217	0.398231
FOXN3	1112	Novel DORGE-TSG	Apratoxina	drug:3071	GSE2742		0.000752828	0.0163098	0.150037
FOXN3	1112	Novel DORGE-TSG	Imatinib	drug:2513	GSE1922	DB00619	0.000834285	0.00263612	0.430294
FOXN3	1112	Novel DORGE-TSG	Celecoxib	drug:2501	GSE54657	DB00482	0.0012792	0.00931495	0.0341663
FOXN3	1112	Novel DORGE-TSG	Azacitidine	drug:2534	GSE29077	DB00928	0.00183416	0.0297832	0.203533
FOXN3	1112	Novel DORGE-TSG	Imatinib	drug:2516	GSE1922	DB00619	0.00189253	0.00705088	0.220186
FOXN3	1112	Novel DORGE-TSG	Imatinib	drug:2764	GSE24493	DB00619	0.00200141	0.00478	0.502111
FOXN3	1112	Novel DORGE-TSG	Lapatinib	drug:2584	GSE38376	DB01259	0.00228339	0.0171956	0.320114
FOXN3	1112	Novel DORGE-TSG	Plx4720	drug:2505	GSE50791		0.00234081	0.0237898	0.354598
FOXN3	1112	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	0.0029754	0.00762548	0.839807
FOXN3	1112	Novel DORGE-TSG	Resveratrol	drug:3500	GSE25412	DB02709	0.00338633	0.0125996	0.371253
FOXN3	1112	Novel DORGE-TSG	Plx4720	drug:2506	GSE50791		0.00362796	0.0312759	0.308374
FOXN3	1112	Novel DORGE-TSG	Vx	drug:3376	GSE33606		0.00424429	0.0153323	0.177862
FOXN3	1112	Novel DORGE-TSG	Bisphenola	drug:2663	GSE17624		0.00485292	0.0110605	0.19277
FOXN3	1112	Novel DORGE-TSG	Motexafingadolinium(4h)	drug:3125	GSE2189	DB05428	0.00594925	0.0240596	0.231758
FOXN3	1112	Novel DORGE-TSG	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.00699933	0.0410045	0.631566
FOXN3	1112	Novel DORGE-TSG	Aplidin	drug:2598	GSE5681		0.00798272	0.0160066	0.336458
FOXN3	1112	Novel DORGE-TSG	Bicalutamide	drug:3088	GSE7708	DB01128	0.00814773	0.0170439	0.534331
FOXN3	1112	Novel DORGE-TSG	Imatinib	drug:2526	GSE22433	DB00619	0.0134568	0.0393329	0.197239
CSTF3	1479	Novel DORGE-TSG	Doxorubicin	drug:3263	GSE6930	DB00997	1.0566e-11	6.8843e-11	0.209407
CSTF3	1479	Novel DORGE-TSG	Antimony	drug:3532	GSE6907		7.87214e-09	1.32491e-07	0.154202
CSTF3	1479	Novel DORGE-TSG	Bpde	drug:3379	GSE19510		8.82028e-08	2.19876e-06	0.432502
CSTF3	1479	Novel DORGE-TSG	Interferongamma-1b	drug:2476	GSE5542	DB00033	1.46015e-07	2.33872e-06	0.283903
CSTF3	1479	Novel DORGE-TSG	Diclofenac	drug:3053	GSE54255	DB00586	1.93717e-07	2.29446e-06	0.718986
CSTF3	1479	Novel DORGE-TSG	Estradiol	drug:2731	GSE8597	DB00783	1.95214e-07	1.1174e-05	0.70754
CSTF3	1479	Novel DORGE-TSG	Hydrocortisone	drug:2751	GSE7890	DB00741	3.38798e-07	0.000707886	0.486376
CSTF3	1479	Novel DORGE-TSG	Vanadiumpentoxide	drug:3556	GSE5339		7.10766e-07	0.000132235	0.584587
CSTF3	1479	Novel DORGE-TSG	Vanadiumpentoxide	drug:3558	GSE5339		1.73087e-06	1.7458e-05	1.11162
CSTF3	1479	Novel DORGE-TSG	Vanadiumpentoxide	drug:3557	GSE5339		4.27396e-06	0.000118706	0.786385
CSTF3	1479	Novel DORGE-TSG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		8.61912e-06	6.97128e-05	0.362116
CSTF3	1479	Novel DORGE-TSG	Isotretinoin	drug:2772	GSE10432	DB00982	8.79046e-06	0.000112622	0.151333
CSTF3	1479	Novel DORGE-TSG	Estradiol	drug:2733	GSE26834	DB00783	1.78116e-05	0.000438077	0.103855
CSTF3	1479	Novel DORGE-TSG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	2.11927e-05	0.000131722	0.245208
CSTF3	1479	Novel DORGE-TSG	Doxorubicin	drug:2720	GSE12972	DB00997	2.84998e-05	3.67519e-05	0.171328
CSTF3	1479	Novel DORGE-TSG	Estradiol	drug:3203	GSE12446	DB00783	3.02534e-05	0.000665081	0.608929
CSTF3	1479	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	5.05154e-05	0.00139193	1.66984
CSTF3	1479	Novel DORGE-TSG	4-hydroxynonenal	drug:3080	GSE2397		7.23322e-05	0.000746418	0.266291
CSTF3	1479	Novel DORGE-TSG	Bisphenola	drug:2661	GSE17624		0.000142013	0.00065243	0.0678901
CSTF3	1479	Novel DORGE-TSG	Mercury	drug:3533	GSE6907		0.000471892	0.00172227	0.390424
CSTF3	1479	Novel DORGE-TSG	Puromycin,ec50,3d	drug:3269	GSE6930		0.000577055	0.00861549	0.363234
CSTF3	1479	Novel DORGE-TSG	1,2,4-benzenetriol	drug:3535	GSE7664		0.00106575	0.0391141	0.403471
CSTF3	1479	Novel DORGE-TSG	Bexarotene	drug:2681	GSE12791	DB00307	0.00108784	0.00581503	0.373278
CSTF3	1479	Novel DORGE-TSG	Cytarabine	drug:3423	GSE6930	DB00987	0.00111534	0.0110171	0.512769
CSTF3	1479	Novel DORGE-TSG	4-hydroxynonenal	drug:3078	GSE2397		0.00114035	0.00691499	0.197099
CSTF3	1479	Novel DORGE-TSG	Estradiol	drug:2487	GSE46924	DB00783	0.00114353	0.011631	0.480903
CSTF3	1479	Novel DORGE-TSG	Puromycin,2xec50,3d	drug:3372	GSE6930		0.00121961	0.0191725	0.970924
CSTF3	1479	Novel DORGE-TSG	Cisplatin	drug:3152	GSE47856	DB00515	0.0012331	0.00482677	0.295387
CSTF3	1479	Novel DORGE-TSG	Arachidonicacid	drug:3119	GSE3737		0.00160705	0.0273287	0.487609
CSTF3	1479	Novel DORGE-TSG	Calcitriol	drug:3129	GSE52819		0.00169219	0.00975573	0.208893
CSTF3	1479	Novel DORGE-TSG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	0.00255701	0.00661817	0.487555
CSTF3	1479	Novel DORGE-TSG	Puromycin,ec50,1d	drug:3268	GSE6930		0.00268828	0.00605668	0.245441
CSTF3	1479	Novel DORGE-TSG	4-hydroxynonenal	drug:3082	GSE2397		0.00320441	0.0103916	0.100893
CSTF3	1479	Novel DORGE-TSG	Cisplatin	drug:3159	GSE47856	DB00515	0.00350117	0.0199756	0.0387367
CSTF3	1479	Novel DORGE-TSG	Doxorubicin	drug:2533	GSE24460	DB00997	0.00446525	0.0216432	0.752768
CSTF3	1479	Novel DORGE-TSG	Aplidin	drug:2598	GSE5681		0.00670813	0.0137909	0.066163
CSTF3	1479	Novel DORGE-TSG	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.00682238	0.0138462	0.0327778
CSTF3	1479	Novel DORGE-TSG	Lipopolysaccharide	drug:3486	GSE5504		0.00742508	0.0349752	0.328333
CSTF3	1479	Novel DORGE-TSG	Celecoxib	drug:2501	GSE54657	DB00482	0.00827864	0.0310783	0.165003
CSTF3	1479	Novel DORGE-TSG	Bexarotene	drug:2680	GSE6914	DB00307	0.0204796	0.03109	0.220514
SYNE1	23345	Novel DORGE-TSG	Diclofenac	drug:3053	GSE54255	DB00586	9.53088e-08	1.35427e-06	0.791925
SYNE1	23345	Novel DORGE-TSG	Etanercept	drug:2610	GSE11903	DB00005	1.79115e-07	2.17124e-05	0.799444
SYNE1	23345	Novel DORGE-TSG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	2.51237e-07	4.04367e-06	0.00551036
SYNE1	23345	Novel DORGE-TSG	Imatinib	drug:2764	GSE24493	DB00619	8.44129e-07	1.32628e-05	0.194653
SYNE1	23345	Novel DORGE-TSG	Dasatinib	drug:3306	GSE59357	DB01254	3.9512e-06	1.99869e-05	0.247742
SYNE1	23345	Novel DORGE-TSG	Cytarabine	drug:3422	GSE6930	DB00987	4.91497e-06	0.00014996	1.34146
SYNE1	23345	Novel DORGE-TSG	Calcitriol	drug:3126	GSE52819		1.54492e-05	0.000309795	0.649433
SYNE1	23345	Novel DORGE-TSG	Cytarabine	drug:3373	GSE6930	DB00987	1.73329e-05	0.000765756	1.15434
SYNE1	23345	Novel DORGE-TSG	Tretinoin	drug:2828	GSE23702	DB00755	4.28642e-05	0.000100315	0.196667
SYNE1	23345	Novel DORGE-TSG	Vemurafenib	drug:2495	GSE42872		4.65993e-05	0.000220097	0.368647
SYNE1	23345	Novel DORGE-TSG	Tretinoin	drug:3233	GSE23702	DB00755	6.59261e-05	0.000136078	0.176667
SYNE1	23345	Novel DORGE-TSG	Bicalutamide	drug:3088	GSE7708	DB01128	0.000154215	0.000590912	0.691853
SYNE1	23345	Novel DORGE-TSG	Estradiol	drug:3061	GSE4668	DB00783	0.00015509	0.00107804	0.351742
SYNE1	23345	Novel DORGE-TSG	Etanercept	drug:2605	GSE41663	DB00005	0.000234369	0.00690697	1.05085
SYNE1	23345	Novel DORGE-TSG	Carboplatin	drug:3089	GSE13525	DB00958	0.000288886	0.00456701	0.191224
SYNE1	23345	Novel DORGE-TSG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	0.000790282	0.00261206	0.166165
SYNE1	23345	Novel DORGE-TSG	Cisplatin	drug:3153	GSE47856	DB00515	0.000817438	0.00297634	0.0852233
SYNE1	23345	Novel DORGE-TSG	Nilotinib	drug:2528	GSE19567	DB04868	0.00095593	0.00614334	2.06992
SYNE1	23345	Novel DORGE-TSG	Cisplatin	drug:3143	GSE47856	DB00515	0.00117541	0.0107459	0.527866
SYNE1	23345	Novel DORGE-TSG	Bisphenola	drug:2663	GSE17624		0.00154668	0.00426424	0.764838
SYNE1	23345	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.00170423	0.00641678	0.0128447
SYNE1	23345	Novel DORGE-TSG	Imatinib	drug:2527	GSE19567	DB00619	0.00173113	0.00456465	1.30671
SYNE1	23345	Novel DORGE-TSG	Plx4032	drug:2565	GSE24862	DB05238	0.00240459	0.0244602	0.23
SYNE1	23345	Novel DORGE-TSG	Cycloheximide	drug:3059	GSE8597		0.00261612	0.00803824	0.201985
SYNE1	23345	Novel DORGE-TSG	Vanadiumpentoxide	drug:3554	GSE5339		0.00292685	0.0137723	0.0517038
SYNE1	23345	Novel DORGE-TSG	Cyfluthrin	drug:3572	GSE5023		0.00512896	0.01582	0.430441
SYNE1	23345	Novel DORGE-TSG	Puromycin,ec50,1d	drug:3268	GSE6930		0.00598392	0.0122388	0.160256
SYNE1	23345	Novel DORGE-TSG	Vemurafenib	drug:2508	GSE63790	DB08881	0.00702863	0.0257832	0.127367
SYNE1	23345	Novel DORGE-TSG	Plx4032	drug:2557	GSE50649	DB05238	0.00929081	0.0333451	0.31925
SYNE1	23345	Novel DORGE-TSG	Adenosinetriphosphate	drug:3219	GSE30903		0.00985615	0.0304225	0.215194
SYNE1	23345	Novel DORGE-TSG	4-hydroxynonenal	drug:3082	GSE2397		0.0178451	0.0382204	0.0341704
SYNE1	23345	Novel DORGE-TSG	Chlorpyrifos	drug:3571	GSE5023		0.0191438	0.041438	0.140512
SYNE1	23345	Novel DORGE-TSG	Tretinoin	drug:3231	GSE23702	DB00755	0.0209643	0.0329804	0.2
POLR2A	5430	Novel DORGE-TSG	Doxorubicin	drug:3179	GSE58074	DB00997	4.86695e-08	7.73357e-06	2.18696
POLR2A	5430	Novel DORGE-TSG	Cisplatin	drug:3152	GSE47856	DB00515	1.98575e-07	1.4396e-05	0.896497
POLR2A	5430	Novel DORGE-TSG	Nitricoxide	drug:3181	GSE13887	DB00435	1.03805e-06	1.0085e-05	1.161
POLR2A	5430	Novel DORGE-TSG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		5.5527e-06	4.95619e-05	1.07868
POLR2A	5430	Novel DORGE-TSG	Doxorubicin	drug:3180	GSE58074	DB00997	1.56873e-05	0.000281559	1.91686
POLR2A	5430	Novel DORGE-TSG	Promegestone	drug:3694	GSE67561		3.67651e-05	0.000511646	0.273937
POLR2A	5430	Novel DORGE-TSG	Isotretinoin	drug:2772	GSE10432	DB00982	3.93937e-05	0.00031194	0.312583
POLR2A	5430	Novel DORGE-TSG	Carboplatin	drug:3089	GSE13525	DB00958	8.49001e-05	0.00202522	0.222748
POLR2A	5430	Novel DORGE-TSG	Estradiol	drug:3203	GSE12446	DB00783	8.94854e-05	0.00144488	0.272818
POLR2A	5430	Novel DORGE-TSG	Folicacid	drug:2748	GSE17635	DB00158	9.11744e-05	0.0138743	0.345404
POLR2A	5430	Novel DORGE-TSG	Vemurafenib	drug:2508	GSE63790	DB08881	0.00017618	0.00133125	0.153072
POLR2A	5430	Novel DORGE-TSG	Ribavirin	drug:2481	GSE23031	DB00811	0.000181598	0.000921784	0.28243
POLR2A	5430	Novel DORGE-TSG	Vx	drug:3376	GSE33606		0.000326588	0.00188765	0.267309
POLR2A	5430	Novel DORGE-TSG	Pd173074	drug:2578	GSE52452		0.000343017	0.00222379	0.220467
POLR2A	5430	Novel DORGE-TSG	Dexamethasone	drug:2488	GSE22152	DB01234	0.000776499	0.0395647	0.228131
POLR2A	5430	Novel DORGE-TSG	Resveratrol	drug:3501	GSE25412	DB02709	0.00101285	0.00812004	0.677777
POLR2A	5430	Novel DORGE-TSG	Cetuximab	drug:3136	GSE61495	DB00002	0.00108901	0.00902793	0.290575
POLR2A	5430	Novel DORGE-TSG	Cycloheximide	drug:3059	GSE8597		0.00118217	0.00400643	0.287555
POLR2A	5430	Novel DORGE-TSG	Cytarabine	drug:3423	GSE6930	DB00987	0.00140696	0.0127548	1.58231
POLR2A	5430	Novel DORGE-TSG	Vx	drug:3345	GSE33606		0.00167646	0.0161352	0.219325
POLR2A	5430	Novel DORGE-TSG	Cyfluthrin	drug:3572	GSE5023		0.0023442	0.00880727	0.346157
POLR2A	5430	Novel DORGE-TSG	Cisplatin	drug:3158	GSE47856	DB00515	0.00272402	0.0411713	0.474697
POLR2A	5430	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.00324275	0.0112539	0.0405763
POLR2A	5430	Novel DORGE-TSG	Hypochlorousacid	drug:3198	GSE11630		0.00346565	0.00993957	0.473865
POLR2A	5430	Novel DORGE-TSG	Etanercept	drug:2610	GSE11903	DB00005	0.00492068	0.0196349	0.0862852
POLR2A	5430	Novel DORGE-TSG	Doxorubicin	drug:3261	GSE6930	DB00997	0.00537767	0.0269332	1.13341
POLR2A	5430	Novel DORGE-TSG	Mercury	drug:3533	GSE6907		0.0056619	0.0128355	0.771711
POLR2A	5430	Novel DORGE-TSG	Bexarotene	drug:2680	GSE6914	DB00307	0.00620693	0.0108304	0.53738
POLR2A	5430	Novel DORGE-TSG	Y15	drug:2553	GSE43452		0.00630113	0.0451283	0.419284
POLR2A	5430	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.00663411	0.0183162	0.064245
POLR2A	5430	Novel DORGE-TSG	Sulforaphane	drug:3445	GSE28813		0.00689649	0.0248986	0.44738
POLR2A	5430	Novel DORGE-TSG	Lipopolysaccharide	drug:3486	GSE5504		0.00789407	0.0361513	0.27
POLR2A	5430	Novel DORGE-TSG	Antimony	drug:3532	GSE6907		0.0225478	0.0266261	1.07961
POLR2A	5430	Novel DORGE-TSG	Cediranib	drug:2642	GSE32569		0.0249681	0.0312325	0.14204
POLR2A	5430	Novel DORGE-TSG	Cytarabine	drug:3375	GSE6930	DB00987	0.0333382	0.0474254	1.45295
FUS	2521	CGC-TSG	Cisplatin	drug:3152	GSE47856	DB00515	1.22934e-06	4.04841e-05	0.66011
FUS	2521	CGC-TSG	Diclofenac	drug:3053	GSE54255	DB00586	3.06669e-06	2.05595e-05	0.42812
FUS	2521	CGC-TSG	Vanadiumpentoxide	drug:3558	GSE5339		7.62696e-06	4.75578e-05	0.686674
FUS	2521	CGC-TSG	Vanadiumpentoxide	drug:3557	GSE5339		2.71962e-05	0.000392725	0.438576
FUS	2521	CGC-TSG	Neocarzinostatin	drug:3113	GSE1676		2.78385e-05	0.000375226	0.184564
FUS	2521	CGC-TSG	4-hydroxynonenal	drug:3079	GSE2397		4.25697e-05	0.00080543	0.194262
FUS	2521	CGC-TSG	Fluorouracil	drug:2743	GSE1647	DB00544	0.000119373	0.000644615	0.578167
FUS	2521	CGC-TSG	Vx	drug:3345	GSE33606		0.00052626	0.00725009	0.242277
FUS	2521	CGC-TSG	Lmp-420	drug:3222	GSE20211		0.000545302	0.00274918	0.147085
FUS	2521	CGC-TSG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.000668147	0.00379777	0.2025
FUS	2521	CGC-TSG	Cetuximab	drug:3136	GSE61495	DB00002	0.000732542	0.00679415	0.353323
FUS	2521	CGC-TSG	Hypochlorousacid	drug:3198	GSE11630		0.000750851	0.0028435	0.162402
FUS	2521	CGC-TSG	Lipopolysaccharide	drug:3486	GSE5504		0.00124747	0.0147366	0.178571
FUS	2521	CGC-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	0.00140871	0.00456568	1.14919
FUS	2521	CGC-TSG	Lapatinib	drug:3252	GSE38376	DB01259	0.00141103	0.0165925	0.33368
FUS	2521	CGC-TSG	Promegestone	drug:3694	GSE67561		0.00149354	0.0105738	0.270571
FUS	2521	CGC-TSG	Trovafloxacin	drug:2623	GSE9166	DB00685	0.00204241	0.00756564	0.657201
FUS	2521	CGC-TSG	Quercetin	drug:3182	GSE13899		0.00258746	0.0368701	0.527317
FUS	2521	CGC-TSG	Doxorubicin	drug:2720	GSE12972	DB00997	0.0053779	0.00624405	0.285692
FUS	2521	CGC-TSG	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.00665332	0.0265936	0.300595
FUS	2521	CGC-TSG	Cadmium	drug:3402	GSE9951		0.00794222	0.0102173	0.125173
FUS	2521	CGC-TSG	Imatinib	drug:2527	GSE19567	DB00619	0.0102234	0.0204825	0.128005
FUS	2521	CGC-TSG	Calcitriol	drug:3129	GSE52819		0.0140411	0.0434161	0.16808
FUS	2521	CGC-TSG	Doxorubicin	drug:2533	GSE24460	DB00997	0.0144992	0.0499032	0.523669
FUS	2521	CGC-TSG	Vanadiumpentoxide	drug:3554	GSE5339		0.0159635	0.0470369	0.0793812
VCP	7415	Novel DORGE-TSG	Doxorubicin	drug:2720	GSE12972	DB00997	1.46289e-15	2.97029e-15	0.239613
VCP	7415	Novel DORGE-TSG	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3682	GSE39843		1.36375e-05	0.00249496	0.536667
VCP	7415	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	3.4114e-05	0.00139193	1.86795
VCP	7415	Novel DORGE-TSG	Vx	drug:3345	GSE33606		6.62729e-05	0.00192817	0.321788
VCP	7415	Novel DORGE-TSG	Vx	drug:3376	GSE33606		0.000199185	0.00128529	0.337566
VCP	7415	Novel DORGE-TSG	Vanadiumpentoxide	drug:3554	GSE5339		0.000304907	0.00301552	0.026817
VCP	7415	Novel DORGE-TSG	Bpde	drug:3379	GSE19510		0.000442707	0.00144521	0.117179
VCP	7415	Novel DORGE-TSG	Imatinib	drug:2527	GSE19567	DB00619	0.000496458	0.00163543	0.447424
VCP	7415	Novel DORGE-TSG	Sulforaphane	drug:3445	GSE28813		0.000636836	0.00385771	0.571994
VCP	7415	Novel DORGE-TSG	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3681	GSE39843		0.00080362	0.0254751	0.333333
VCP	7415	Novel DORGE-TSG	Mercury	drug:3533	GSE6907		0.000821268	0.00268852	0.427196
VCP	7415	Novel DORGE-TSG	Bexarotene	drug:2680	GSE6914	DB00307	0.00103531	0.0022977	0.173605
VCP	7415	Novel DORGE-TSG	Vanadiumpentoxide	drug:3557	GSE5339		0.0011393	0.0053648	0.263539
VCP	7415	Novel DORGE-TSG	Estradiol	drug:3203	GSE12446	DB00783	0.00124024	0.00949443	0.359891
VCP	7415	Novel DORGE-TSG	Lipopolysaccharide	drug:3486	GSE5504		0.00156927	0.016186	0.5425
VCP	7415	Novel DORGE-TSG	4-hydroxynonenal	drug:3081	GSE2397		0.00194813	0.00955171	0.0808248
VCP	7415	Novel DORGE-TSG	Curcumin	drug:3258	GSE10896		0.00206324	0.0118671	0.0757426
