Gene	Gene ID	Gene type	Drug Name	CREEDS ID	GEO ID	DrugBank ID	P-value	Q-value	Log2(fold Change)
RBM39	9584	Novel DORGE-OG	Doxorubicin	drug:3261	GSE6930	DB00997	0.00533586	0.0268198	-0.348557
RBM39	9584	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00584019	0.0199345	-0.963266
RBM39	9584	Novel DORGE-OG	Estradiol	drug:2731	GSE8597	DB00783	0.0075546	0.0407518	-0.186563
RBM39	9584	Novel DORGE-OG	Imatinib	drug:2516	GSE1922	DB00619	0.00891409	0.0235346	-0.211235
RBM39	9584	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		0.0112949	0.016296	-0.25162
RBM39	9584	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.0125086	0.025079	-0.260442
RBM39	9584	Novel DORGE-OG	Doxorubicin	drug:3180	GSE58074	DB00997	0.0145005	0.0421077	-0.251818
RBM39	9584	Novel DORGE-OG	Aplidin	drug:2598	GSE5681		0.0157455	0.0286262	-0.0405701
RBM39	9584	Novel DORGE-OG	Cisplatin	drug:3153	GSE47856	DB00515	0.0214961	0.0400959	-0.0708533
RBM39	9584	Novel DORGE-OG	Bisphenola	drug:2661	GSE17624		0.0221147	0.0446013	-0.199546
RBM39	9584	Novel DORGE-OG	Cadmium	drug:3402	GSE9951		0.034749	0.0400834	-0.266505
DGCR8	54487	CGC-OG	Doxorubicin	drug:2720	GSE12972	DB00997	4.08817e-26	1.48003e-25	-0.121709
DGCR8	54487	CGC-OG	Nickel	drug:3531	GSE6907		5.89453e-08	2.68542e-06	-1.07136
DGCR8	54487	CGC-OG	Tretinoin	drug:3233	GSE23702	DB00755	3.91982e-07	1.83842e-06	-0.413333
DGCR8	54487	CGC-OG	Imatinib	drug:2764	GSE24493	DB00619	6.29152e-07	1.10701e-05	-0.406428
DGCR8	54487	CGC-OG	Ribavirin	drug:2481	GSE23031	DB00811	8.0594e-07	1.56463e-05	-0.589297
DGCR8	54487	CGC-OG	Tretinoin	drug:2828	GSE23702	DB00755	1.56919e-06	6.1531e-06	-0.34
DGCR8	54487	CGC-OG	Vemurafenib	drug:2495	GSE42872		2.52829e-06	2.23364e-05	-0.74898
DGCR8	54487	CGC-OG	Puromycin,ec50,1d	drug:3268	GSE6930		3.55055e-06	2.18566e-05	-0.430648
DGCR8	54487	CGC-OG	Doxorubicin	drug:3260	GSE6930	DB00997	5.35479e-06	0.000613416	-0.550732
DGCR8	54487	CGC-OG	Chlorpyrifos	drug:3571	GSE5023		1.44738e-05	0.000234404	-0.282383
DGCR8	54487	CGC-OG	Cycloheximide	drug:3059	GSE8597		4.28685e-05	0.000222089	-0.297195
DGCR8	54487	CGC-OG	Cisplatin	drug:3159	GSE47856	DB00515	6.3005e-05	0.00216645	-0.49773
DGCR8	54487	CGC-OG	Interferonbeta-1a	drug:3186	GSE26104	DB00060	6.63501e-05	0.0011828	-0.370625
DGCR8	54487	CGC-OG	Promegestone	drug:3694	GSE67561		6.68844e-05	0.000836318	-0.296354
DGCR8	54487	CGC-OG	Imatinib	drug:2526	GSE22433	DB00619	0.000130054	0.000984817	-0.45599
DGCR8	54487	CGC-OG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.000137657	0.00133381	-0.267292
DGCR8	54487	CGC-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.000140425	0.00245841	-2.1391
DGCR8	54487	CGC-OG	Cisplatin	drug:3153	GSE47856	DB00515	0.000166864	0.000914117	-0.151293
DGCR8	54487	CGC-OG	Cisplatin	drug:3143	GSE47856	DB00515	0.00018594	0.00309436	-0.376307
DGCR8	54487	CGC-OG	Cytarabine	drug:3422	GSE6930	DB00987	0.000249146	0.00195394	-0.306032
DGCR8	54487	CGC-OG	Bisphenola	drug:2659	GSE17624		0.000360225	0.00625381	-0.648168
DGCR8	54487	CGC-OG	Doxorubicin	drug:2721	GSE763	DB00997	0.000385444	0.00616426	-1.6215
DGCR8	54487	CGC-OG	Gamma-tocotrienol	drug:3242	GSE21946		0.000510353	0.00754645	-0.243635
DGCR8	54487	CGC-OG	Doxorubicin	drug:2722	GSE763	DB00997	0.000561881	0.00343113	-0.217
DGCR8	54487	CGC-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.000621822	0.00197471	-0.129956
DGCR8	54487	CGC-OG	Cyfluthrin	drug:3572	GSE5023		0.000899025	0.00431158	-0.0316842
DGCR8	54487	CGC-OG	Cisplatin	drug:3146	GSE47856	DB00515	0.00104129	0.0386608	-0.49707
DGCR8	54487	CGC-OG	Bexarotene	drug:2680	GSE6914	DB00307	0.00122461	0.00265235	-0.143343
DGCR8	54487	CGC-OG	Bisphenola	drug:2663	GSE17624		0.00138087	0.00389116	-0.892987
DGCR8	54487	CGC-OG	Plx4032	drug:2557	GSE50649	DB05238	0.0016732	0.00842827	-0.38715
DGCR8	54487	CGC-OG	Cadmium	drug:3402	GSE9951		0.00171397	0.0026339	-0.200797
DGCR8	54487	CGC-OG	Calcitriol	drug:3126	GSE52819		0.00211711	0.0117249	-0.32026
DGCR8	54487	CGC-OG	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		0.00262315	0.0125814	-0.373222
DGCR8	54487	CGC-OG	Luteolin	drug:3473	GSE53180		0.00482044	0.0483357	-0.984285
DGCR8	54487	CGC-OG	Adenosinetriphosphate	drug:3220	GSE30903		0.0083241	0.0263761	-0.121323
DGCR8	54487	CGC-OG	4-hydroxynonenal	drug:3082	GSE2397		0.011315	0.0266931	-0.32188
DGCR8	54487	CGC-OG	Pd173074	drug:2578	GSE52452		0.0113718	0.0350659	-0.20133
DGCR8	54487	CGC-OG	Hypochlorousacid	drug:3198	GSE11630		0.0142148	0.0318555	-0.0505505
DGCR8	54487	CGC-OG	4-hydroxynonenal	drug:3078	GSE2397		0.0143771	0.0438255	-0.0111823
DGCR8	54487	CGC-OG	Tretinoin	drug:3232	GSE23702	DB00755	0.0160222	0.0366497	-0.366667
DGCR8	54487	CGC-OG	Actinomycind	drug:3098	GSE6400		0.0167416	0.0286408	-0.150773
MFAP1	4236	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	1.35403e-20	3.57842e-20	-0.114716
MFAP1	4236	Novel DORGE-OG	Thapsigargin	drug:3236	GSE19519		1.74759e-13	1.61918e-11	-0.686241
MFAP1	4236	Novel DORGE-OG	Actinomycind	drug:3098	GSE6400		1.11857e-08	5.24949e-07	-0.890962
MFAP1	4236	Novel DORGE-OG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		1.15063e-08	8.09114e-07	-1.11661
MFAP1	4236	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	3.0741e-08	2.21987e-07	-0.98445
MFAP1	4236	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	6.07838e-08	1.31932e-07	-0.0717158
MFAP1	4236	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		2.23185e-07	4.51593e-06	-2.49708
MFAP1	4236	Novel DORGE-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		4.44162e-07	3.46158e-05	-1.22308
MFAP1	4236	Novel DORGE-OG	Vanadiumpentoxide	drug:3557	GSE5339		7.93098e-07	4.40231e-05	-1.33577
MFAP1	4236	Novel DORGE-OG	Cetuximab	drug:3136	GSE61495	DB00002	1.6297e-06	0.000155156	-0.763125
MFAP1	4236	Novel DORGE-OG	Antimony	drug:3532	GSE6907		6.46271e-06	1.85428e-05	-0.101907
MFAP1	4236	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	1.4187e-05	0.00151714	-3.01865
MFAP1	4236	Novel DORGE-OG	Calcitriol	drug:3126	GSE52819		1.61936e-05	0.000319824	-0.508743
MFAP1	4236	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		2.10101e-05	4.28823e-05	-0.12487
MFAP1	4236	Novel DORGE-OG	Vemurafenib	drug:2564	GSE37441	DB08881	7.19258e-05	0.000434579	-0.408597
MFAP1	4236	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	9.70284e-05	0.000513289	-0.600367
MFAP1	4236	Novel DORGE-OG	Etanercept	drug:2597	GSE36177	DB00005	0.000117849	0.0024134	-0.539393
MFAP1	4236	Novel DORGE-OG	Vanadiumpentoxide	drug:3556	GSE5339		0.000141505	0.00196811	-0.707697
MFAP1	4236	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.00016763	0.000769199	-0.663501
MFAP1	4236	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	0.000234385	0.000883484	-0.882101
MFAP1	4236	Novel DORGE-OG	Aplidin	drug:2598	GSE5681		0.000426245	0.00137906	-0.0893587
MFAP1	4236	Novel DORGE-OG	Pd173074	drug:2578	GSE52452		0.00101716	0.00522458	-0.322997
MFAP1	4236	Novel DORGE-OG	Bisphenola	drug:2662	GSE17624		0.00106656	0.00349234	-0.0724131
MFAP1	4236	Novel DORGE-OG	Imatinib	drug:2519	GSE1922	DB00619	0.00153311	0.00489101	-0.2309
MFAP1	4236	Novel DORGE-OG	Alfacalcidol	drug:3364	GSE15947	DB01436	0.00158267	0.0153558	-0.274565
MFAP1	4236	Novel DORGE-OG	Quercetin	drug:3182	GSE13899		0.00159242	0.0296366	-0.0874521
MFAP1	4236	Novel DORGE-OG	Isotretinoin	drug:2772	GSE10432	DB00982	0.00187456	0.00567909	-0.242829
MFAP1	4236	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		0.00203133	0.0053472	-0.229957
MFAP1	4236	Novel DORGE-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.00218582	0.00601113	-0.102942
MFAP1	4236	Novel DORGE-OG	Imatinib	drug:2517	GSE1922	DB00619	0.00261445	0.00594823	-0.296313
MFAP1	4236	Novel DORGE-OG	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		0.00320676	0.0148972	-0.527457
MFAP1	4236	Novel DORGE-OG	Doxorubicin	drug:3180	GSE58074	DB00997	0.00358074	0.0131727	-0.286887
MFAP1	4236	Novel DORGE-OG	Bisphenola	drug:2661	GSE17624		0.00393553	0.0104425	-0.0356372
MFAP1	4236	Novel DORGE-OG	Doxorubicin	drug:3261	GSE6930	DB00997	0.00493858	0.0253901	-0.356153
MFAP1	4236	Novel DORGE-OG	Bisphenola	drug:2659	GSE17624		0.00541342	0.0341211	-0.336765
MFAP1	4236	Novel DORGE-OG	Estradiol	drug:3203	GSE12446	DB00783	0.00560625	0.0287477	-0.190263
MFAP1	4236	Novel DORGE-OG	Plx4032	drug:2557	GSE50649	DB05238	0.0121896	0.0413645	-0.340562
MFAP1	4236	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.0123479	0.0298151	-0.0196618
MFAP1	4236	Novel DORGE-OG	Imatinib	drug:2516	GSE1922	DB00619	0.0144153	0.0341959	-0.20197
MFAP1	4236	Novel DORGE-OG	Vemurafenib	drug:2508	GSE63790	DB08881	0.0157186	0.048987	-0.158293
SRPK2	6733	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	0	0	-0.384634
SRPK2	6733	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		7.80561e-09	3.37352e-08	-0.186892
SRPK2	6733	Novel DORGE-OG	Actinomycind	drug:3098	GSE6400		4.5872e-07	7.77304e-06	-0.621615
SRPK2	6733	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	6.12552e-07	2.41769e-06	-0.97154
SRPK2	6733	Novel DORGE-OG	Nickel	drug:3531	GSE6907		1.42694e-06	1.69819e-05	-0.549542
SRPK2	6733	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	7.19203e-06	6.46143e-05	-1.19693
SRPK2	6733	Novel DORGE-OG	Vanadiumpentoxide	drug:3557	GSE5339		1.33184e-05	0.000247158	-0.418568
SRPK2	6733	Novel DORGE-OG	Chromium	drug:3534	GSE6907		1.41278e-05	0.000123644	-0.747014
SRPK2	6733	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		2.22325e-05	0.000103472	-0.444869
SRPK2	6733	Novel DORGE-OG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		2.76306e-05	0.000230038	-0.36166
SRPK2	6733	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	8.10777e-05	0.000444587	-0.799028
SRPK2	6733	Novel DORGE-OG	Cytarabine	drug:3424	GSE6930	DB00987	0.000107563	0.000537217	-0.519744
SRPK2	6733	Novel DORGE-OG	Ribavirin	drug:2481	GSE23031	DB00811	0.000128271	0.000698213	-0.319706
SRPK2	6733	Novel DORGE-OG	Dasatinib	drug:3306	GSE59357	DB01254	0.000186529	0.000581801	-0.131986
SRPK2	6733	Novel DORGE-OG	Puromycin,ec50,5d	drug:3270	GSE6930		0.000251589	0.000721173	-1.08743
SRPK2	6733	Novel DORGE-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.000332218	0.00116785	-0.0601215
SRPK2	6733	Novel DORGE-OG	Estradiol	drug:2731	GSE8597	DB00783	0.000449078	0.00460994	-0.228858
SRPK2	6733	Novel DORGE-OG	4-hydroxynonenal	drug:3082	GSE2397		0.000600224	0.00329892	-0.0954486
SRPK2	6733	Novel DORGE-OG	Dexamethasone	drug:2488	GSE22152	DB01234	0.000691429	0.038078	-0.219569
SRPK2	6733	Novel DORGE-OG	Ubiquinol	drug:3449	GSE19627		0.000925096	0.0200512	-0.383906
SRPK2	6733	Novel DORGE-OG	Alfacalcidol	drug:3363	GSE15947	DB01436	0.000955208	0.0155094	-0.391849
SRPK2	6733	Novel DORGE-OG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.000993971	0.00498576	-0.291167
SRPK2	6733	Novel DORGE-OG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		0.00133286	0.00351244	-0.123952
SRPK2	6733	Novel DORGE-OG	Doxorubicin	drug:2533	GSE24460	DB00997	0.00138008	0.0102848	-1.40996
SRPK2	6733	Novel DORGE-OG	Mk-886	drug:3192	GSE3202		0.00160901	0.00658876	-0.114895
SRPK2	6733	Novel DORGE-OG	Androstanolone	drug:3411	GSE7868		0.00162887	0.00611867	-0.131999
SRPK2	6733	Novel DORGE-OG	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.00186431	0.0107813	-0.341833
SRPK2	6733	Novel DORGE-OG	Alfacalcidol	drug:3362	GSE15947	DB01436	0.00229577	0.0279532	-0.200203
SRPK2	6733	Novel DORGE-OG	Bisphenola	drug:2654	GSE17624		0.00239051	0.0241318	-0.180107
SRPK2	6733	Novel DORGE-OG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	0.0028181	0.00689854	-0.641088
SRPK2	6733	Novel DORGE-OG	Lipopolysaccharide	drug:3484	GSE5504		0.00334561	0.0329351	-0.527
SRPK2	6733	Novel DORGE-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		0.00348811	0.0218328	-0.284744
SRPK2	6733	Novel DORGE-OG	Mesalazine	drug:3195	GSE38713	DB00244	0.00465449	0.025771	-0.033611
SRPK2	6733	Novel DORGE-OG	Bpde	drug:3378	GSE19510		0.00495383	0.0334616	-0.431782
SRPK2	6733	Novel DORGE-OG	1,25dihydroxyvitamind	drug:2493	GSE15947		0.00501606	0.0457678	-0.220318
SRPK2	6733	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00775043	0.0245873	-0.968112
SRPK2	6733	Novel DORGE-OG	Celecoxib	drug:2501	GSE54657	DB00482	0.00900537	0.0329276	-0.175094
SRPK2	6733	Novel DORGE-OG	Antimony	drug:3532	GSE6907		0.0127249	0.0154829	-0.536289
SRPK2	6733	Novel DORGE-OG	Vanadiumpentoxide	drug:3556	GSE5339		0.0127852	0.04314	-0.158886
SRPK2	6733	Novel DORGE-OG	Resveratrol	drug:3501	GSE25412	DB02709	0.0165239	0.0485979	-0.34339
MACF1	23499	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	0	1.4013e-45	-0.493369
MACF1	23499	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		3.24524e-11	2.60343e-10	-0.0318169
MACF1	23499	Novel DORGE-OG	Puromycin,ec50,1d	drug:3268	GSE6930		1.81653e-09	8.97653e-08	-0.616338
MACF1	23499	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	2.06422e-08	1.66312e-07	-0.701937
MACF1	23499	Novel DORGE-OG	Puromycin,ec50,5d	drug:3270	GSE6930		6.40386e-08	9.1518e-07	-1.19627
MACF1	23499	Novel DORGE-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	9.67632e-08	1.69805e-06	-0.169969
MACF1	23499	Novel DORGE-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	1.37143e-07	2.54524e-06	-0.164808
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2517	GSE1922	DB00619	1.64643e-07	3.26175e-06	-0.783994
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2513	GSE1922	DB00619	5.32515e-07	6.12415e-06	-0.572654
MACF1	23499	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		5.69446e-07	9.81885e-06	-0.490839
MACF1	23499	Novel DORGE-OG	Diclofenac	drug:3053	GSE54255	DB00586	1.0632e-06	8.67282e-06	-0.744559
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2519	GSE1922	DB00619	1.06621e-06	1.19499e-05	-0.675145
MACF1	23499	Novel DORGE-OG	Vx	drug:3376	GSE33606		1.62489e-06	4.24675e-05	-0.626351
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2515	GSE1922	DB00619	1.98143e-06	3.18523e-05	-0.644111
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2516	GSE1922	DB00619	6.03209e-06	6.77789e-05	-0.565359
MACF1	23499	Novel DORGE-OG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	8.03777e-06	0.000100364	-0.100294
MACF1	23499	Novel DORGE-OG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	1.12013e-05	7.17471e-05	-0.207669
MACF1	23499	Novel DORGE-OG	Tretinoin	drug:3231	GSE23702	DB00755	1.16071e-05	8.30078e-05	-0.665
MACF1	23499	Novel DORGE-OG	R1881	drug:3049	GSE22606		1.54915e-05	0.000459671	-0.470562
MACF1	23499	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		1.72278e-05	0.000256686	-0.0681426
MACF1	23499	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	2.38782e-05	0.00010261	-0.446468
MACF1	23499	Novel DORGE-OG	Cytarabine	drug:3373	GSE6930	DB00987	2.83747e-05	0.000938569	-0.589298
MACF1	23499	Novel DORGE-OG	Nickel	drug:3531	GSE6907		3.11978e-05	0.000151085	-1.79845
MACF1	23499	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	3.90518e-05	0.000217259	-1.35653
MACF1	23499	Novel DORGE-OG	Y15	drug:2554	GSE43452		6.27532e-05	0.00197358	-0.45061
MACF1	23499	Novel DORGE-OG	Vemurafenib	drug:2495	GSE42872		6.47633e-05	0.000288275	-0.28566
MACF1	23499	Novel DORGE-OG	Cetuximab	drug:3136	GSE61495	DB00002	6.67467e-05	0.00131787	-0.534019
MACF1	23499	Novel DORGE-OG	R1881	drug:3048	GSE22606		7.39446e-05	0.000757984	-0.436383
MACF1	23499	Novel DORGE-OG	Cadmium	drug:3402	GSE9951		8.43106e-05	0.000271251	-0.106045
MACF1	23499	Novel DORGE-OG	Vemurafenib	drug:2563	GSE37441	DB08881	0.000101679	0.00314522	-0.429102
MACF1	23499	Novel DORGE-OG	Tretinoin	drug:3233	GSE23702	DB00755	0.000118969	0.000228084	-0.48
MACF1	23499	Novel DORGE-OG	Bexarotene	drug:2681	GSE12791	DB00307	0.000126273	0.00116035	-0.521867
MACF1	23499	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	0.000129096	0.000262696	-0.506667
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2512	GSE1922	DB00619	0.000133009	0.00114203	-0.433459
MACF1	23499	Novel DORGE-OG	Antimony	drug:3532	GSE6907		0.000183221	0.000317576	-1.15204
MACF1	23499	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.00027504	0.00113762	-0.73837
MACF1	23499	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	0.000436258	0.00054407	-0.438924
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2520	GSE1922	DB00619	0.000736898	0.00379921	-0.502188
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2457	GSE1922	DB00619	0.000756514	0.00674533	-0.404341
MACF1	23499	Novel DORGE-OG	Plx4032	drug:2565	GSE24862	DB05238	0.000786364	0.0179957	-0.425
MACF1	23499	Novel DORGE-OG	Bisphenola	drug:2661	GSE17624		0.000842021	0.00287644	-0.193128
MACF1	23499	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00120701	0.00685552	-1.41536
MACF1	23499	Novel DORGE-OG	Nickel	drug:3480	GSE6281		0.00122016	0.0074898	-0.0749113
MACF1	23499	Novel DORGE-OG	Azacitidine	drug:2545	GSE29077	DB00928	0.00139644	0.0360612	-1.18802
MACF1	23499	Novel DORGE-OG	Neocarzinostatin	drug:3113	GSE1676		0.00148162	0.00610979	-0.0716803
MACF1	23499	Novel DORGE-OG	Cisplatin	drug:3152	GSE47856	DB00515	0.00163036	0.00607104	-0.264938
MACF1	23499	Novel DORGE-OG	4-hydroxytamoxifen	drug:3240	GSE26298		0.00173855	0.0070022	-0.323637
MACF1	23499	Novel DORGE-OG	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00184196	0.0266151	-0.983897
MACF1	23499	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	0.00227778	0.00675985	-0.660254
MACF1	23499	Novel DORGE-OG	Mesalazine	drug:3195	GSE38713	DB00244	0.00300024	0.0188887	-0.0481141
MACF1	23499	Novel DORGE-OG	Puromycin,2xec50,3d	drug:3372	GSE6930		0.00329926	0.0340771	-0.521687
MACF1	23499	Novel DORGE-OG	Tretinoin	drug:3232	GSE23702	DB00755	0.003915	0.0123402	-0.615
MACF1	23499	Novel DORGE-OG	Mercury	drug:3533	GSE6907		0.00665356	0.0146895	-0.293316
MACF1	23499	Novel DORGE-OG	Celecoxib	drug:2501	GSE54657	DB00482	0.00704107	0.0278793	-0.142445
MACF1	23499	Novel DORGE-OG	Mln4924	drug:2647	GSE30531		0.00871775	0.0455204	-0.496103
MACF1	23499	Novel DORGE-OG	Doxorubicin	drug:3260	GSE6930	DB00997	0.00921324	0.0477333	-0.704925
MACF1	23499	Novel DORGE-OG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.00970474	0.0261686	-0.06
MACF1	23499	Novel DORGE-OG	Imatinib	drug:2527	GSE19567	DB00619	0.0112614	0.0221622	-0.139166
MACF1	23499	Novel DORGE-OG	Doxorubicin	drug:3179	GSE58074	DB00997	0.0127937	0.0400334	-0.171379
MACF1	23499	Novel DORGE-OG	Androstanolone	drug:3411	GSE7868		0.0191172	0.0413156	-0.137339
MACF1	23499	Novel DORGE-OG	Chlorpyrifos	drug:3571	GSE5023		0.0205291	0.0437236	-0.113852
PLCG1	5335	CGC-OG	Doxorubicin	drug:2720	GSE12972	DB00997	1.96182e-44	2.38221e-43	-0.388572
PLCG1	5335	CGC-OG	Tretinoin	drug:3233	GSE23702	DB00755	4.32971e-09	7.56659e-08	-0.89
PLCG1	5335	CGC-OG	Tretinoin	drug:2828	GSE23702	DB00755	9.64426e-09	1.46201e-07	-0.766667
PLCG1	5335	CGC-OG	Lapatinib	drug:2584	GSE38376	DB01259	3.38373e-08	3.8937e-06	-0.966951
PLCG1	5335	CGC-OG	Puromycin,ec50,1d	drug:3268	GSE6930		3.99921e-08	7.08605e-07	-0.703034
PLCG1	5335	CGC-OG	Dasatinib	drug:3306	GSE59357	DB01254	1.13906e-07	9.72997e-07	-0.419852
PLCG1	5335	CGC-OG	Cytarabine	drug:3375	GSE6930	DB00987	4.85849e-07	1.9942e-06	-1.12796
PLCG1	5335	CGC-OG	Pioglitazone	drug:2796	GSE8157	DB01132	1.367e-06	2.19739e-05	-0.410412
PLCG1	5335	CGC-OG	Thapsigargin	drug:3236	GSE19519		1.62886e-06	2.5316e-05	-0.401724
PLCG1	5335	CGC-OG	Tretinoin	drug:3231	GSE23702	DB00755	2.5495e-06	3.04632e-05	-0.993333
PLCG1	5335	CGC-OG	Bisphenola	drug:2661	GSE17624		3.65639e-06	3.39794e-05	-0.140008
PLCG1	5335	CGC-OG	Puromycin,ec50,5d	drug:3270	GSE6930		5.28011e-06	2.77575e-05	-0.540422
PLCG1	5335	CGC-OG	Calcitriol	drug:3126	GSE52819		5.46997e-06	0.000146928	-0.77966
PLCG1	5335	CGC-OG	Estradiol	drug:2733	GSE26834	DB00783	7.3986e-06	0.000269942	-0.22841
PLCG1	5335	CGC-OG	Nickel	drug:3531	GSE6907		2.3923e-05	0.000123568	-0.377436
PLCG1	5335	CGC-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		2.76563e-05	0.000349148	-0.115682
PLCG1	5335	CGC-OG	Bisphenola	drug:2662	GSE17624		0.000103062	0.000510859	-0.0985672
PLCG1	5335	CGC-OG	Cycloheximide	drug:3059	GSE8597		0.000103997	0.000472566	-0.357554
PLCG1	5335	CGC-OG	4-hydroxynonenal	drug:3080	GSE2397		0.000117536	0.00102936	-0.174466
PLCG1	5335	CGC-OG	Doxorubicin	drug:3265	GSE6930	DB00997	0.000161403	0.000651302	-0.913951
PLCG1	5335	CGC-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3043	GSE29159		0.000204508	0.00939953	-0.18009
PLCG1	5335	CGC-OG	Doxorubicin	drug:3263	GSE6930	DB00997	0.000219414	0.000280922	-0.384847
PLCG1	5335	CGC-OG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	0.000239533	0.00104282	-0.218407
PLCG1	5335	CGC-OG	Gamma-tocotrienol	drug:3242	GSE21946		0.000366043	0.00634758	-0.352234
PLCG1	5335	CGC-OG	Vanadiumpentoxide	drug:3554	GSE5339		0.000367976	0.00343778	-0.0309087
PLCG1	5335	CGC-OG	Tretinoin	drug:3232	GSE23702	DB00755	0.00055326	0.00285992	-1.04
PLCG1	5335	CGC-OG	R1881	drug:3048	GSE22606		0.000567321	0.00351027	-0.532713
PLCG1	5335	CGC-OG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	0.000706469	0.00214456	-0.436441
PLCG1	5335	CGC-OG	Lysophosphatidicacid	drug:3223	GSE26309		0.00105202	0.0108597	-0.458669
PLCG1	5335	CGC-OG	Lapatinib	drug:2583	GSE38376	DB01259	0.00136487	0.0290906	-0.382759
PLCG1	5335	CGC-OG	Methotrexate	drug:2543	GSE11440	DB00563	0.00138418	0.0426998	-0.926128
PLCG1	5335	CGC-OG	Pd173074	drug:2578	GSE52452		0.0016	0.00748206	-0.203643
PLCG1	5335	CGC-OG	Trovafloxacin	drug:2623	GSE9166	DB00685	0.00176142	0.00680176	-0.804939
PLCG1	5335	CGC-OG	Calcitriol	drug:3129	GSE52819		0.00190056	0.0105285	-0.433217
PLCG1	5335	CGC-OG	Lmp-420	drug:3222	GSE20211		0.00224023	0.00858378	-0.0893261
