Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
SNW1	LY-294002	PC3	0.0179829	0.327905	Novel DORGE-TSG
KARS	tanespimycin	MCF7	1.14193E-19	0.348331	Novel DORGE-TSG
KARS	geldanamycin	MCF7	4.39987E-10	0.401946	Novel DORGE-TSG
KARS	LY-294002	MCF7	3.04543E-8	0.231281	Novel DORGE-TSG
KARS	fluphenazine	MCF7	7.05686E-5	0.310394	Novel DORGE-TSG
KARS	thioridazine	MCF7	5.81008E-5	0.287615	Novel DORGE-TSG
KARS	wortmannin	MCF7	5.51341E-4	0.254085	Novel DORGE-TSG
KARS	fulvestrant	MCF7	3.73219E-4	0.191476	Novel DORGE-TSG
KARS	alvespimycin	MCF7	7.0872E-4	0.275025	Novel DORGE-TSG
KARS	15-deltaprostaglandinJ2	HL60	0.00127752	0.445094	Novel DORGE-TSG
KARS	sirolimus	MCF7	9.32088E-4	0.154901	Novel DORGE-TSG
KARS	loperamide	MCF7	0.0104376	0.459853	Novel DORGE-TSG
KARS	genistein	HL60	0.011302	0.3946	Novel DORGE-TSG
KARS	monorden	MCF7	0.0405155	0.364801	Novel DORGE-TSG
KARS	valproicacid	MCF7	0.0300876	0.212676	Novel DORGE-TSG
KARS	trifluoperazine	MCF7	0.0159176	0.199042	Novel DORGE-TSG
KARS	trichostatinA	PC3	0.00613766	0.110168	Novel DORGE-TSG
KARS	lanatosideC	MCF7	0.0121339	0.391645	Novel DORGE-TSG
NBN	trichostatinA	MCF7	0.0	1.66458	CGC-TSG
NBN	lanatosideC	MCF7	1.15963E-8	1.10745	CGC-TSG
NBN	valproicacid	MCF7	3.5651E-6	0.549329	CGC-TSG
NBN	helveticoside	MCF7	1.16439E-7	0.99844	CGC-TSG
NBN	phenoxybenzamine	MCF7	7.15468E-6	0.69406	CGC-TSG
NBN	digoxigenin	MCF7	1.48969E-5	0.822837	CGC-TSG
NBN	sirolimus	PC3	0.00113447	0.484172	CGC-TSG
NBN	tretinoin	MCF7	4.80368E-4	0.247196	CGC-TSG
NBN	trifluoperazine	MCF7	0.00149268	0.282736	CGC-TSG
NBN	fluphenazine	MCF7	0.00701704	0.23168	CGC-TSG
NBN	prochlorperazine	MCF7	0.0079599	0.221302	CGC-TSG
NBN	LY-294002	PC3	0.0172965	0.29901	CGC-TSG
NBN	15-deltaprostaglandinJ2	MCF7	0.0202594	0.184496	CGC-TSG
NBN	thioridazine	MCF7	0.0215847	0.168878	CGC-TSG
NBN	fulvestrant	MCF7	0.0353077	0.144212	CGC-TSG
XPO6	LY-294002	MCF7	1.71999E-18	0.492085	Novel DORGE-TSG
XPO6	trichostatinA	PC3	1.03521E-14	0.336155	Novel DORGE-TSG
XPO6	sirolimus	MCF7	6.57434E-10	0.354148	Novel DORGE-TSG
XPO6	tanespimycin	MCF7	2.47055E-8	0.236866	Novel DORGE-TSG
XPO6	wortmannin	MCF7	3.81157E-7	0.423002	Novel DORGE-TSG
XPO6	thioridazine	MCF7	3.04369E-6	0.387915	Novel DORGE-TSG
XPO6	tretinoin	HL60	8.98571E-5	0.521986	Novel DORGE-TSG
XPO6	fluphenazine	MCF7	2.03445E-4	0.326845	Novel DORGE-TSG
XPO6	valproicacid	HL60	6.62505E-4	0.623185	Novel DORGE-TSG
XPO6	fulvestrant	MCF7	0.00172695	0.311434	Novel DORGE-TSG
XPO6	geldanamycin	MCF7	5.64405E-4	0.266465	Novel DORGE-TSG
XPO6	prochlorperazine	MCF7	0.016831	0.225245	Novel DORGE-TSG
XPO6	ionomycin	MCF7	0.0144363	0.508624	Novel DORGE-TSG
XPO6	trifluoperazine	MCF7	0.0186875	0.224058	Novel DORGE-TSG
ITGB4	trichostatinA	MCF7	5.71345E-22	0.262665	Novel DORGE-TSG
ITGB4	tanespimycin	MCF7	7.74734E-8	0.224723	Novel DORGE-TSG
ITGB4	geldanamycin	MCF7	2.50503E-4	0.281504	Novel DORGE-TSG
ITGB4	genistein	MCF7	0.00681454	0.289068	Novel DORGE-TSG
ITGB4	alvespimycin	MCF7	0.0012728	0.321379	Novel DORGE-TSG
ITGB4	tretinoin	MCF7	0.00457686	0.226147	Novel DORGE-TSG
ITGB4	trifluoperazine	MCF7	0.0173254	0.251708	Novel DORGE-TSG
ITGB4	15-deltaprostaglandinJ2	MCF7	0.0219122	0.219968	Novel DORGE-TSG
PXN	trichostatinA	PC3	2.02104E-27	0.805276	Novel DORGE-TSG
PXN	tanespimycin	MCF7	5.78777E-8	0.330875	Novel DORGE-TSG
PXN	wortmannin	MCF7	0.00141457	0.416766	Novel DORGE-TSG
PXN	tretinoin	MCF7	0.00343085	0.346376	Novel DORGE-TSG
PXN	trifluoperazine	MCF7	0.00848606	0.357211	Novel DORGE-TSG
PXN	genistein	MCF7	0.0365919	0.361233	Novel DORGE-TSG
PXN	LY-294002	MCF7	0.00420298	0.212913	Novel DORGE-TSG
PXN	thioridazine	MCF7	0.0170252	0.314222	Novel DORGE-TSG
PXN	prochlorperazine	MCF7	0.048822	0.296322	Novel DORGE-TSG
SNRNP70	trichostatinA	PC3	6.17997E-11	0.221543	Novel DORGE-TSG
SNRNP70	tanespimycin	MCF7	8.11409E-7	0.172297	Novel DORGE-TSG
SNRNP70	lanatosideC	MCF7	6.89479E-6	0.624698	Novel DORGE-TSG
SNRNP70	15-deltaprostaglandinJ2	MCF7	2.50472E-4	0.264557	Novel DORGE-TSG
SNRNP70	geldanamycin	MCF7	2.14711E-4	0.208891	Novel DORGE-TSG
SNRNP70	digoxigenin	MCF7	3.20334E-4	0.469611	Novel DORGE-TSG
SNRNP70	LY-294002	MCF7	7.76465E-4	0.132358	Novel DORGE-TSG
SNRNP70	thioridazine	MCF7	0.0024836	0.235753	Novel DORGE-TSG
SNRNP70	ionomycin	MCF7	0.00961642	0.478853	Novel DORGE-TSG
SNRNP70	helveticoside	MCF7	0.00411826	0.384196	Novel DORGE-TSG
SNRNP70	prochlorperazine	MCF7	0.0141927	0.191443	Novel DORGE-TSG
SNRNP70	valproicacid	HL60	0.0149083	0.399839	Novel DORGE-TSG
SNRNP70	alvespimycin	MCF7	0.0127936	0.18497	Novel DORGE-TSG
SNRNP70	trifluoperazine	MCF7	0.0323567	0.168262	Novel DORGE-TSG
LMO4	tanespimycin	HL60	1.1003E-8	0.653503	Novel DORGE-TSG
LMO4	trichostatinA	HL60	3.26178E-6	0.891215	Novel DORGE-TSG
LMO4	methotrexate	MCF7	0.0011803	0.627189	Novel DORGE-TSG
LMO4	geldanamycin	HL60	0.00113567	0.602144	Novel DORGE-TSG
LMO4	pioglitazone	PC3	0.00517593	0.566352	Novel DORGE-TSG
LMO4	15-deltaprostaglandinJ2	PC3	0.0251775	0.513717	Novel DORGE-TSG
LMO4	sirolimus	MCF7	0.00772567	0.17965	Novel DORGE-TSG
CHEK1	trichostatinA	PC3	0.0	1.42866	Novel DORGE-TSG
CHEK1	tanespimycin	MCF7	2.40646E-11	0.341807	Novel DORGE-TSG
CHEK1	15-deltaprostaglandinJ2	MCF7	1.57475E-6	0.460588	Novel DORGE-TSG
CHEK1	geldanamycin	MCF7	2.14012E-5	0.334834	Novel DORGE-TSG
CHEK1	phenoxybenzamine	MCF7	5.47952E-5	0.614558	Novel DORGE-TSG
CHEK1	valproicacid	HL60	0.00419311	0.830283	Novel DORGE-TSG
CHEK1	alvespimycin	MCF7	5.50858E-4	0.342347	Novel DORGE-TSG
CHEK1	monorden	MCF7	0.00887074	0.481833	Novel DORGE-TSG
CHEK1	fulvestrant	MCF7	0.00564211	0.204013	Novel DORGE-TSG
CHEK1	ionomycin	MCF7	0.00914537	0.554703	Novel DORGE-TSG
CHEK1	thioridazine	MCF7	0.0117425	0.207498	Novel DORGE-TSG
CHEK1	rottlerin	MCF7	0.0477363	0.323304	Novel DORGE-TSG
CHEK1	sirolimus	PC3	0.0392871	0.333686	Novel DORGE-TSG
DHX9	trichostatinA	MCF7	3.48764E-10	0.292786	Novel DORGE-TSG
DHX9	tanespimycin	MCF7	9.04265E-6	0.325908	Novel DORGE-TSG
DHX9	phenoxybenzamine	MCF7	0.00382395	0.655377	Novel DORGE-TSG
DHX9	sirolimus	MCF7	0.00538415	0.310572	Novel DORGE-TSG
DHX9	LY-294002	MCF7	0.00822446	0.214533	Novel DORGE-TSG
MYCBP2	tretinoin	HL60	1.08338E-7	1.25465	Novel DORGE-TSG
MYCBP2	sirolimus	MCF7	1.70502E-8	0.443462	Novel DORGE-TSG
MYCBP2	tanespimycin	HL60	8.02108E-8	0.618675	Novel DORGE-TSG
MYCBP2	LY-294002	HL60	1.50771E-6	0.656813	Novel DORGE-TSG
MYCBP2	15-deltaprostaglandinJ2	HL60	1.7003E-6	1.24108	Novel DORGE-TSG
MYCBP2	genistein	HL60	1.47816E-4	1.01915	Novel DORGE-TSG
MYCBP2	phenoxybenzamine	MCF7	1.66442E-5	0.706444	Novel DORGE-TSG
MYCBP2	geldanamycin	HL60	3.7371E-4	0.747245	Novel DORGE-TSG
MYCBP2	valproicacid	HL60	0.00771894	0.541215	Novel DORGE-TSG
MYCBP2	trichostatinA	HL60	0.00282221	0.19467	Novel DORGE-TSG
ZNF217	trichostatinA	HL60	2.09986E-8	2.22572	Novel DORGE-TSG
ZNF217	6-bromoindirubin-3'-oxime	PC3	0.00818381	0.877726	Novel DORGE-TSG
ZNF217	tanespimycin	MCF7	0.00342359	0.22514	Novel DORGE-TSG
ZNF217	geldanamycin	MCF7	0.018983	0.336796	Novel DORGE-TSG
BUB1B	trichostatinA	PC3	0.0	0.905837	CGC-TSG
BUB1B	phenoxybenzamine	MCF7	6.43515E-11	1.45902	CGC-TSG
BUB1B	15-deltaprostaglandinJ2	MCF7	3.06235E-9	0.64002	CGC-TSG
BUB1B	methotrexate	MCF7	9.01388E-8	1.16786	CGC-TSG
BUB1B	ionomycin	MCF7	4.17753E-5	0.964145	CGC-TSG
BUB1B	thioridazine	PC3	4.64265E-4	0.733477	CGC-TSG
BUB1B	LY-294002	MCF7	8.83881E-5	0.275416	CGC-TSG
BUB1B	trifluoperazine	MCF7	0.00112229	0.364247	CGC-TSG
BUB1B	prochlorperazine	MCF7	0.00605163	0.353723	CGC-TSG
BUB1B	rottlerin	MCF7	0.0252407	0.365915	CGC-TSG
BUB1B	fluphenazine	MCF7	0.0282865	0.236245	CGC-TSG
BUB1B	gossypol	MCF7	0.0333665	0.337496	CGC-TSG
XBP1	trichostatinA	MCF7	0.0	3.43213	Novel DORGE-TSG
XBP1	tanespimycin	MCF7	1.07032E-24	0.790498	Novel DORGE-TSG
XBP1	fulvestrant	MCF7	1.13808E-20	1.19622	Novel DORGE-TSG
XBP1	lanatosideC	MCF7	1.76815E-14	3.31106	Novel DORGE-TSG
XBP1	helveticoside	MCF7	1.33359E-13	2.93417	Novel DORGE-TSG
XBP1	geldanamycin	MCF7	6.28894E-13	0.931723	Novel DORGE-TSG
XBP1	LY-294002	HL60	8.37907E-8	1.33665	Novel DORGE-TSG
XBP1	alvespimycin	MCF7	8.32903E-8	0.679918	Novel DORGE-TSG
XBP1	15-deltaprostaglandinJ2	MCF7	5.17864E-7	0.588678	Novel DORGE-TSG
XBP1	digoxigenin	MCF7	1.38734E-6	2.38529	Novel DORGE-TSG
XBP1	phenoxybenzamine	MCF7	4.82679E-5	1.27003	Novel DORGE-TSG
XBP1	monorden	MCF7	8.19203E-4	0.932411	Novel DORGE-TSG
XBP1	sirolimus	HL60	0.0116603	0.712403	Novel DORGE-TSG
XBP1	cephaeline	MCF7	6.7486E-4	0.727303	Novel DORGE-TSG
XBP1	valproicacid	MCF7	0.0132729	0.35775	Novel DORGE-TSG
XBP1	tretinoin	HL60	0.0258926	0.559207	Novel DORGE-TSG
BARD1	tanespimycin	MCF7	2.77614E-21	0.546674	CGC-TSG
BARD1	geldanamycin	MCF7	1.06941E-12	0.611899	CGC-TSG
BARD1	prochlorperazine	MCF7	6.17537E-11	0.760365	CGC-TSG
BARD1	thioridazine	MCF7	5.4083E-9	0.582489	CGC-TSG
BARD1	phenoxybenzamine	MCF7	1.23583E-8	1.14621	CGC-TSG
BARD1	15-deltaprostaglandinJ2	MCF7	1.68938E-7	0.556441	CGC-TSG
BARD1	trifluoperazine	MCF7	2.53813E-6	0.497505	CGC-TSG
BARD1	alvespimycin	MCF7	7.27227E-6	0.474612	CGC-TSG
BARD1	methylbenzethoniumchloride	MCF7	1.36947E-4	0.809406	CGC-TSG
BARD1	LY-294002	MCF7	4.14633E-6	0.281923	CGC-TSG
BARD1	ionomycin	MCF7	1.1917E-4	1.01781	CGC-TSG
BARD1	fluphenazine	MCF7	6.05146E-5	0.417612	CGC-TSG
BARD1	trichostatinA	HL60	1.55837E-4	0.831468	CGC-TSG
BARD1	fulvestrant	MCF7	4.72038E-4	0.39035	CGC-TSG
BARD1	rottlerin	MCF7	0.00478463	0.620326	CGC-TSG
BARD1	lanatosideC	MCF7	0.00494681	0.532254	CGC-TSG
BARD1	sirolimus	MCF7	0.00794025	0.160281	CGC-TSG
MED6	trichostatinA	MCF7	0.0	0.817537	Novel DORGE-TSG
MED6	valproicacid	MCF7	0.00578809	0.330556	Novel DORGE-TSG
MED6	pioglitazone	PC3	0.0170542	0.472875	Novel DORGE-TSG
MED6	thioridazine	MCF7	0.00501715	0.261888	Novel DORGE-TSG
MED6	tretinoin	MCF7	0.0288466	0.24137	Novel DORGE-TSG
MED6	ionomycin	MCF7	0.034291	0.52956	Novel DORGE-TSG
MED6	trifluoperazine	MCF7	0.0450914	0.201057	Novel DORGE-TSG
EIF4E	trichostatinA	MCF7	0.0	1.14743	Novel DORGE-TSG
EIF4E	LY-294002	MCF7	7.23769E-21	0.709415	Novel DORGE-TSG
EIF4E	sirolimus	MCF7	3.93325E-10	0.454085	Novel DORGE-TSG
EIF4E	phenoxybenzamine	MCF7	3.63093E-8	1.03255	Novel DORGE-TSG
EIF4E	wortmannin	MCF7	3.14266E-6	0.502811	Novel DORGE-TSG
EIF4E	thioridazine	MCF7	1.7348E-5	0.454552	Novel DORGE-TSG
EIF4E	fulvestrant	MCF7	1.96556E-5	0.370261	Novel DORGE-TSG
EIF4E	methotrexate	MCF7	9.55579E-5	0.761268	Novel DORGE-TSG
EIF4E	amiodarone	MCF7	0.00699649	0.56423	Novel DORGE-TSG
EIF4E	tanespimycin	HL60	6.03427E-5	0.439957	Novel DORGE-TSG
EIF4E	prochlorperazine	MCF7	4.02305E-4	0.397702	Novel DORGE-TSG
EIF4E	15-deltaprostaglandinJ2	MCF7	3.28691E-4	0.367318	Novel DORGE-TSG
EIF4E	rottlerin	MCF7	0.00359584	0.626018	Novel DORGE-TSG
EIF4E	trifluoperazine	MCF7	0.00135842	0.363539	Novel DORGE-TSG
EIF4E	geldanamycin	HL60	0.00193925	0.574308	Novel DORGE-TSG
EIF4E	meclozine	MCF7	0.0203736	0.441586	Novel DORGE-TSG
EIF4E	fluphenazine	MCF7	0.00503833	0.322877	Novel DORGE-TSG
EIF4E	loperamide	MCF7	0.012919	0.458827	Novel DORGE-TSG
EIF4E	methylbenzethoniumchloride	MCF7	0.0322971	0.65743	Novel DORGE-TSG
EIF4E	tretinoin	HL60	0.0174241	0.422436	Novel DORGE-TSG
EIF4E	cephaeline	MCF7	0.0070513	0.330306	Novel DORGE-TSG
EIF4E	ionomycin	MCF7	0.0260781	0.471889	Novel DORGE-TSG
ERH	phenoxybenzamine	MCF7	0.00156281	0.612906	Novel DORGE-TSG
ERH	LY-294002	PC3	0.0118303	0.395811	Novel DORGE-TSG
ERH	thioridazine	HL60	0.0227354	0.678267	Novel DORGE-TSG
ERH	fluphenazine	MCF7	0.0276738	0.341789	Novel DORGE-TSG
ERH	trichostatinA	PC3	0.00911288	0.25727	Novel DORGE-TSG
ERH	15-deltaprostaglandinJ2	MCF7	0.0372746	0.269668	Novel DORGE-TSG
CDH11	trichostatinA	PC3	0.0	2.52043	CGC-TSG
CDH11	troglitazone	PC3	7.96077E-5	1.63863	CGC-TSG
CDH11	LY-294002	PC3	3.82131E-5	0.901412	CGC-TSG
CDH11	rosiglitazone	PC3	8.13516E-4	1.72529	CGC-TSG
CDH11	15-deltaprostaglandinJ2	PC3	0.00352737	1.49691	CGC-TSG
CDH11	pioglitazone	PC3	0.00278785	1.12517	CGC-TSG
CDH11	sirolimus	PC3	0.00493064	0.822184	CGC-TSG
CDH11	thioridazine	PC3	0.0337429	0.734569	CGC-TSG
STK38	tanespimycin	MCF7	5.76051E-4	0.124894	Novel DORGE-TSG
STK38	geldanamycin	MCF7	0.0145623	0.172593	Novel DORGE-TSG
FLCN	trichostatinA	HL60	0.0240293	0.180508	CGC-TSG
TMEM87A	trichostatinA	MCF7	0.0	1.32495	Novel DORGE-TSG
TMEM87A	valproicacid	MCF7	8.20725E-7	0.52568	Novel DORGE-TSG
ITPKB	trichostatinA	PC3	0.0	1.19191	Novel DORGE-TSG
ITPKB	LY-294002	MCF7	1.30944E-14	0.593729	Novel DORGE-TSG
ITPKB	lanatosideC	MCF7	2.92382E-6	0.996976	Novel DORGE-TSG
ITPKB	digoxigenin	MCF7	5.56372E-6	1.04616	Novel DORGE-TSG
ITPKB	thioridazine	MCF7	8.96143E-6	0.447809	Novel DORGE-TSG
ITPKB	helveticoside	MCF7	5.59549E-6	0.937227	Novel DORGE-TSG
ITPKB	trifluoperazine	MCF7	4.4387E-5	0.46409	Novel DORGE-TSG
ITPKB	sirolimus	MCF7	2.71336E-4	0.274265	Novel DORGE-TSG
ITPKB	genistein	MCF7	0.012644	0.35035	Novel DORGE-TSG
ITPKB	prochlorperazine	MCF7	0.00423981	0.324338	Novel DORGE-TSG
ITPKB	lycorine	MCF7	0.00436541	0.713306	Novel DORGE-TSG
ITPKB	tanespimycin	PC3	0.00592613	0.369609	Novel DORGE-TSG
ITPKB	phenoxybenzamine	MCF7	0.00671745	0.53595	Novel DORGE-TSG
ITPKB	15-deltaprostaglandinJ2	MCF7	0.00853983	0.310019	Novel DORGE-TSG
SDHA	thioridazine	MCF7	4.06E-5	0.432025	CGC-TSG
SDHA	prochlorperazine	MCF7	0.00129264	0.346951	CGC-TSG
SDHA	phenoxybenzamine	MCF7	7.2436E-4	0.574148	CGC-TSG
SDHA	15-deltaprostaglandinJ2	MCF7	0.00190091	0.303293	CGC-TSG
SDHA	loperamide	MCF7	0.0119053	0.519296	CGC-TSG
SDHA	trifluoperazine	MCF7	0.00538978	0.310006	CGC-TSG
SDHA	fluphenazine	MCF7	0.0213252	0.256389	CGC-TSG
SDHA	geldanamycin	MCF7	0.0129239	0.22815	CGC-TSG
EPN1	genistein	MCF7	0.0251639	0.275498	Novel DORGE-TSG
TRIOBP	trichostatinA	PC3	0.0	0.920049	Novel DORGE-TSG
TRIOBP	lanatosideC	MCF7	2.68592E-6	0.793961	Novel DORGE-TSG
TRIOBP	digoxigenin	MCF7	6.85193E-6	0.758086	Novel DORGE-TSG
TRIOBP	helveticoside	MCF7	1.42917E-4	0.569615	Novel DORGE-TSG
TRIOBP	tanespimycin	MCF7	3.89748E-4	0.141165	Novel DORGE-TSG
TRIOBP	geldanamycin	MCF7	0.00447558	0.211499	Novel DORGE-TSG
XPOT	trichostatinA	MCF7	0.0	1.20108	Novel DORGE-TSG
XPOT	LY-294002	MCF7	3.03416E-15	0.498941	Novel DORGE-TSG
XPOT	lanatosideC	MCF7	1.47634E-9	1.48204	Novel DORGE-TSG
XPOT	helveticoside	MCF7	5.70575E-9	1.34195	Novel DORGE-TSG
XPOT	sirolimus	MCF7	1.60902E-8	0.405974	Novel DORGE-TSG
XPOT	fulvestrant	MCF7	5.10464E-8	0.408752	Novel DORGE-TSG
XPOT	digoxigenin	MCF7	1.28206E-5	1.14547	Novel DORGE-TSG
XPOT	wortmannin	MCF7	5.77994E-5	0.38095	Novel DORGE-TSG
XPOT	cephaeline	MCF7	1.09905E-5	0.796943	Novel DORGE-TSG
XPOT	tretinoin	HL60	4.89508E-4	0.514435	Novel DORGE-TSG
XPOT	valproicacid	HL60	0.00560339	0.538276	Novel DORGE-TSG
SLC6A6	cephaeline	MCF7	6.85287E-5	0.420793	Novel DORGE-TSG
SLC6A6	trichostatinA	MCF7	1.80196E-4	0.0958932	Novel DORGE-TSG
RIN2	trichostatinA	PC3	0.0	4.87838	Novel DORGE-TSG
RIN2	helveticoside	MCF7	7.68879E-9	2.65759	Novel DORGE-TSG
RIN2	lanatosideC	MCF7	2.32626E-4	1.60521	Novel DORGE-TSG
RIN2	beta-escin	MCF7	0.0195449	1.47033	Novel DORGE-TSG
RIN2	valproicacid	PC3	0.0493444	1.10067	Novel DORGE-TSG
RIN2	digoxigenin	MCF7	0.0021888	0.912443	Novel DORGE-TSG
RIN2	troglitazone	PC3	0.0268043	0.928541	Novel DORGE-TSG
RAD50	trichostatinA	MCF7	0.0	0.77167	Novel DORGE-TSG
RAD50	tanespimycin	MCF7	6.33158E-11	0.425026	Novel DORGE-TSG
RAD50	LY-294002	MCF7	5.52782E-9	0.381491	Novel DORGE-TSG
RAD50	helveticoside	MCF7	1.16439E-7	1.21627	Novel DORGE-TSG
RAD50	lanatosideC	MCF7	5.41618E-7	1.06162	Novel DORGE-TSG
RAD50	digoxigenin	MCF7	1.65373E-6	1.09771	Novel DORGE-TSG
RAD50	geldanamycin	MCF7	2.62595E-5	0.439697	Novel DORGE-TSG
RAD50	15-deltaprostaglandinJ2	HL60	1.25844E-4	0.775325	Novel DORGE-TSG
RAD50	valproicacid	MCF7	0.00645167	0.342757	Novel DORGE-TSG
RAD50	alvespimycin	MCF7	0.00251281	0.33399	Novel DORGE-TSG
RAD50	fulvestrant	MCF7	0.0152633	0.219536	Novel DORGE-TSG
PSMD1	trichostatinA	MCF7	6.14975E-22	0.273488	Novel DORGE-TSG
PSMD1	LY-294002	MCF7	5.04671E-14	0.401557	Novel DORGE-TSG
PSMD1	fluphenazine	MCF7	3.0137E-5	0.368109	Novel DORGE-TSG
PSMD1	thioridazine	HL60	4.91716E-5	0.621544	Novel DORGE-TSG
PSMD1	trifluoperazine	MCF7	2.9537E-4	0.301711	Novel DORGE-TSG
PSMD1	gossypol	MCF7	8.70597E-4	0.56958	Novel DORGE-TSG
PSMD1	prochlorperazine	HL60	0.0104755	0.377493	Novel DORGE-TSG
PSMD1	wortmannin	HL60	0.0386543	0.364897	Novel DORGE-TSG
PSMD1	sirolimus	PC3	0.00539064	0.368753	Novel DORGE-TSG
PSMD1	ionomycin	MCF7	0.00514271	0.532753	Novel DORGE-TSG
PSMD1	genistein	MCF7	0.025884	0.204541	Novel DORGE-TSG
PSMD1	troglitazone	PC3	0.0273798	0.370652	Novel DORGE-TSG
PSMD1	phenoxybenzamine	MCF7	0.0227839	0.34398	Novel DORGE-TSG
HTT	sirolimus	MCF7	2.02108E-5	0.307248	Novel DORGE-TSG
HTT	thioridazine	MCF7	0.0126448	0.271089	Novel DORGE-TSG
HTT	cephaeline	MCF7	0.00880902	0.357566	Novel DORGE-TSG
HTT	LY-294002	MCF7	0.0210506	0.137373	Novel DORGE-TSG
CAMTA1	helveticoside	MCF7	8.10381E-9	1.33354	CGC-TSG
CAMTA1	lanatosideC	MCF7	2.49313E-8	1.25974	CGC-TSG
CAMTA1	tanespimycin	MCF7	3.19914E-7	0.419946	CGC-TSG
CAMTA1	geldanamycin	MCF7	1.97853E-4	0.527131	CGC-TSG
CAMTA1	alvespimycin	MCF7	3.9321E-4	0.5225	CGC-TSG
CAMTA1	methylbenzethoniumchloride	MCF7	0.00288208	0.697757	CGC-TSG
CAMTA1	cephaeline	MCF7	3.54355E-4	0.735688	CGC-TSG
CAMTA1	digoxigenin	MCF7	8.3904E-4	0.918642	CGC-TSG
CAMTA1	gossypol	MCF7	0.0058616	0.661332	CGC-TSG
CAMTA1	fulvestrant	MCF7	0.00545114	0.320301	CGC-TSG
CAMTA1	LY-294002	MCF7	0.0112117	0.204796	CGC-TSG
SLC2A1	fulvestrant	MCF7	3.37073E-13	0.508049	Novel DORGE-TSG
SLC2A1	cephaeline	MCF7	1.2348E-6	0.609543	Novel DORGE-TSG
SLC2A1	LY-294002	MCF7	3.56249E-4	0.163052	Novel DORGE-TSG
SLC2A1	phenoxybenzamine	MCF7	7.38844E-4	0.476157	Novel DORGE-TSG
SLC2A1	tanespimycin	HL60	0.00168803	0.29302	Novel DORGE-TSG
SLC2A1	lycorine	MCF7	0.00483556	0.564228	Novel DORGE-TSG
SLC2A1	sirolimus	MCF7	0.00232998	0.169352	Novel DORGE-TSG
ABLIM1	cephaeline	MCF7	9.30963E-9	1.16385	Novel DORGE-TSG
ABLIM1	LY-294002	MCF7	1.4586E-6	0.322329	Novel DORGE-TSG
ABLIM1	phenoxybenzamine	MCF7	3.42929E-5	0.772809	Novel DORGE-TSG
ABLIM1	thioridazine	MCF7	4.87041E-5	0.537534	Novel DORGE-TSG
ABLIM1	digoxigenin	MCF7	5.1629E-5	0.880752	Novel DORGE-TSG
ABLIM1	haloperidol	MCF7	0.0178044	0.318466	Novel DORGE-TSG
ABLIM1	fluphenazine	MCF7	0.00174535	0.378145	Novel DORGE-TSG
ABLIM1	trifluoperazine	MCF7	0.00241432	0.400139	Novel DORGE-TSG
ABLIM1	ionomycin	MCF7	0.0134768	0.75447	Novel DORGE-TSG
ABLIM1	lycorine	MCF7	0.0175739	0.693045	Novel DORGE-TSG
ABLIM1	lanatosideC	MCF7	0.00928211	0.686691	Novel DORGE-TSG
ABLIM1	helveticoside	MCF7	0.0128543	0.664893	Novel DORGE-TSG
ABLIM1	tanespimycin	MCF7	0.0118416	0.159823	Novel DORGE-TSG
ABLIM1	sirolimus	PC3	0.0427126	0.430923	Novel DORGE-TSG
DNAJC13	trichostatinA	MCF7	0.0	1.18933	Novel DORGE-TSG
DNAJC13	cephaeline	MCF7	1.27829E-4	0.783499	Novel DORGE-TSG
DNAJC13	phenoxybenzamine	MCF7	0.0260826	0.439794	Novel DORGE-TSG
PLK1	trichostatinA	PC3	0.0	2.09921	Novel DORGE-TSG
PLK1	methotrexate	MCF7	2.80013E-11	2.38209	Novel DORGE-TSG
PLK1	phenoxybenzamine	MCF7	8.41524E-10	1.4714	Novel DORGE-TSG
PLK1	sirolimus	MCF7	4.01748E-8	0.387502	Novel DORGE-TSG
PLK1	tretinoin	MCF7	2.5719E-7	0.445051	Novel DORGE-TSG
PLK1	15-deltaprostaglandinJ2	MCF7	2.64342E-7	0.513667	Novel DORGE-TSG
PLK1	LY-294002	MCF7	1.86019E-7	0.286938	Novel DORGE-TSG
PLK1	cephaeline	MCF7	9.8365E-6	0.675116	Novel DORGE-TSG
PLK1	thioridazine	PC3	0.00425505	0.872944	Novel DORGE-TSG
PLK1	trifluoperazine	MCF7	0.00287339	0.310441	Novel DORGE-TSG
PLK1	prochlorperazine	MCF7	0.00538629	0.303701	Novel DORGE-TSG
PLK1	genistein	MCF7	0.0314174	0.241445	Novel DORGE-TSG
PLK1	valproicacid	HL60	0.0116236	0.652863	Novel DORGE-TSG
PLK1	gossypol	MCF7	0.0225108	0.402733	Novel DORGE-TSG
PLK1	fluphenazine	MCF7	0.0298023	0.255993	Novel DORGE-TSG
PLK1	tanespimycin	PC3	0.0440062	0.330208	Novel DORGE-TSG
SLC4A7	LY-294002	MCF7	5.05561E-8	0.270439	Novel DORGE-TSG
SLC4A7	tanespimycin	HL60	5.4199E-7	0.420541	Novel DORGE-TSG
SLC4A7	fulvestrant	MCF7	1.56066E-6	0.287171	Novel DORGE-TSG
SLC4A7	tretinoin	HL60	9.9375E-4	0.412471	Novel DORGE-TSG
SLC4A7	sirolimus	MCF7	9.26821E-4	0.165223	Novel DORGE-TSG
SLC4A7	wortmannin	MCF7	0.00442933	0.21736	Novel DORGE-TSG
SLC4A7	geldanamycin	HL60	0.0098656	0.404786	Novel DORGE-TSG
