Gene	GeneID	Gene_type	DORGE-OG_score	Drug_Name	Cell_Line	Time	Dose	p-value	q-value	Fold_Change	Specificity
TFAP2A	7020	Novel DORGE-OG	0.990387399623558	digoxigenin	MCF7	6h	10.2μM	0.00264713	0.00995086	-0.431011	6.49772579597141E-4
TFAP2A	7020	Novel DORGE-OG	0.990387399623558	trichostatinA	HL60	6h	1.0μM	0.00287045	0.00824169	-0.540122	3.90777647518562E-4
TFAP2A	7020	Novel DORGE-OG	0.990387399623558	valproicacid	HL60	6h	200.0μM	0.00360827	0.0542589	-0.628091	0.002967359050445104
KMT2A	4297	CGC-OG	0.763398276911413	trichostatinA	PC3	6h	0.1μM	1.54008E-12	4.35063E-12	-0.25225	2.745744096650192E-4
KMT2A	4297	CGC-OG	0.763398276911413	trichostatinA	MCF7	6h	0.1μM	8.71567E-12	1.82483E-11	-0.152417	2.495632642874969E-4
KMT2A	4297	CGC-OG	0.763398276911413	digoxigenin	MCF7	6h	10.2μM	1.1582E-10	5.02061E-9	-1.12753	6.49772579597141E-4
KMT2A	4297	CGC-OG	0.763398276911413	LY-294002	MCF7	6h	10.0μM	1.32069E-8	8.1867E-8	-0.249616	4.627487274409995E-4
KMT2A	4297	CGC-OG	0.763398276911413	lanatosideC	MCF7	6h	4.0μM	1.76212E-7	1.41163E-6	-0.951465	6.071645415907711E-4
KMT2A	4297	CGC-OG	0.763398276911413	helveticoside	MCF7	6h	7.4μM	8.47971E-7	6.54036E-6	-0.853631	5.701254275940707E-4
KMT2A	4297	CGC-OG	0.763398276911413	LY-294002	HL60	6h	10.0μM	6.99695E-5	7.22398E-4	-0.282042	7.627765064836003E-4
KMT2A	4297	CGC-OG	0.763398276911413	LY-294002	PC3	6h	10.0μM	5.26437E-4	0.00384129	-0.333457	0.001324503311258278
KMT2A	4297	CGC-OG	0.763398276911413	trichostatinA	HL60	6h	0.1μM	0.00135559	0.00386722	-0.121535	3.424657534246575E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	LY-294002	MCF7	6h	10.0μM	1.80228E-33	1.12111E-30	-1.06919	4.627487274409995E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	sirolimus	MCF7	6h	0.1μM	2.06847E-16	1.83813E-14	-0.617834	7.855459544383347E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	wortmannin	MCF7	6h	0.01μM	6.41747E-14	1.56548E-11	-0.778838	0.001040582726326743
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	LY-294002	PC3	6h	10.0μM	1.02741E-10	1.62923E-8	-0.888568	0.001324503311258278
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	thioridazine	MCF7	6h	10.0μM	6.66116E-10	2.30199E-8	-0.583304	0.00104602510460251
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	tanespimycin	HL60	6h	1.0μM	4.75629E-8	6.86041E-7	-0.523098	5.966587112171838E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	sirolimus	PC3	6h	0.1μM	3.39678E-7	3.52161E-5	-0.758572	0.004219409282700422
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	LY-294002	HL60	6h	10.0μM	4.60413E-7	1.28431E-5	-0.630227	7.627765064836003E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	loperamide	MCF7	6h	7.8μM	1.38802E-6	1.87699E-4	-0.766542	0.002469135802469136
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	trifluoperazine	MCF7	6h	10.0μM	8.83238E-6	1.98808E-4	-0.408582	0.001683501683501683
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	prochlorperazine	MCF7	6h	10.0μM	1.21835E-5	3.10604E-4	-0.389999	0.0015600624024961
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	fluphenazine	MCF7	6h	10.0μM	1.69193E-5	4.70438E-4	-0.378344	0.002049180327868853
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	amiodarone	MCF7	6h	5.8μM	4.46604E-5	0.0264547	-0.529606	0.02857142857142857
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	fulvestrant	MCF7	6h	1.0μM	6.91745E-5	6.46582E-4	-0.291479	7.178750897343862E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	phenoxybenzamine	MCF7	6h	11.8μM	7.21851E-5	4.98919E-4	-0.578731	6.389776357827476E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	benzamil	MCF7	6h	11.2μM	1.15589E-4	0.0171196	-0.640787	0.01265822784810127
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	methotrexate	MCF7	6h	8.8μM	3.19805E-4	0.00411021	-0.491662	0.001213592233009709
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	tacrolimus	MCF7	6h	1.0μM	3.21442E-4	0.0979381	-0.731478	0.0
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	tretinoin	HL60	6h	1.0μM	4.4151E-4	0.0044837	-0.485839	8.237232289950577E-4
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	meclozine	MCF7	6h	8.6μM	8.02656E-4	0.0545674	-0.46416	0.00980392156862745
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	gossypol	MCF7	6h	7.8μM	0.00128617	0.014338	-0.6653	0.0017825311942959
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	clofazimine	MCF7	6h	8.4μM	0.00203324	0.0671209	-0.345206	0.006289308176100629
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00206991	0.0354219	-0.435543	0.003731343283582089
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	azathioprine	MCF7	6h	14.4μM	0.00265273	0.472574	-0.439918	0.25
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	thioridazine	PC3	6h	10.0μM	0.0029966	0.0337429	-0.470296	0.001677852348993289
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	thioridazine	HL60	6h	10.0μM	0.00489481	0.0359482	-0.43046	0.001626016260162602
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	fulvestrant	MCF7	6h	0.01μM	0.00507442	0.0514934	-0.267399	0.002358490566037736
KIAA0430	9665	Novel DORGE-OG	0.852555120379496	cloperastine	MCF7	6h	11.0μM	0.00996529	0.181649	-0.449729	0.005780346820809248
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-0.66816	2.495632642874969E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	trichostatinA	PC3	6h	0.1μM	1.4013E-45	1.12104E-44	-1.00796	2.745744096650192E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	trichostatinA	HL60	6h	0.1μM	1.07335E-17	1.39536E-16	-0.663407	3.424657534246575E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	trichostatinA	MCF7	6h	1.0μM	2.61791E-16	1.05029E-15	-0.588565	2.967359050445104E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	trichostatinA	HL60	6h	1.0μM	6.55056E-9	6.74074E-8	-1.44349	3.90777647518562E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	trichostatinA	PC3	6h	1.0μM	6.89384E-7	2.33951E-6	-0.533726	3.663003663003663E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	cephaeline	MCF7	6h	6.0μM	6.27352E-6	2.4104E-5	-0.771149	3.554923569143263E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	valproicacid	HL60	6h	1000.0μM	2.64391E-4	0.0153705	-0.654084	0.0024330900243309
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	tanespimycin	HL60	6h	1.0μM	3.67608E-4	0.00191196	-0.402349	5.966587112171838E-4
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	pioglitazone	PC3	6h	10.0μM	9.36353E-4	0.0199919	-0.5451	0.001926782273603083
ANKS1A	23294	Novel DORGE-OG	0.790763953425017	tretinoin	MCF7	6h	1.0μM	0.00279065	0.0200917	-0.255443	0.001196172248803828
UBTF	7343	Novel DORGE-OG	0.868801741994849	6-bromoindirubin-3'-oxime	PC3	6h	0.5μM	0.00613394	0.13318	-0.458132	0.05555555555555555
SETD5	55209	Novel DORGE-OG	0.772160828327922	tanespimycin	MCF7	6h	1.0μM	1.20292E-12	9.17568E-12	-0.37798	5.461496450027307E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	cephaeline	MCF7	6h	6.0μM	4.17986E-12	7.45009E-11	-1.29885	3.554923569143263E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	lanatosideC	MCF7	6h	4.0μM	1.37081E-10	2.58399E-9	-1.15744	6.071645415907711E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	helveticoside	MCF7	6h	7.4μM	2.49586E-9	3.72314E-8	-0.984315	5.701254275940707E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	tanespimycin	HL60	6h	1.0μM	2.13248E-8	3.45445E-7	-0.49889	5.966587112171838E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	geldanamycin	MCF7	6h	1.0μM	8.75864E-7	7.11732E-6	-0.440065	7.468259895444362E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	phenoxybenzamine	MCF7	6h	11.8μM	1.77856E-5	1.48106E-4	-0.594182	6.389776357827476E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	2.45786E-5	1.99597E-4	-0.432283	7.874015748031496E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	digoxigenin	MCF7	6h	10.2μM	5.32237E-5	3.27476E-4	-0.773774	6.49772579597141E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	alvespimycin	MCF7	6h	0.1μM	6.53876E-5	5.37665E-4	-0.424258	6.574621959237344E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.27824E-5	7.78633E-4	-0.708391	7.057163020465773E-4
SETD5	55209	Novel DORGE-OG	0.772160828327922	gossypol	MCF7	6h	7.8μM	7.72633E-5	0.00171343	-0.595998	0.0017825311942959
SETD5	55209	Novel DORGE-OG	0.772160828327922	amiodarone	MCF7	6h	5.8μM	8.64499E-4	0.0747209	-0.365579	0.02857142857142857
SETD5	55209	Novel DORGE-OG	0.772160828327922	thioridazine	MCF7	6h	10.0μM	0.00134348	0.00724501	-0.324194	0.00104602510460251
SETD5	55209	Novel DORGE-OG	0.772160828327922	geldanamycin	HL60	6h	1.0μM	0.00152284	0.0139307	-0.479944	0.00141643059490085
SETD5	55209	Novel DORGE-OG	0.772160828327922	acacetin	MCF7	6h	14.0μM	0.00245264	0.0748851	-0.362732	0.01923076923076923
SETD5	55209	Novel DORGE-OG	0.772160828327922	loperamide	MCF7	6h	7.8μM	0.00279349	0.0497906	-0.416436	0.002469135802469136
SETD5	55209	Novel DORGE-OG	0.772160828327922	lorglumide	MCF7	6h	8.4μM	0.00513855	0.153693	-0.315928	0.02
SETD5	55209	Novel DORGE-OG	0.772160828327922	pirenperone	MCF7	6h	10.2μM	0.00999606	0.213584	-0.286334	0.0
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	trichostatinA	PC3	6h	0.1μM	0.0	0.0	-1.35084	2.745744096650192E-4
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-1.01122	2.495632642874969E-4
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	trichostatinA	MCF7	6h	1.0μM	8.80001E-23	5.30688E-22	-0.758273	2.967359050445104E-4
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	trichostatinA	HL60	6h	0.1μM	4.72223E-19	6.96907E-18	-0.585061	3.424657534246575E-4
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	trichostatinA	PC3	6h	1.0μM	1.62639E-15	1.87873E-14	-0.826028	3.663003663003663E-4
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	sirolimus	MCF7	6h	0.1μM	7.09874E-6	5.80641E-5	-0.287753	7.855459544383347E-4
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	LY-294002	PC3	6h	10.0μM	2.08586E-5	2.63187E-4	-0.480515	0.001324503311258278
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	wortmannin	MCF7	6h	0.01μM	2.48538E-5	4.03138E-4	-0.364605	0.001040582726326743
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	trichostatinA	HL60	6h	1.0μM	1.17274E-4	4.39326E-4	-0.757255	3.90777647518562E-4
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	tacrolimus	MCF7	6h	1.0μM	1.48776E-4	0.0979381	-0.749543	0.0
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	thioridazine	PC3	6h	10.0μM	1.88193E-4	0.0045324	-0.613151	0.001677852348993289
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	valproicacid	HL60	6h	500.0μM	2.13909E-4	0.00369104	-0.686664	0.001034126163391934
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	valproicacid	HL60	6h	1000.0μM	0.00122313	0.0311937	-0.531206	0.0024330900243309
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	sirolimus	PC3	6h	0.1μM	0.00161308	0.0174053	-0.43614	0.004219409282700422
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	valproicacid	MCF7	6h	1000.0μM	0.00463184	0.0563291	-0.269836	0.001988071570576541
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	fulvestrant	MCF7	6h	0.01μM	0.00572956	0.0560389	-0.272275	0.002358490566037736
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	valproicacid	HL60	6h	200.0μM	0.00652139	0.0751255	-0.514758	0.002967359050445104
OSBPL9	114883	Novel DORGE-OG	0.791147952864291	valproicacid	PC3	6h	1000.0μM	0.00662546	0.155817	-0.365969	0.01754385964912281
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-0.740073	2.495632642874969E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	trichostatinA	MCF7	6h	1.0μM	1.02874E-14	3.7832E-14	-0.603631	2.967359050445104E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	trichostatinA	HL60	6h	0.1μM	4.12744E-7	1.84445E-6	-0.277524	3.424657534246575E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	trichostatinA	PC3	6h	0.1μM	4.93383E-6	1.06215E-5	-0.224222	2.745744096650192E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	LY-294002	MCF7	6h	10.0μM	7.07176E-6	3.03483E-5	-0.298745	4.627487274409995E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	LY-294002	PC3	6h	10.0μM	5.66007E-4	0.00408925	-0.327213	0.001324503311258278
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	helveticoside	MCF7	6h	7.4μM	0.00180595	0.00633969	-0.410369	5.701254275940707E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	sirolimus	PC3	6h	0.1μM	0.00625929	0.0471379	-0.316959	0.004219409282700422
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	digoxigenin	MCF7	6h	10.2μM	0.00697225	0.0231744	-0.332154	6.49772579597141E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	fulvestrant	MCF7	6h	1.0μM	0.00715163	0.0333109	-0.233966	7.178750897343862E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	sirolimus	MCF7	6h	0.1μM	0.00846548	0.0295757	-0.209122	7.855459544383347E-4
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	pempidine	MCF7	6h	13.0μM	0.00852147	0.398916	-0.340116	0.0
TNRC6B	23112	Novel DORGE-OG	0.729038912327957	3-hydroxy-DL-kynurenine	MCF7	6h	17.8μM	0.00980899	0.647496	-0.306886	0.0
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	trichostatinA	PC3	6h	0.1μM	0.0	0.0	-1.37895	2.745744096650192E-4
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	trichostatinA	PC3	6h	1.0μM	2.29878E-15	2.55122E-14	-0.867842	3.663003663003663E-4
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	trichostatinA	HL60	6h	0.1μM	2.22555E-7	1.02625E-6	-0.285824	3.424657534246575E-4
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	LY-294002	PC3	6h	10.0μM	6.90005E-5	7.21374E-4	-0.395217	0.001324503311258278
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	troglitazone	PC3	6h	10.0μM	1.74231E-4	0.00866387	-0.524332	0.0045662100456621
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	rosiglitazone	PC3	6h	10.0μM	4.15433E-4	0.0207566	-0.512164	0.0045662100456621
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	fulvestrant	MCF7	6h	0.01μM	6.77713E-4	0.0103453	-0.260534	0.002358490566037736
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	valproicacid	PC3	6h	1000.0μM	0.00121727	0.0701546	-0.424991	0.01754385964912281
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	fulvestrant	MCF7	6h	1.0μM	0.00138018	0.00846686	-0.180791	7.178750897343862E-4
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	pioglitazone	PC3	6h	10.0μM	0.00241926	0.0363503	-0.412408	0.001926782273603083
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	LY-294002	HL60	6h	10.0μM	0.00303578	0.0161748	-0.203376	7.627765064836003E-4
PPP3CA	5530	Novel DORGE-OG	0.88270187344397	thioridazine	PC3	6h	10.0μM	0.00371935	0.0393808	-0.427166	0.001677852348993289
MLLT10	8028	CGC-OG	0.984596790204926	cephaeline	MCF7	6h	6.0μM	0.00160062	0.00404906	-0.373481	3.554923569143263E-4
DLGAP1	9229	Novel DORGE-OG	0.967436665416575	sirolimus	MCF7	6h	0.1μM	0.007587	0.0270149	-0.130196	7.855459544383347E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	trichostatinA	MCF7	6h	0.1μM	1.11959E-36	3.58989E-36	-0.558409	2.495632642874969E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	trichostatinA	MCF7	6h	1.0μM	5.2963E-14	1.88584E-13	-0.556524	2.967359050445104E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	cephaeline	MCF7	6h	6.0μM	9.66937E-12	1.54226E-10	-1.66082	3.554923569143263E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	tanespimycin	MCF7	6h	1.0μM	4.12442E-10	2.4693E-9	-0.38249	5.461496450027307E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	geldanamycin	MCF7	6h	1.0μM	3.20159E-8	3.38123E-7	-0.548542	7.468259895444362E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	helveticoside	MCF7	6h	7.4μM	4.0204E-7	3.34567E-6	-0.852934	5.701254275940707E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	digoxigenin	MCF7	6h	10.2μM	9.1068E-7	9.1739E-6	-0.937813	6.49772579597141E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	lanatosideC	MCF7	6h	4.0μM	1.03018E-6	6.98068E-6	-1.02036	6.071645415907711E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	alvespimycin	MCF7	6h	0.1μM	8.4347E-6	8.78126E-5	-0.565465	6.574621959237344E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	7.61509E-5	5.48046E-4	-0.461997	7.874015748031496E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	trichostatinA	HL60	6h	1.0μM	1.67497E-4	6.10019E-4	-0.903291	3.90777647518562E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	lycorine	MCF7	6h	12.4μM	1.73083E-4	0.00281113	-0.974356	8.230452674897119E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	trichostatinA	HL60	6h	0.1μM	0.00252167	0.00687835	-0.209399	3.424657534246575E-4
RNF111	54778	Novel DORGE-OG	0.721568407506001	LY-294002	HL60	6h	10.0μM	0.00329713	0.0173298	-0.396157	7.627765064836003E-4
HNRNPUL1	11100	Novel DORGE-OG	0.880921852820141	phthalylsulfathiazole	MCF7	6h	10.0μM	0.00464974	0.183061	-0.425013	0.0
HNRNPUL1	11100	Novel DORGE-OG	0.880921852820141	LY-294002	MCF7	6h	10.0μM	0.0070487	0.0184035	-0.120019	4.627487274409995E-4
CAV1	857	Novel DORGE-OG	0.804396132221012	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-2.18054	2.495632642874969E-4
CAV1	857	Novel DORGE-OG	0.804396132221012	trichostatinA	MCF7	6h	1.0μM	1.44024E-25	1.07224E-24	-1.38506	2.967359050445104E-4
CAV1	857	Novel DORGE-OG	0.804396132221012	wortmannin	MCF7	6h	0.01μM	2.98909E-15	1.32812E-12	-1.3296	0.001040582726326743
CAV1	857	Novel DORGE-OG	0.804396132221012	sirolimus	MCF7	6h	0.1μM	5.07213E-9	8.62054E-8	-0.752092	7.855459544383347E-4
CAV1	857	Novel DORGE-OG	0.804396132221012	tanespimycin	MCF7	6h	1.0μM	3.48065E-8	1.67192E-7	-0.465616	5.461496450027307E-4
CAV1	857	Novel DORGE-OG	0.804396132221012	alvespimycin	MCF7	6h	0.1μM	3.71165E-8	7.00707E-7	-0.893328	6.574621959237344E-4
CAV1	857	Novel DORGE-OG	0.804396132221012	methotrexate	MCF7	6h	8.8μM	2.01706E-4	0.00290107	-0.939532	0.001213592233009709
CAV1	857	Novel DORGE-OG	0.804396132221012	valproicacid	MCF7	6h	1000.0μM	2.96372E-4	0.00952755	-0.468079	0.001988071570576541
CAV1	857	Novel DORGE-OG	0.804396132221012	geldanamycin	MCF7	6h	1.0μM	9.62076E-4	0.00405598	-0.475807	7.468259895444362E-4
CAV1	857	Novel DORGE-OG	0.804396132221012	estradiol	MCF7	6h	0.01μM	0.00298884	0.125199	-0.353818	0.01219512195121951
ADAM19	8728	Novel DORGE-OG	0.776216782972846	tretinoin	MCF7	6h	1.0μM	1.0337E-5	1.51297E-4	-0.392272	0.001196172248803828
HMGA1	3159	CGC-OG	0.96729180223013	methotrexate	MCF7	6h	8.8μM	0.00531787	0.0357539	-0.347865	0.001213592233009709
HMGA1	3159	CGC-OG	0.96729180223013	bepheniumhydroxynaphthoate	MCF7	6h	9.0μM	0.00741565	0.37516	-0.326921	0.0
CCND1	595	CGC-OG	0.805141910911764	estradiol	MCF7	6h	0.1μM	1.88098E-5	0.00477578	-0.351848	0.01492537313432836
CCND1	595	CGC-OG	0.805141910911764	genistein	MCF7	6h	10.0μM	3.7097E-5	0.00295848	-0.387312	0.004347826086956522
CCND1	595	CGC-OG	0.805141910911764	diethylstilbestrol	MCF7	6h	15.0μM	3.9248E-4	0.0351698	-0.635501	0.007751937984496124
CCND1	595	CGC-OG	0.805141910911764	estradiol	MCF7	6h	0.01μM	6.85018E-4	0.0530104	-0.258758	0.01219512195121951
CCND1	595	CGC-OG	0.805141910911764	lorglumide	MCF7	6h	8.4μM	0.00100421	0.0737107	-0.615678	0.02
CCND1	595	CGC-OG	0.805141910911764	equilin	MCF7	6h	15.0μM	0.00315541	0.10223	-0.541424	0.005917159763313609
CCND1	595	CGC-OG	0.805141910911764	PF-00562151-00	MCF7	6h	10.0μM	0.00340912	0.193354	-0.62178	0.02631578947368421
CCND1	595	CGC-OG	0.805141910911764	thioperamide	MCF7	6h	9.8μM	0.00517794	0.51306	-0.515041	1.0
CCND1	595	CGC-OG	0.805141910911764	acacetin	MCF7	6h	14.0μM	0.00842829	0.137503	-0.5406	0.01923076923076923
HDAC7	51564	Novel DORGE-OG	0.974341036713941	bepheniumhydroxynaphthoate	MCF7	6h	9.0μM	0.00387153	0.31001	-0.541481	0.0
XRCC3	7517	Novel DORGE-OG	0.999222903655305	cephaeline	MCF7	6h	6.0μM	1.42219E-4	4.34835E-4	-0.692969	3.554923569143263E-4
XRCC3	7517	Novel DORGE-OG	0.999222903655305	pioglitazone	MCF7	6h	10.0μM	0.00898583	0.973689	-0.360975	0.0
SEPT9	10801	Novel DORGE-OG	0.988345494536691	tretinoin	MCF7	6h	1.0μM	7.88468E-5	9.3156E-4	-0.282233	0.001196172248803828
SEPT9	10801	Novel DORGE-OG	0.988345494536691	PF-00562151-00	MCF7	6h	10.0μM	0.00437606	0.212233	-0.401721	0.02631578947368421
SEPT9	10801	Novel DORGE-OG	0.988345494536691	trichostatinA	PC3	6h	0.1μM	0.00591932	0.0104472	-0.117216	2.745744096650192E-4
NOL4	8715	Novel DORGE-OG	0.792341065818687	trichostatinA	PC3	6h	0.1μM	4.69659E-41	3.23354E-40	-0.61417	2.745744096650192E-4
NOL4	8715	Novel DORGE-OG	0.792341065818687	trichostatinA	PC3	6h	1.0μM	8.09021E-11	4.34587E-10	-0.398469	3.663003663003663E-4
NOL4	8715	Novel DORGE-OG	0.792341065818687	trichostatinA	MCF7	6h	0.1μM	1.85407E-5	3.28208E-5	-0.112657	2.495632642874969E-4
NOL4	8715	Novel DORGE-OG	0.792341065818687	trichostatinA	MCF7	6h	1.0μM	1.88884E-4	3.9362E-4	-0.168398	2.967359050445104E-4
NOL4	8715	Novel DORGE-OG	0.792341065818687	phthalylsulfathiazole	MCF7	6h	10.0μM	0.00894425	0.222235	-0.297719	0.0
FOXF1	2294	Novel DORGE-OG	0.873969899201927	cotinine	MCF7	6h	22.6μM	0.0033527	0.515191	-0.415925	1.0
TMSB4X	7114	Novel DORGE-OG	0.839759476632229	digoxigenin	MCF7	6h	10.2μM	0.00177527	0.00702931	-0.471448	6.49772579597141E-4
HIST1H1E	3008	Novel DORGE-OG	0.770686109833331	cephaeline	MCF7	6h	6.0μM	6.99107E-6	2.659E-5	-0.937154	3.554923569143263E-4
HIST1H1E	3008	Novel DORGE-OG	0.770686109833331	lanatosideC	MCF7	6h	4.0μM	9.87666E-4	0.00353294	-0.724415	6.071645415907711E-4
HIST1H1E	3008	Novel DORGE-OG	0.770686109833331	helveticoside	MCF7	6h	7.4μM	0.00149109	0.00533677	-0.709084	5.701254275940707E-4
HIST1H1E	3008	Novel DORGE-OG	0.770686109833331	trichostatinA	MCF7	6h	0.1μM	0.00154732	0.00249258	-0.141702	2.495632642874969E-4
HIST1H1E	3008	Novel DORGE-OG	0.770686109833331	digoxigenin	MCF7	6h	10.2μM	0.00500007	0.0173808	-0.49405	6.49772579597141E-4
HIST1H1E	3008	Novel DORGE-OG	0.770686109833331	ionomycin	MCF7	6h	2.0μM	0.00861959	0.040543	-0.618686	0.002132196162046908
HIST1H1E	3008	Novel DORGE-OG	0.770686109833331	trichostatinA	PC3	6h	0.1μM	0.00960172	0.0165542	-0.181521	2.745744096650192E-4
FAM193A	8603	Novel DORGE-OG	0.749297842835436	cephaeline	MCF7	6h	6.0μM	1.13586E-11	1.76862E-10	-1.46041	3.554923569143263E-4
FAM193A	8603	Novel DORGE-OG	0.749297842835436	digoxigenin	MCF7	6h	10.2μM	1.14097E-9	3.1827E-8	-1.25596	6.49772579597141E-4
FAM193A	8603	Novel DORGE-OG	0.749297842835436	lanatosideC	MCF7	6h	4.0μM	1.55513E-8	1.62174E-7	-1.30761	6.071645415907711E-4
FAM193A	8603	Novel DORGE-OG	0.749297842835436	helveticoside	MCF7	6h	7.4μM	7.66891E-8	7.65722E-7	-1.13024	5.701254275940707E-4
