Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
CAMTA1	Vanadiumpentoxide	NA	3.07519E-4	0.361462	CGC-TSG
CAMTA1	Doxorubicin	NA	2.22857E-4	0.041717	CGC-TSG
CAMTA1	4-hydroxynonenal	NA	0.00157811	0.520643	CGC-TSG
CAMTA1	Lysophosphatidicacid	NA	0.00423618	0.893705	CGC-TSG
CAMTA1	Estradiol	NA	0.00521332	0.376172	CGC-TSG
CAMTA1	Plx4032	NA	0.0153698	0.225	CGC-TSG
CAMTA1	Carboplatin	NA	0.0144492	0.284839	CGC-TSG
CAMTA1	Adenosinetriphosphate	NA	0.00477688	0.467383	CGC-TSG
CAMTA1	Resveratrol	NA	0.00429448	0.53473	CGC-TSG
CAMTA1	Curcumin	NA	0.00736433	0.085041	CGC-TSG
CAMTA1	Argyrina	NA	0.006855	0.116313	CGC-TSG
CAMTA1	Actinomycind	NA	0.00375366	0.280316	CGC-TSG
CAMTA1	Aminolevulinicacid	NA	0.00530751	0.691559	CGC-TSG
CAMTA1	Interferongamma-1b	NA	0.00603161	1.03764	CGC-TSG
CAMTA1	Cyfluthrin	NA	0.0117812	0.0228946	CGC-TSG
CAMTA1	Nickel	NA	0.0195868	0.0026003	CGC-TSG
CAMTA1	Calcitriol	NA	0.0235754	0.114353	CGC-TSG
CAMTA1	Chlorpyrifos	NA	0.0210655	0.00865545	CGC-TSG
CAMTA1	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.0278448	0.19472	CGC-TSG
CAMTA1	Nitricoxide	NA	0.0310588	0.2423	CGC-TSG
CAMTA1	Puromycin,ec50,5d	NA	0.0316572	1.03099	CGC-TSG
CAMTA1	Imatinib	NA	0.0389659	0.122569	CGC-TSG
SLC2A1	Cediranib	NA	1.13167E-10	0.317538	Novel DORGE-TSG
SLC2A1	Vanadiumpentoxide	NA	7.21967E-7	1.49445	Novel DORGE-TSG
SLC2A1	Imatinib	NA	3.31305E-7	0.851773	Novel DORGE-TSG
SLC2A1	Dasatinib	NA	2.28985E-7	2.08236	Novel DORGE-TSG
SLC2A1	Androstanolone	NA	1.32824E-5	0.902326	Novel DORGE-TSG
SLC2A1	Nilotinib	NA	5.36274E-5	1.92294	Novel DORGE-TSG
SLC2A1	Motexafingadolinium(4h)	NA	4.83367E-5	0.50393	Novel DORGE-TSG
SLC2A1	Promegestone	NA	8.62131E-5	0.555043	Novel DORGE-TSG
SLC2A1	Metformin	NA	1.43303E-4	0.567643	Novel DORGE-TSG
SLC2A1	Doxorubicin	NA	1.72808E-5	0.513122	Novel DORGE-TSG
SLC2A1	Adenosinetriphosphate	NA	5.8667E-4	0.924419	Novel DORGE-TSG
SLC2A1	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	2.72789E-4	0.869767	Novel DORGE-TSG
SLC2A1	Bpde	NA	3.34604E-4	0.0487504	Novel DORGE-TSG
SLC2A1	Bexarotene	NA	2.77688E-4	1.44829	Novel DORGE-TSG
SLC2A1	Celecoxib	NA	0.00286209	0.08759	Novel DORGE-TSG
SLC2A1	Cisplatin	NA	0.00355878	0.448583	Novel DORGE-TSG
SLC2A1	Mk-886	NA	0.00223256	0.421725	Novel DORGE-TSG
SLC2A1	Nicotine	NA	0.0186383	0.887236	Novel DORGE-TSG
SLC2A1	Diclofenac	NA	0.00144701	0.371294	Novel DORGE-TSG
SLC2A1	Quercetin	NA	0.0141867	1.04435	Novel DORGE-TSG
SLC2A1	Tamoxifen	NA	0.0279983	0.685936	Novel DORGE-TSG
SLC2A1	4-hydroxytamoxifen	NA	0.0030006	1.01261	Novel DORGE-TSG
SLC2A1	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	NA	0.020015	0.443333	Novel DORGE-TSG
SLC2A1	Bortezomib	NA	0.0107739	0.69725	Novel DORGE-TSG
SLC2A1	Anastrozole	NA	0.0454924	0.131699	Novel DORGE-TSG
SLC2A1	Apratoxina	NA	0.0164325	1.24412	Novel DORGE-TSG
SLC2A1	Arachidonicacid	NA	0.00474551	1.20466	Novel DORGE-TSG
SLC2A1	Mln4924	NA	0.0151058	0.591266	Novel DORGE-TSG
SLC2A1	Dexamethasone	NA	0.01036	0.326352	Novel DORGE-TSG
SLC2A1	Cytarabine	NA	0.0173733	0.609885	Novel DORGE-TSG
SLC2A1	Lapatinib	NA	0.0378628	0.278936	Novel DORGE-TSG
SLC2A1	Alfacalcidol	NA	0.0333773	0.154294	Novel DORGE-TSG
SLC2A1	Etanercept	NA	0.0416911	0.386636	Novel DORGE-TSG
SLC2A1	Sulforaphane	NA	0.0457589	0.419877	Novel DORGE-TSG
SLC2A1	Naturalalphainterferon	NA	0.0379955	0.110698	Novel DORGE-TSG
SLC2A1	Mercury	NA	0.0464883	0.44599	Novel DORGE-TSG
SLC2A1	Interferongamma-1b	NA	0.0496851	0.248445	Novel DORGE-TSG
ZNF827	Dasatinib	NA	9.11883E-8	1.60609	Novel DORGE-TSG
ZNF827	Vemurafenib	NA	3.40213E-5	0.5104	Novel DORGE-TSG
ZNF827	Sulforaphane	NA	1.40671E-4	1.1049	Novel DORGE-TSG
ZNF827	Cycloheximide	NA	6.01489E-5	0.41296	Novel DORGE-TSG
ZNF827	Pd173074	NA	6.3083E-4	0.320683	Novel DORGE-TSG
ZNF827	Plx4720	NA	0.00724463	0.433612	Novel DORGE-TSG
ZNF827	Lapatinib	NA	0.00726857	0.342291	Novel DORGE-TSG
ZNF827	Imatinib	NA	0.00222906	0.289729	Novel DORGE-TSG
ZNF827	Fgfr-specificpd173074inhibitor	NA	0.00923085	0.170607	Novel DORGE-TSG
ZNF827	Mk-886	NA	0.0106017	0.568144	Novel DORGE-TSG
ZNF827	Cisplatin	NA	0.0284314	0.364828	Novel DORGE-TSG
ZNF827	Bicalutamide	NA	0.0124953	0.390323	Novel DORGE-TSG
ABLIM1	Dasatinib	NA	1.21794E-8	0.736977	Novel DORGE-TSG
ABLIM1	Methotrexate	NA	5.33536E-7	0.934962	Novel DORGE-TSG
ABLIM1	1,25dihydroxyvitamind	NA	2.2895E-6	0.548215	Novel DORGE-TSG
ABLIM1	Mercury	NA	5.29429E-6	1.49714	Novel DORGE-TSG
ABLIM1	Chromium	NA	9.3661E-6	1.40597	Novel DORGE-TSG
ABLIM1	Aplidin	NA	8.35687E-6	0.506626	Novel DORGE-TSG
ABLIM1	Vemurafenib	NA	5.53577E-5	0.974393	Novel DORGE-TSG
ABLIM1	Imatinib	NA	6.92758E-5	0.448132	Novel DORGE-TSG
ABLIM1	Antimony	NA	2.86599E-5	0.0124373	Novel DORGE-TSG
ABLIM1	Fgfr-specificpd173074inhibitor	NA	1.96921E-4	0.499487	Novel DORGE-TSG
ABLIM1	Cisplatin	NA	0.00214309	1.07645	Novel DORGE-TSG
ABLIM1	Alfacalcidol	NA	6.69891E-4	0.759985	Novel DORGE-TSG
ABLIM1	Lapatinib	NA	9.81935E-4	0.496719	Novel DORGE-TSG
ABLIM1	4-hydroxytamoxifen	NA	5.43462E-4	0.233492	Novel DORGE-TSG
ABLIM1	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	NA	0.00682527	0.585	Novel DORGE-TSG
ABLIM1	Plx4032	NA	6.98999E-4	0.652063	Novel DORGE-TSG
ABLIM1	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	4.32532E-4	0.766206	Novel DORGE-TSG
ABLIM1	Nilotinib	NA	0.00218848	1.03153	Novel DORGE-TSG
ABLIM1	Actinomycind	NA	8.83033E-4	0.229514	Novel DORGE-TSG
ABLIM1	Dexamethasone	NA	0.00228601	0.560417	Novel DORGE-TSG
ABLIM1	Pd173074	NA	0.00541262	0.25911	Novel DORGE-TSG
ABLIM1	Estradiol	NA	0.00590312	0.223847	Novel DORGE-TSG
ABLIM1	Cyfluthrin	NA	0.00616252	0.369552	Novel DORGE-TSG
ABLIM1	Argyrina	NA	0.00884176	0.226821	Novel DORGE-TSG
ABLIM1	Vanadiumpentoxide	NA	0.0118847	0.240445	Novel DORGE-TSG
ABLIM1	Y15	NA	0.0220551	0.350533	Novel DORGE-TSG
ABLIM1	Bicalutamide	NA	0.00949645	0.522663	Novel DORGE-TSG
ABLIM1	Curcumin	NA	0.0214719	0.0917949	Novel DORGE-TSG
ABLIM1	Arachidonicacid	NA	0.0146435	1.38281	Novel DORGE-TSG
ABLIM1	Apratoxina	NA	0.0323481	0.844343	Novel DORGE-TSG
ABLIM1	Ribavirin	NA	0.0319696	0.231772	Novel DORGE-TSG
DNAJC13	Bicalutamide	NA	1.81542E-7	0.249481	Novel DORGE-TSG
DNAJC13	Imatinib	NA	2.77554E-5	0.374844	Novel DORGE-TSG
DNAJC13	Mycophenolicacid	NA	0.00548319	0.69671	Novel DORGE-TSG
DNAJC13	Puromycin,ec50,5d	NA	3.62748E-4	0.615387	Novel DORGE-TSG
DNAJC13	Celecoxib	NA	0.00262347	0.13451	Novel DORGE-TSG
DNAJC13	Nitricoxide	NA	8.95545E-4	0.534373	Novel DORGE-TSG
DNAJC13	Vemurafenib	NA	0.00135026	0.390663	Novel DORGE-TSG
DNAJC13	Interferongamma-1b	NA	0.00104604	0.0708677	Novel DORGE-TSG
DNAJC13	Tretinoin	NA	0.0291801	1.34677	Novel DORGE-TSG
DNAJC13	Carboplatin	NA	0.0266984	0.206526	Novel DORGE-TSG
DNAJC13	Azacitidine	NA	0.0293498	0.0749551	Novel DORGE-TSG
DNAJC13	Pd173074	NA	0.00816736	0.154433	Novel DORGE-TSG
DNAJC13	Bexarotene	NA	0.00873211	0.305928	Novel DORGE-TSG
DNAJC13	Actinomycind	NA	0.00576545	0.175434	Novel DORGE-TSG
DNAJC13	Plx4032	NA	0.0265142	0.15	Novel DORGE-TSG
DNAJC13	Alfacalcidol	NA	0.0374444	0.125184	Novel DORGE-TSG
DNAJC13	Dexamethasone	NA	0.0156337	0.41109	Novel DORGE-TSG
DNAJC13	Bpde	NA	0.00927532	0.220624	Novel DORGE-TSG
DNAJC13	Metformin	NA	0.0179435	0.184457	Novel DORGE-TSG
DNAJC13	Vanadiumpentoxide	NA	0.0197233	0.054241	Novel DORGE-TSG
DNAJC13	Cycloheximide	NA	0.0153709	0.218243	Novel DORGE-TSG
DNAJC13	Nilotinib	NA	0.0218866	0.478708	Novel DORGE-TSG
DNAJC13	Cisplatin	NA	0.0328648	0.0108133	Novel DORGE-TSG
DNAJC13	Arachidonicacid	NA	0.0291183	0.415172	Novel DORGE-TSG
IWS1	Cycloheximide	NA	1.54869E-6	0.662847	Novel DORGE-TSG
IWS1	Diclofenac	NA	1.51509E-6	0.976436	Novel DORGE-TSG
IWS1	Dasatinib	NA	3.57276E-6	0.278336	Novel DORGE-TSG
IWS1	Curcumin	NA	2.06749E-4	0.446366	Novel DORGE-TSG
IWS1	Bisphenola	NA	8.54437E-5	0.146222	Novel DORGE-TSG
IWS1	Carboplatin	NA	0.00156911	0.356823	Novel DORGE-TSG
IWS1	Cadmium	NA	6.4914E-4	0.35876	Novel DORGE-TSG
IWS1	Mln4924	NA	0.00755716	0.987951	Novel DORGE-TSG
IWS1	Carboplatin(36h)	NA	0.0159118	0.505123	Novel DORGE-TSG
IWS1	Carboplatin(30h)	NA	0.0289507	0.392423	Novel DORGE-TSG
IWS1	Estradiol	NA	0.0150535	0.209136	Novel DORGE-TSG
IWS1	Lipopolysaccharide	NA	0.0393744	0.315	Novel DORGE-TSG
PLK1	Estradiol	NA	3.05179E-5	1.42858	Novel DORGE-TSG
PLK1	Nickel	NA	1.85992E-6	2.02897	Novel DORGE-TSG
PLK1	Hypochlorousacid	NA	9.15615E-7	0.26891	Novel DORGE-TSG
PLK1	Mercury	NA	4.10897E-6	2.34048	Novel DORGE-TSG
PLK1	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	3.85714E-6	2.61397	Novel DORGE-TSG
PLK1	Tamoxifen	NA	3.52445E-4	3.46659	Novel DORGE-TSG
PLK1	Cycloheximide	NA	1.56448E-6	1.03136	Novel DORGE-TSG
PLK1	Antimony	NA	1.0532E-6	2.09299	Novel DORGE-TSG
PLK1	Promegestone	NA	1.83714E-5	0.557381	Novel DORGE-TSG
PLK1	Chromium	NA	2.54955E-5	1.91559	Novel DORGE-TSG
PLK1	Interferonbeta-1b	NA	1.49393E-5	0.0733333	Novel DORGE-TSG
PLK1	Arachidonicacid	NA	0.00139193	1.95134	Novel DORGE-TSG
PLK1	Cetuximab	NA	0.00727909	0.367019	Novel DORGE-TSG
PLK1	Aplidin	NA	0.00252478	0.267864	Novel DORGE-TSG
PLK1	Tibolone	NA	0.016804	0.296508	Novel DORGE-TSG
PLK1	Heregulin	NA	0.0251145	0.43975	Novel DORGE-TSG
PLK1	Quercetin	NA	0.0196594	1.49084	Novel DORGE-TSG
PLK1	Interferonbeta-1a	NA	0.00781511	0.3275	Novel DORGE-TSG
PLK1	Vanadiumpentoxide	NA	0.00391852	0.207541	Novel DORGE-TSG
PLK1	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.00947125	0.225325	Novel DORGE-TSG
PLK1	Imatinib	NA	0.0079573	0.0144204	Novel DORGE-TSG
PLK1	4-hydroxytamoxifen	NA	0.0130135	0.662904	Novel DORGE-TSG
PLK1	Dasatinib	NA	0.00898609	0.257198	Novel DORGE-TSG
PLK1	Doxorubicin	NA	0.0265706	0.605561	Novel DORGE-TSG
PLK1	Bexarotene	NA	0.0107604	0.258068	Novel DORGE-TSG
PLK1	Cyfluthrin	NA	0.0197587	0.544295	Novel DORGE-TSG
PLK1	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.0402226	0.363308	Novel DORGE-TSG
SLC4A7	Doxorubicin	NA	8.38823E-11	0.342514	Novel DORGE-TSG
SLC4A7	Calcitriol	NA	5.18327E-5	1.22274	Novel DORGE-TSG
SLC4A7	Estradiol	NA	3.30923E-5	0.151584	Novel DORGE-TSG
SLC4A7	1,25dihydroxyvitamind	NA	1.88532E-4	0.49148	Novel DORGE-TSG
SLC4A7	Bpde	NA	4.52508E-5	0.278625	Novel DORGE-TSG
SLC4A7	Propofol	NA	0.00222743	0.461583	Novel DORGE-TSG
SLC4A7	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00142575	0.0305724	Novel DORGE-TSG
SLC4A7	Alfacalcidol	NA	0.00547889	1.09095	Novel DORGE-TSG
SLC4A7	Vanadiumpentoxide	NA	0.00266474	0.0665228	Novel DORGE-TSG
SLC4A7	Cisplatin	NA	0.00149244	0.239597	Novel DORGE-TSG
SLC4A7	Sevoflurane	NA	0.00835865	0.833456	Novel DORGE-TSG
SLC4A7	Cytarabine	NA	0.00383647	0.895245	Novel DORGE-TSG
SLC4A7	Curcumin	NA	0.00368415	0.378635	Novel DORGE-TSG
SLC4A7	Bicalutamide	NA	0.00213446	0.298552	Novel DORGE-TSG
SLC4A7	Vemurafenib	NA	0.0081336	0.420098	Novel DORGE-TSG
SLC4A7	Argyrina	NA	0.00488903	0.30089	Novel DORGE-TSG
SLC4A7	Resveratrol	NA	0.00637983	0.51792	Novel DORGE-TSG
SLC4A7	Androstanolone	NA	0.00626474	0.2408	Novel DORGE-TSG
SLC4A7	Neocarzinostatin	NA	0.00690862	0.18157	Novel DORGE-TSG
SLC4A7	Promegestone	NA	0.0142505	0.192336	Novel DORGE-TSG
SLC4A7	Etanercept	NA	0.0218551	0.269182	Novel DORGE-TSG
SLC4A7	Luteolin	NA	0.0417264	1.00413	Novel DORGE-TSG
SLC4A7	Lipopolysaccharide	NA	0.0287061	0.06375	Novel DORGE-TSG
SLC4A7	Arachidonicacid	NA	0.0124389	1.86962	Novel DORGE-TSG
SLC4A7	Lysophosphatidicacid	NA	0.0430122	0.325277	Novel DORGE-TSG
SLC4A7	Actinomycind	NA	0.0238282	0.103324	Novel DORGE-TSG
SLC4A7	Isotretinoin	NA	0.0343794	0.201647	Novel DORGE-TSG
SLC4A7	Nitricoxide	NA	0.0322291	0.0290832	Novel DORGE-TSG
IRS2	Dasatinib	NA	2.64543E-10	1.50164	Novel DORGE-TSG
IRS2	Lmp-420	NA	8.66861E-10	0.519041	Novel DORGE-TSG
IRS2	Vemurafenib	NA	3.72479E-9	1.75287	Novel DORGE-TSG
IRS2	Nickel	NA	7.19293E-7	1.89462	Novel DORGE-TSG
IRS2	Dexamethasone	NA	2.66428E-6	1.66356	Novel DORGE-TSG
IRS2	Bpde	NA	4.74537E-7	0.769385	Novel DORGE-TSG
IRS2	Cediranib	NA	4.09648E-8	0.0743151	Novel DORGE-TSG
IRS2	Cycloheximide	NA	7.71466E-7	0.912256	Novel DORGE-TSG
IRS2	Puromycin,ec50,5d	NA	9.42774E-7	0.641144	Novel DORGE-TSG
IRS2	Nitricoxide	NA	2.61947E-6	0.550247	Novel DORGE-TSG
IRS2	Aminolevulinicacid	NA	1.55543E-5	0.555492	Novel DORGE-TSG
IRS2	Ribavirin	NA	7.23404E-6	0.84411	Novel DORGE-TSG
IRS2	Plx4032	NA	1.56571E-5	0.970042	Novel DORGE-TSG
IRS2	Bexarotene	NA	6.29345E-5	0.833497	Novel DORGE-TSG
IRS2	Carboplatin	NA	3.05998E-4	0.480586	Novel DORGE-TSG
IRS2	Bisphenola	NA	5.95207E-4	1.31648	Novel DORGE-TSG
IRS2	Mk-886	NA	1.66021E-4	0.438949	Novel DORGE-TSG
IRS2	Sulforaphane	NA	1.64252E-4	1.42541	Novel DORGE-TSG
IRS2	Torcetrapib	NA	0.0037792	0.46862	Novel DORGE-TSG
IRS2	Resveratrol	NA	1.06815E-4	0.735723	Novel DORGE-TSG
IRS2	Etanercept	NA	2.6638E-4	0.896936	Novel DORGE-TSG
IRS2	Carboplatin(30h)	NA	0.00282185	0.681247	Novel DORGE-TSG
IRS2	Estradiol	NA	4.19575E-4	0.429645	Novel DORGE-TSG
IRS2	Metformin	NA	3.32965E-4	1.04027	Novel DORGE-TSG
IRS2	Tretinoin	NA	0.00747483	1.05193	Novel DORGE-TSG
IRS2	Imatinib	NA	2.29007E-4	0.339531	Novel DORGE-TSG
IRS2	R1881	NA	7.66404E-4	2.95478	Novel DORGE-TSG
IRS2	Antimony	NA	9.80753E-5	0.191126	Novel DORGE-TSG
IRS2	Androstanolone	NA	0.0338433	1.41028	Novel DORGE-TSG
IRS2	Sevoflurane	NA	0.0022635	0.902237	Novel DORGE-TSG
IRS2	3,3',4,4'-tetrachlorobiphenyl	NA	0.00359747	1.21043	Novel DORGE-TSG
IRS2	Puromycin,ec50,1d	NA	4.15848E-4	0.186487	Novel DORGE-TSG
IRS2	Diclofenac	NA	5.39445E-4	0.570132	Novel DORGE-TSG
IRS2	Doxorubicin	NA	0.00114167	0.347739	Novel DORGE-TSG
IRS2	Y15	NA	0.00399336	0.637132	Novel DORGE-TSG
IRS2	4-hydroxynonenal	NA	0.00166687	1.04103	Novel DORGE-TSG
IRS2	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	8.78519E-4	0.191406	Novel DORGE-TSG
IRS2	Hydrocortisone	NA	0.0089239	1.54795	Novel DORGE-TSG
IRS2	Puromycin,ec50,3d	NA	0.00655363	0.346121	Novel DORGE-TSG
IRS2	Neocarzinostatin	NA	0.00325596	0.0177255	Novel DORGE-TSG
IRS2	Carboplatin(36h)	NA	0.0179358	0.530997	Novel DORGE-TSG
IRS2	Gamma-tocotrienol	NA	0.0117608	0.616923	Novel DORGE-TSG
IRS2	Cisplatin	NA	0.0101148	0.124873	Novel DORGE-TSG
IRS2	Clinafloxacin	NA	0.0141555	0.655729	Novel DORGE-TSG
IRS2	Luteolin	NA	0.0319338	1.52741	Novel DORGE-TSG
IRS2	Calcitriol	NA	0.0121201	0.3528	Novel DORGE-TSG
IRS2	Argyrina	NA	0.0135566	0.0753558	Novel DORGE-TSG
IRS2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0109952	0.241649	Novel DORGE-TSG
IRS2	Puromycin,2xec50,3d	NA	0.0418383	0.433802	Novel DORGE-TSG
IRS2	Promegestone	NA	0.0285219	0.194128	Novel DORGE-TSG
IRS2	Azacitidine	NA	0.0484379	0.249644	Novel DORGE-TSG
IRS2	Cyfluthrin	NA	0.0187362	0.111194	Novel DORGE-TSG
FOXN3	Cediranib	NA	6.66954E-9	0.0167167	Novel DORGE-TSG
FOXN3	Plx4032	NA	1.04715E-6	1.42763	Novel DORGE-TSG
FOXN3	Fgfr-specificpd173074inhibitor	NA	1.43539E-5	0.731623	Novel DORGE-TSG
FOXN3	Imatinib	NA	1.33257E-5	0.771144	Novel DORGE-TSG
FOXN3	Vemurafenib	NA	2.83624E-5	0.539933	Novel DORGE-TSG
FOXN3	Aminolevulinicacid	NA	6.30617E-5	0.0681291	Novel DORGE-TSG
FOXN3	Etanercept	NA	1.39362E-4	0.472119	Novel DORGE-TSG
FOXN3	Antimony	NA	2.94492E-5	0.258434	Novel DORGE-TSG
FOXN3	Pd173074	NA	1.94276E-4	0.588897	Novel DORGE-TSG
FOXN3	Nilotinib	NA	6.39453E-4	1.02742	Novel DORGE-TSG
FOXN3	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	4.28326E-4	0.264741	Novel DORGE-TSG
FOXN3	Metformin	NA	4.94823E-4	0.40816	Novel DORGE-TSG
FOXN3	Cisplatin	NA	0.00121578	0.660578	Novel DORGE-TSG
FOXN3	Dexamethasone	NA	9.71225E-4	0.54125	Novel DORGE-TSG
FOXN3	Apratoxina	NA	0.0163098	0.150037	Novel DORGE-TSG
FOXN3	Celecoxib	NA	0.00931495	0.0341663	Novel DORGE-TSG
FOXN3	Azacitidine	NA	0.0297832	0.203533	Novel DORGE-TSG
FOXN3	Lapatinib	NA	0.0171956	0.320114	Novel DORGE-TSG
FOXN3	Plx4720	NA	0.0237898	0.354598	Novel DORGE-TSG
FOXN3	Arachidonicacid	NA	0.00762548	0.839807	Novel DORGE-TSG
FOXN3	Resveratrol	NA	0.0125996	0.371253	Novel DORGE-TSG
FOXN3	Vx	NA	0.0153323	0.177862	Novel DORGE-TSG
FOXN3	Bisphenola	NA	0.0110605	0.19277	Novel DORGE-TSG
FOXN3	Motexafingadolinium(4h)	NA	0.0240596	0.231758	Novel DORGE-TSG
FOXN3	3,3',4,4'-tetrachlorobiphenyl	NA	0.0410045	0.631566	Novel DORGE-TSG
FOXN3	Aplidin	NA	0.0160066	0.336458	Novel DORGE-TSG
FOXN3	Bicalutamide	NA	0.0170439	0.534331	Novel DORGE-TSG
CSTF3	Doxorubicin	NA	6.8843E-11	0.209407	Novel DORGE-TSG
CSTF3	Antimony	NA	1.32491E-7	0.154202	Novel DORGE-TSG
CSTF3	Bpde	NA	2.19876E-6	0.432502	Novel DORGE-TSG
CSTF3	Interferongamma-1b	NA	2.33872E-6	0.283903	Novel DORGE-TSG
CSTF3	Diclofenac	NA	2.29446E-6	0.718986	Novel DORGE-TSG
CSTF3	Estradiol	NA	1.1174E-5	0.70754	Novel DORGE-TSG
CSTF3	Hydrocortisone	NA	7.07886E-4	0.486376	Novel DORGE-TSG
CSTF3	Vanadiumpentoxide	NA	1.32235E-4	0.584587	Novel DORGE-TSG
CSTF3	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	6.97128E-5	0.362116	Novel DORGE-TSG
CSTF3	Isotretinoin	NA	1.12622E-4	0.151333	Novel DORGE-TSG
CSTF3	Naturalalphainterferon	NA	1.31722E-4	0.245208	Novel DORGE-TSG
CSTF3	Arachidonicacid	NA	0.00139193	1.66984	Novel DORGE-TSG
CSTF3	4-hydroxynonenal	NA	7.46418E-4	0.266291	Novel DORGE-TSG
CSTF3	Bisphenola	NA	6.5243E-4	0.0678901	Novel DORGE-TSG
CSTF3	Mercury	NA	0.00172227	0.390424	Novel DORGE-TSG
CSTF3	Puromycin,ec50,3d	NA	0.00861549	0.363234	Novel DORGE-TSG
CSTF3	1,2,4-benzenetriol	NA	0.0391141	0.403471	Novel DORGE-TSG
CSTF3	Bexarotene	NA	0.00581503	0.373278	Novel DORGE-TSG
CSTF3	Cytarabine	NA	0.0110171	0.512769	Novel DORGE-TSG
CSTF3	Puromycin,2xec50,3d	NA	0.0191725	0.970924	Novel DORGE-TSG
CSTF3	Cisplatin	NA	0.00482677	0.295387	Novel DORGE-TSG
CSTF3	Calcitriol	NA	0.00975573	0.208893	Novel DORGE-TSG
CSTF3	Aminolevulinicacid	NA	0.00661817	0.487555	Novel DORGE-TSG
CSTF3	Puromycin,ec50,1d	NA	0.00605668	0.245441	Novel DORGE-TSG
CSTF3	Aplidin	NA	0.0137909	0.066163	Novel DORGE-TSG
CSTF3	Interferonbeta-1b	NA	0.0138462	0.0327778	Novel DORGE-TSG
CSTF3	Lipopolysaccharide	NA	0.0349752	0.328333	Novel DORGE-TSG
CSTF3	Celecoxib	NA	0.0310783	0.165003	Novel DORGE-TSG
SYNE1	Diclofenac	NA	1.35427E-6	0.791925	Novel DORGE-TSG
SYNE1	Etanercept	NA	2.17124E-5	0.799444	Novel DORGE-TSG
SYNE1	Naturalalphainterferon	NA	4.04367E-6	0.00551036	Novel DORGE-TSG
SYNE1	Imatinib	NA	1.32628E-5	0.194653	Novel DORGE-TSG
SYNE1	Dasatinib	NA	1.99869E-5	0.247742	Novel DORGE-TSG
SYNE1	Cytarabine	NA	1.4996E-4	1.34146	Novel DORGE-TSG
SYNE1	Calcitriol	NA	3.09795E-4	0.649433	Novel DORGE-TSG
SYNE1	Tretinoin	NA	1.00315E-4	0.196667	Novel DORGE-TSG
SYNE1	Vemurafenib	NA	2.20097E-4	0.368647	Novel DORGE-TSG
SYNE1	Bicalutamide	NA	5.90912E-4	0.691853	Novel DORGE-TSG
SYNE1	Estradiol	NA	0.00107804	0.351742	Novel DORGE-TSG
SYNE1	Carboplatin	NA	0.00456701	0.191224	Novel DORGE-TSG
SYNE1	Aminolevulinicacid	NA	0.00261206	0.166165	Novel DORGE-TSG
SYNE1	Cisplatin	NA	0.00297634	0.0852233	Novel DORGE-TSG
SYNE1	Nilotinib	NA	0.00614334	2.06992	Novel DORGE-TSG
SYNE1	Bisphenola	NA	0.00426424	0.764838	Novel DORGE-TSG
SYNE1	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00641678	0.0128447	Novel DORGE-TSG
SYNE1	Plx4032	NA	0.0244602	0.23	Novel DORGE-TSG
SYNE1	Cycloheximide	NA	0.00803824	0.201985	Novel DORGE-TSG
SYNE1	Vanadiumpentoxide	NA	0.0137723	0.0517038	Novel DORGE-TSG
SYNE1	Cyfluthrin	NA	0.01582	0.430441	Novel DORGE-TSG
SYNE1	Puromycin,ec50,1d	NA	0.0122388	0.160256	Novel DORGE-TSG
SYNE1	Adenosinetriphosphate	NA	0.0304225	0.215194	Novel DORGE-TSG
SYNE1	4-hydroxynonenal	NA	0.0382204	0.0341704	Novel DORGE-TSG
SYNE1	Chlorpyrifos	NA	0.041438	0.140512	Novel DORGE-TSG
POLR2A	Doxorubicin	NA	7.73357E-6	2.18696	Novel DORGE-TSG
POLR2A	Cisplatin	NA	1.4396E-5	0.896497	Novel DORGE-TSG
POLR2A	Nitricoxide	NA	1.0085E-5	1.161	Novel DORGE-TSG
POLR2A	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	4.95619E-5	1.07868	Novel DORGE-TSG
POLR2A	Promegestone	NA	5.11646E-4	0.273937	Novel DORGE-TSG
POLR2A	Isotretinoin	NA	3.1194E-4	0.312583	Novel DORGE-TSG
POLR2A	Carboplatin	NA	0.00202522	0.222748	Novel DORGE-TSG
POLR2A	Estradiol	NA	0.00144488	0.272818	Novel DORGE-TSG
POLR2A	Folicacid	NA	0.0138743	0.345404	Novel DORGE-TSG
POLR2A	Vemurafenib	NA	0.00133125	0.153072	Novel DORGE-TSG
