Gene	GeneID	Gene_type	DORGE-OG_score	Drug_Name	CREEDS_ID	GEO_ID	DrugBank_ID	p-value	q-value	Fold_Change	Specificity
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	R1881	drug:3049	GSE22606		9.64662E-4	0.00751538	-0.295473	3.690036900369004E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3043	GSE29159		0.00104835	0.0210634	-0.130931	7.936507936507937E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Alfacalcidol	drug:3363	GSE15947	DB01436	0.00148681	0.0201616	-0.536809	7.936507936507937E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Resveratrol	drug:3500	GSE25412	DB02709	0.00157593	0.00661911	-0.39902	2.680246582685607E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Lmp-420	drug:3222	GSE20211		0.00161803	0.00660802	-0.222987	2.305209774089442E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.00178086	0.00662618	-0.149621	2.035002035002035E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Imatinib	drug:2513	GSE1922	DB00619	0.00182169	0.00519464	-0.243712	2.955082742316785E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Clinafloxacin	drug:2625	GSE9166		0.00195211	0.0157141	-0.403401	5.112474437627812E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Plx4032	drug:2565	GSE24862	DB05238	0.0025135	0.0245773	-0.15	5.02008032128514E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Azacitidine	drug:2545	GSE29077	DB00928	0.00271486	0.0397395	-0.805238	0.001414427157001414
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Mln4924	drug:2647	GSE30531		0.00377136	0.0262882	-0.460895	4.185851820845542E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Lapatinib	drug:3252	GSE38376	DB01259	0.0047808	0.0399236	-0.409411	7.23589001447178E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Etanercept	drug:2605	GSE41663	DB00005	0.00589597	0.0361903	-0.253828	5.530973451327434E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Insulin	drug:3368	GSE22309		0.00622693	0.036909	-0.156893	9.718172983479105E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Metformin	drug:2483	GSE33612	DB00331	0.00823733	0.0277889	-0.17135	3.125E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Imatinib	drug:2527	GSE19567	DB00619	0.0096306	0.0194896	-0.162968	3.75234521575985E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	4-hydroxynonenal	drug:3080	GSE2397		0.00970024	0.0264338	-0.236957	2.061430632859204E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Vemurafenib	drug:2564	GSE37441	DB08881	0.00987269	0.0324037	-0.2246	3.084515731030228E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Bisphenola	drug:2663	GSE17624		0.0102827	0.020928	-0.198933	1.36332651670075E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.0116909	0.0398207	-0.298056	2.85143997718848E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	Antimony	drug:3532	GSE6907		0.0186621	0.0222314	-1.51182	3.162555344718533E-4
MLLT10	8028	CGC-OG	0.98023765478257	Doxorubicin	drug:3263	GSE6930	DB00997	4.95731E-13	5.65313E-12	-0.522883	1.777777777777778E-4
MLLT10	8028	CGC-OG	0.98023765478257	Tretinoin	drug:3233	GSE23702	DB00755	2.36662E-9	5.30252E-8	-1.63667	1.312163758037003E-4
MLLT10	8028	CGC-OG	0.98023765478257	Tretinoin	drug:2828	GSE23702	DB00755	6.94105E-9	1.19517E-7	-1.31	1.307018690367272E-4
MLLT10	8028	CGC-OG	0.98023765478257	Doxorubicin	drug:2720	GSE12972	DB00997	3.35029E-7	4.67385E-7	-0.0450135	1.432254368375824E-4
MLLT10	8028	CGC-OG	0.98023765478257	Dasatinib	drug:3306	GSE59357	DB01254	7.45248E-7	4.77971E-6	-0.370807	2.271694684234439E-4
MLLT10	8028	CGC-OG	0.98023765478257	Tretinoin	drug:3231	GSE23702	DB00755	8.32683E-7	1.54052E-5	-1.37	1.54320987654321E-4
MLLT10	8028	CGC-OG	0.98023765478257	Actinomycind	drug:3098	GSE6400		9.53084E-7	1.36243E-5	-0.550095	2.004008016032064E-4
MLLT10	8028	CGC-OG	0.98023765478257	Tretinoin	drug:3232	GSE23702	DB00755	1.34183E-6	8.10993E-5	-1.21	1.965408805031447E-4
MLLT10	8028	CGC-OG	0.98023765478257	Diclofenac	drug:3053	GSE54255	DB00586	7.2733E-6	4.17761E-5	-0.420491	1.710863986313088E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cisplatin	drug:3152	GSE47856	DB00515	1.01405E-5	1.50128E-4	-0.52771	2.660281989890929E-4
MLLT10	8028	CGC-OG	0.98023765478257	Neocarzinostatin	drug:3113	GSE1676		3.98255E-5	4.72589E-4	-0.538496	4.612546125461254E-4
MLLT10	8028	CGC-OG	0.98023765478257	Mesalazine	drug:3195	GSE38713	DB00244	6.09233E-5	0.00125051	-0.116027	3.681885125184094E-4
MLLT10	8028	CGC-OG	0.98023765478257	Abiraterone	drug:3300	GSE49244	DB05812	8.88093E-5	0.00225113	-0.373066	3.646973012399708E-4
MLLT10	8028	CGC-OG	0.98023765478257	Resveratrol	drug:3501	GSE25412	DB02709	9.69251E-5	0.00185172	-0.95464	2.583311805734952E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cytarabine	drug:3375	GSE6930	DB00987	1.10966E-4	2.51671E-4	-0.723569	1.591596371160274E-4
MLLT10	8028	CGC-OG	0.98023765478257	Doxorubicin	drug:3179	GSE58074	DB00997	1.14449E-4	8.37148E-4	-0.381475	2.956830277942046E-4
MLLT10	8028	CGC-OG	0.98023765478257	Nitricoxide	drug:3181	GSE13887	DB00435	1.30937E-4	5.10321E-4	-0.239242	2.005213555243633E-4
MLLT10	8028	CGC-OG	0.98023765478257	4-hydroxynonenal	drug:3079	GSE2397		1.71967E-4	0.00200672	-0.299492	2.482621648460775E-4
MLLT10	8028	CGC-OG	0.98023765478257	Antimony	drug:3532	GSE6907		2.06997E-4	3.53403E-4	-0.882286	3.162555344718533E-4
MLLT10	8028	CGC-OG	0.98023765478257	Ribavirin	drug:2481	GSE23031	DB00811	2.23585E-4	0.00109056	-0.269901	2.162629757785467E-4
MLLT10	8028	CGC-OG	0.98023765478257	Mercury	drug:3533	GSE6907		3.31104E-4	0.0013056	-0.442439	4.235493434985176E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cytarabine	drug:3374	GSE6930	DB00987	3.49159E-4	0.00507469	-0.843491	5.497526113249038E-4
MLLT10	8028	CGC-OG	0.98023765478257	Alfacalcidol	drug:3362	GSE15947	DB01436	3.573E-4	0.00728801	-0.074386	7.8125E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cetuximab	drug:3136	GSE61495	DB00002	6.04703E-4	0.00593292	-0.400149	5.230125523012552E-4
MLLT10	8028	CGC-OG	0.98023765478257	Chromium	drug:3534	GSE6907		6.69465E-4	0.0022896	-0.596324	3.648303538854433E-4
MLLT10	8028	CGC-OG	0.98023765478257	Puromycin,ec50,1d	drug:3268	GSE6930		0.00102244	0.00260805	-0.388487	1.883593897155773E-4
MLLT10	8028	CGC-OG	0.98023765478257	Nickel	drug:3531	GSE6907		0.00241746	0.005292	-0.63243	3.223726627981947E-4
MLLT10	8028	CGC-OG	0.98023765478257	Doxorubicin	drug:3180	GSE58074	DB00997	0.00246446	0.00970632	-0.33009	2.570033410434336E-4
MLLT10	8028	CGC-OG	0.98023765478257	Curcumin	drug:3259	GSE10896		0.00371099	0.0130732	-0.287687	2.500625156289073E-4
MLLT10	8028	CGC-OG	0.98023765478257	Resveratrol	drug:3500	GSE25412	DB02709	0.00436043	0.0155293	-0.436173	2.680246582685607E-4
MLLT10	8028	CGC-OG	0.98023765478257	Doxorubicin	drug:2533	GSE24460	DB00997	0.00612672	0.0270925	-0.64473	5.102040816326531E-4
MLLT10	8028	CGC-OG	0.98023765478257	R1881	drug:3048	GSE22606		0.00683347	0.026212	-0.174987	2.794857462269424E-4
MLLT10	8028	CGC-OG	0.98023765478257	Bisphenola	drug:2662	GSE17624		0.00710818	0.0168572	-0.0249368	1.66333998669328E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cadmium	drug:3402	GSE9951		0.00844064	0.0107942	-0.0429403	1.126126126126126E-4
MLLT10	8028	CGC-OG	0.98023765478257	Naturalalphainterferon	drug:2474	GSE5542	DB05258	0.00971695	0.019597	-0.580295	2.307869836141242E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cediranib	drug:2642	GSE32569		0.010287	0.0136134	-0.0999853	1.196601651310279E-4
MLLT10	8028	CGC-OG	0.98023765478257	Sulforaphane	drug:3445	GSE28813		0.0113369	0.0371149	-0.38579	6.353240152477764E-4
MLLT10	8028	CGC-OG	0.98023765478257	4-hydroxynonenal	drug:3081	GSE2397		0.0125481	0.0371488	-0.265693	2.245677071637099E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cytarabine	drug:3373	GSE6930	DB00987	0.0128792	0.0464086	-0.48277	4.29553264604811E-4
MLLT10	8028	CGC-OG	0.98023765478257	Curcumin	drug:3258	GSE10896		0.0143841	0.0472209	-0.19974	3.096934035305048E-4
MLLT10	8028	CGC-OG	0.98023765478257	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.01544	0.048881	-0.114074	2.85143997718848E-4
MLLT10	8028	CGC-OG	0.98023765478257	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.0155925	0.0279461	-0.128519	1.352265043948614E-4
MLLT10	8028	CGC-OG	0.98023765478257	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.0181581	0.0355099	-0.139721	2.260397830018083E-4
MLLT10	8028	CGC-OG	0.98023765478257	Cisplatin	drug:3153	GSE47856	DB00515	0.0197642	0.037421	-0.105627	1.68947457340767E-4
MLLT10	8028	CGC-OG	0.98023765478257	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.0214422	0.0395666	-0.138733	2.321262766945218E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:2720	GSE12972	DB00997	4.27431E-14	8.11737E-14	-0.0815292	1.432254368375824E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Diclofenac	drug:3053	GSE54255	DB00586	2.33353E-7	2.64388E-6	-0.417148	1.710863986313088E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Bisphenola	drug:2663	GSE17624		3.96198E-7	7.61631E-6	-0.470972	1.36332651670075E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Bisphenola	drug:2661	GSE17624		5.71776E-7	8.05711E-6	-0.19096	1.650982334489021E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Cytarabine	drug:3375	GSE6930	DB00987	6.33315E-7	2.48688E-6	-0.529553	1.591596371160274E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:3265	GSE6930	DB00997	3.89499E-6	4.38535E-5	-1.12577	1.986886548778065E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		3.95469E-6	5.28362E-5	-0.431068	2.575991756826378E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Puromycin,ec50,1d	drug:3268	GSE6930		5.61519E-6	3.17866E-5	-0.198394	1.883593897155773E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Aminolevulinicacid	drug:2575	GSE8920	DB00855	9.15465E-6	1.08279E-4	-0.164308	2.420721374969741E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Mk-886	drug:3192	GSE3202		1.1434E-5	2.33305E-4	-0.439225	2.180549498473615E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Naturalalphainterferon	drug:2474	GSE5542	DB05258	3.04416E-5	1.61808E-4	-0.255719	2.307869836141242E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Tretinoin	drug:2828	GSE23702	DB00755	3.60717E-5	8.63955E-5	-0.263333	1.307018690367272E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:3262	GSE6930	DB00997	4.2639E-5	2.726E-4	-0.54963	2.345215759849906E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		6.61305E-5	0.00116446	-0.415272	3.532320734722713E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Celecoxib	drug:2501	GSE54657	DB00482	1.07807E-4	0.00237042	-0.416837	3.041362530413625E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Bexarotene	drug:2681	GSE12791	DB00307	1.09721E-4	0.00104496	-1.07066	4.065040650406504E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Aplidin	drug:2598	GSE5681		1.21614E-4	5.09036E-4	-0.120326	2.985074626865672E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Cytarabine	drug:3422	GSE6930	DB00987	1.7365E-4	0.00151618	-0.239926	5.841121495327102E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Chlorpyrifos	drug:3571	GSE5023		2.291E-4	0.00150374	-0.177147	1.469723691945914E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Cytarabine	drug:3373	GSE6930	DB00987	3.16213E-4	0.00345345	-0.368593	4.29553264604811E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:3263	GSE6930	DB00997	3.62933E-4	4.55737E-4	-0.161149	1.777777777777778E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		4.26334E-4	0.0013697	-0.505252	4.178854993731718E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Vanadiumpentoxide	drug:3557	GSE5339		5.13962E-4	0.00299426	-0.28381	4.025764895330113E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Tretinoin	drug:3231	GSE23702	DB00755	5.93049E-4	0.00166727	-0.346667	1.54320987654321E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	4-hydroxynonenal	drug:3082	GSE2397		6.96491E-4	0.00364772	-0.0641731	2.074258452603194E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Actinomycind	drug:3098	GSE6400		6.991E-4	0.00202525	-0.189171	2.004008016032064E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Vanadiumpentoxide	drug:3558	GSE5339		8.28076E-4	0.00170986	-0.290571	2.693965517241379E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Curcumin	drug:3259	GSE10896		8.99794E-4	0.00456623	-0.289694	2.500625156289073E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Motexafingadolinium(4h)	drug:3125	GSE2189	DB05428	0.00119369	0.00710514	-0.0237932	4.844961240310077E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Lmp-420	drug:3222	GSE20211		0.0012365	0.00530054	-0.0296018	2.305209774089442E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.00149257	0.00618172	-0.0469258	2.006420545746388E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.00157708	0.00957694	-0.320714	2.85143997718848E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Cycloheximide	drug:3059	GSE8597		0.00239209	0.00741535	-0.209326	2.277385561375541E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Vanadiumpentoxide	drug:3556	GSE5339		0.00243381	0.013212	-0.133411	4.833252779120348E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:3261	GSE6930	DB00997	0.00251789	0.0158321	-0.475963	5.521811154058532E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Trovafloxacin	drug:2623	GSE9166	DB00685	0.00267081	0.0093225	-0.698599	4.716981132075472E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.00307438	0.00706003	-0.280476	1.352265043948614E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:3264	GSE6930	DB00997	0.00441554	0.0245111	-0.438795	6.609385327164573E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Cisplatin	drug:3152	GSE47856	DB00515	0.00480038	0.0144956	-0.183007	2.660281989890929E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:3180	GSE58074	DB00997	0.00510822	0.0176586	-0.335397	2.570033410434336E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Tretinoin	drug:3233	GSE23702	DB00755	0.00638423	0.00841851	-0.0966667	1.312163758037003E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Carboplatin	drug:3089	GSE13525	DB00958	0.00791408	0.0497667	-0.132229	5.820721769499418E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	4-hydroxynonenal	drug:3080	GSE2397		0.00856427	0.0239778	-0.128635	2.061430632859204E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Doxorubicin	drug:2533	GSE24460	DB00997	0.00883753	0.0349702	-0.706729	5.102040816326531E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Sulforaphane	drug:3445	GSE28813		0.00961167	0.0324835	-0.383562	6.353240152477764E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Argyrina	drug:3054	GSE8565		0.0107343	0.0316878	-0.170601	2.183882943874208E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Estradiol	drug:3061	GSE4668	DB00783	0.0169527	0.0412618	-0.253684	2.999400119976005E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	Cediranib	drug:2642	GSE32569		0.0192319	0.0244381	-0.134431	1.196601651310279E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Doxorubicin	drug:2720	GSE12972	DB00997	0.0	0.0	-0.0701893	1.432254368375824E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Hypochlorousacid	drug:3198	GSE11630		1.75673E-8	6.28685E-7	-0.320943	3.255208333333333E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Doxorubicin	drug:3263	GSE6930	DB00997	2.11397E-8	5.08265E-8	-0.584191	1.777777777777778E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Cyfluthrin	drug:3572	GSE5023		4.90976E-7	3.95492E-5	-0.986053	1.851166234727879E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Cediranib	drug:2642	GSE32569		6.83012E-7	1.8865E-6	-0.0597758	1.196601651310279E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Bisphenola	drug:2661	GSE17624		3.1355E-6	3.0044E-5	-0.721916	1.650982334489021E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Harman	drug:3482	GSE5080		7.37873E-6	1.19859E-4	-1.10036	1.529519730804527E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Plx4032	drug:2558	GSE50649	DB05238	8.56287E-6	1.35701E-4	-0.918186	3.328894806924101E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Chlorpyrifos	drug:3571	GSE5023		3.30927E-5	3.98887E-4	-1.4849	1.469723691945914E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Interferonbeta-1b	drug:3343	GSE26104	DB00068	6.47405E-5	2.987E-4	-0.058	1.352265043948614E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Cytarabine	drug:3375	GSE6930	DB00987	8.06067E-5	1.87889E-4	-1.60546	1.591596371160274E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	4-hydroxynonenal	drug:3079	GSE2397		1.85081E-4	0.00209815	-0.577753	2.482621648460775E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		4.52214E-4	0.00142863	-0.184433	4.178854993731718E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Cisplatin	drug:3146	GSE47856	DB00515	4.75881E-4	0.0263981	-0.521123	0.003968253968253968
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Puromycin,ec50,1d	drug:3268	GSE6930		5.20355E-4	0.00145034	-0.687857	1.883593897155773E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Curcumin	drug:3259	GSE10896		0.0010057	0.00494557	-0.257159	2.500625156289073E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Doxorubicin	drug:3265	GSE6930	DB00997	0.00110468	0.00314577	-1.78342	1.986886548778065E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Apratoxina	drug:3069	GSE2742		0.00114843	0.0362467	-1.87781	0.002531645569620253
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Arachidonicacid	drug:3119	GSE3737		0.00147057	0.0262952	-0.443612	0.001564945226917058
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Doxycycline	drug:3075	GSE2624	DB00254	0.00198927	0.0287122	-0.564178	0.002242152466367713
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Imatinib	drug:2764	GSE24493	DB00619	0.00272577	0.00619605	-0.0648619	1.449275362318841E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Doxorubicin	drug:3261	GSE6930	DB00997	0.00392625	0.0214027	-1.34858	5.521811154058532E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Doxorubicin	drug:3260	GSE6930	DB00997	0.00454585	0.030292	-0.632511	7.598784194528875E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Cytarabine	drug:3373	GSE6930	DB00987	0.00684925	0.0291087	-0.791806	4.29553264604811E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Estradiol	drug:2733	GSE26834	DB00783	0.00786265	0.0268517	-0.0226651	4.355400696864111E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	4-hydroxynonenal	drug:3081	GSE2397		0.00933862	0.0298052	-0.613303	2.245677071637099E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Mesalazine	drug:3195	GSE38713	DB00244	0.00981026	0.0444178	-0.0158039	3.681885125184094E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Doxorubicin	drug:3262	GSE6930	DB00997	0.013687	0.0306286	-1.58568	2.345215759849906E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Bisphenola	drug:2663	GSE17624		0.0200753	0.0368274	-0.467519	1.36332651670075E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	Bisphenola	drug:2662	GSE17624		0.0216275	0.0428697	-0.977339	1.66333998669328E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Actinomycind	drug:3098	GSE6400		1.41607E-12	3.82126E-9	-2.98594	2.004008016032064E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Bexarotene	drug:2680	GSE6914	DB00307	3.51326E-8	8.75929E-7	-0.835524	3.189792663476874E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Cytarabine	drug:3375	GSE6930	DB00987	5.3702E-7	2.17544E-6	-0.848035	1.591596371160274E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Cediranib	drug:2642	GSE32569		7.82113E-7	2.13293E-6	-0.0513014	1.196601651310279E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Vanadiumpentoxide	drug:3558	GSE5339		1.60647E-6	1.67136E-5	-2.35759	2.693965517241379E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Vanadiumpentoxide	drug:3557	GSE5339		2.32448E-6	8.19023E-5	-0.963189	4.025764895330113E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Lmp-420	drug:3222	GSE20211		3.93527E-6	5.4008E-5	-0.0914912	2.305209774089442E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Tretinoin	drug:2828	GSE23702	DB00755	1.75447E-5	4.64062E-5	-0.683333	1.307018690367272E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Ribavirin	drug:2481	GSE23031	DB00811	2.01448E-5	1.64046E-4	-0.52672	2.162629757785467E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Thapsigargin	drug:3236	GSE19519		2.52904E-5	2.80704E-4	-0.259092	4.380201489268506E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Imatinib	drug:2516	GSE1922	DB00619	3.0361E-5	2.45956E-4	-0.607663	3.624501631025734E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Tretinoin	drug:3231	GSE23702	DB00755	4.01972E-5	2.05584E-4	-0.86	1.54320987654321E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Imatinib	drug:2517	GSE1922	DB00619	1.16035E-4	4.69902E-4	-0.719917	2.721829069134459E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Doxorubicin	drug:3265	GSE6930	DB00997	1.16396E-4	5.01093E-4	-1.45416	1.986886548778065E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Tretinoin	drug:3233	GSE23702	DB00755	1.75079E-4	3.21125E-4	-0.446667	1.312163758037003E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Gefitinib	drug:3474	GSE53180	DB00317	1.80916E-4	0.00266597	-1.92602	1.396453009356235E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Imatinib	drug:2519	GSE1922	DB00619	4.85989E-4	0.00189547	-0.435395	3.439972480220158E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Dexamethasone	drug:2488	GSE22152	DB01234	5.3758E-4	0.0334208	-0.172796	0.00411522633744856
RNF111	54778	Novel DORGE-OG	0.702800151394468	R1881	drug:3048	GSE22606		0.00140797	0.00721465	-0.469589	2.794857462269424E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.00209713	0.00827794	-0.256343	2.196354052273227E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Naturalalphainterferon	drug:2474	GSE5542	DB05258	0.00246071	0.00615714	-0.142312	2.307869836141242E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.00274314	0.0102947	-0.01	1.819174094960888E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Puromycin,ec50,5d	drug:3270	GSE6930		0.00313135	0.00648205	-0.477749	1.931993817619784E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.00330825	0.00853145	-0.060779	2.260397830018083E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Vanadiumpentoxide	drug:3556	GSE5339		0.00355022	0.0171577	-0.656984	4.833252779120348E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Doxorubicin	drug:3262	GSE6930	DB00997	0.00446647	0.0118928	-0.559666	2.345215759849906E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	Imatinib	drug:2513	GSE1922	DB00619	0.00807222	0.019085	-0.294057	2.955082742316785E-4
