Gene	GeneID	Gene_type	DORGE-OG_score	Drug_Name	Cell_Line	Time	Dose	p-value	q-value	Fold_Change	Specificity
SETD5	55209	Novel DORGE-OG	0.772288034375599	phenoxybenzamine	MCF7	6h	11.8μM	1.77856E-5	1.48106E-4	-0.594182	6.389776357827476E-4
SETD5	55209	Novel DORGE-OG	0.772288034375599	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	2.45786E-5	1.99597E-4	-0.432283	7.874015748031496E-4
SETD5	55209	Novel DORGE-OG	0.772288034375599	digoxigenin	MCF7	6h	10.2μM	5.32237E-5	3.27476E-4	-0.773774	6.49772579597141E-4
SETD5	55209	Novel DORGE-OG	0.772288034375599	alvespimycin	MCF7	6h	0.1μM	6.53876E-5	5.37665E-4	-0.424258	6.574621959237344E-4
SETD5	55209	Novel DORGE-OG	0.772288034375599	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.27824E-5	7.78633E-4	-0.708391	7.057163020465773E-4
SETD5	55209	Novel DORGE-OG	0.772288034375599	gossypol	MCF7	6h	7.8μM	7.72633E-5	0.00171343	-0.595998	0.0017825311942959
SETD5	55209	Novel DORGE-OG	0.772288034375599	amiodarone	MCF7	6h	5.8μM	8.64499E-4	0.0747209	-0.365579	0.02857142857142857
SETD5	55209	Novel DORGE-OG	0.772288034375599	thioridazine	MCF7	6h	10.0μM	0.00134348	0.00724501	-0.324194	0.00104602510460251
SETD5	55209	Novel DORGE-OG	0.772288034375599	geldanamycin	HL60	6h	1.0μM	0.00152284	0.0139307	-0.479944	0.00141643059490085
SETD5	55209	Novel DORGE-OG	0.772288034375599	acacetin	MCF7	6h	14.0μM	0.00245264	0.0748851	-0.362732	0.01923076923076923
SETD5	55209	Novel DORGE-OG	0.772288034375599	loperamide	MCF7	6h	7.8μM	0.00279349	0.0497906	-0.416436	0.002469135802469136
SETD5	55209	Novel DORGE-OG	0.772288034375599	lorglumide	MCF7	6h	8.4μM	0.00513855	0.153693	-0.315928	0.02
SETD5	55209	Novel DORGE-OG	0.772288034375599	pirenperone	MCF7	6h	10.2μM	0.00999606	0.213584	-0.286334	0.0
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	trichostatinA	PC3	6h	0.1μM	0.0	0.0	-1.35084	2.745744096650192E-4
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-1.01122	2.495632642874969E-4
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	trichostatinA	MCF7	6h	1.0μM	8.80001E-23	5.30688E-22	-0.758273	2.967359050445104E-4
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	trichostatinA	HL60	6h	0.1μM	4.72223E-19	6.96907E-18	-0.585061	3.424657534246575E-4
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	trichostatinA	PC3	6h	1.0μM	1.62639E-15	1.87873E-14	-0.826028	3.663003663003663E-4
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	sirolimus	MCF7	6h	0.1μM	7.09874E-6	5.80641E-5	-0.287753	7.855459544383347E-4
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	LY-294002	PC3	6h	10.0μM	2.08586E-5	2.63187E-4	-0.480515	0.001324503311258278
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	wortmannin	MCF7	6h	0.01μM	2.48538E-5	4.03138E-4	-0.364605	0.001040582726326743
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	trichostatinA	HL60	6h	1.0μM	1.17274E-4	4.39326E-4	-0.757255	3.90777647518562E-4
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	tacrolimus	MCF7	6h	1.0μM	1.48776E-4	0.0979381	-0.749543	0.0
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	thioridazine	PC3	6h	10.0μM	1.88193E-4	0.0045324	-0.613151	0.001677852348993289
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	valproicacid	HL60	6h	500.0μM	2.13909E-4	0.00369104	-0.686664	0.001034126163391934
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	valproicacid	HL60	6h	1000.0μM	0.00122313	0.0311937	-0.531206	0.0024330900243309
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	sirolimus	PC3	6h	0.1μM	0.00161308	0.0174053	-0.43614	0.004219409282700422
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	valproicacid	MCF7	6h	1000.0μM	0.00463184	0.0563291	-0.269836	0.001988071570576541
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	fulvestrant	MCF7	6h	0.01μM	0.00572956	0.0560389	-0.272275	0.002358490566037736
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	valproicacid	HL60	6h	200.0μM	0.00652139	0.0751255	-0.514758	0.002967359050445104
OSBPL9	114883	Novel DORGE-OG	0.770023384348289	valproicacid	PC3	6h	1000.0μM	0.00662546	0.155817	-0.365969	0.01754385964912281
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-0.740073	2.495632642874969E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	trichostatinA	MCF7	6h	1.0μM	1.02874E-14	3.7832E-14	-0.603631	2.967359050445104E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	trichostatinA	HL60	6h	0.1μM	4.12744E-7	1.84445E-6	-0.277524	3.424657534246575E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	trichostatinA	PC3	6h	0.1μM	4.93383E-6	1.06215E-5	-0.224222	2.745744096650192E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	LY-294002	MCF7	6h	10.0μM	7.07176E-6	3.03483E-5	-0.298745	4.627487274409995E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	LY-294002	PC3	6h	10.0μM	5.66007E-4	0.00408925	-0.327213	0.001324503311258278
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	helveticoside	MCF7	6h	7.4μM	0.00180595	0.00633969	-0.410369	5.701254275940707E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	sirolimus	PC3	6h	0.1μM	0.00625929	0.0471379	-0.316959	0.004219409282700422
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	digoxigenin	MCF7	6h	10.2μM	0.00697225	0.0231744	-0.332154	6.49772579597141E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	fulvestrant	MCF7	6h	1.0μM	0.00715163	0.0333109	-0.233966	7.178750897343862E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	sirolimus	MCF7	6h	0.1μM	0.00846548	0.0295757	-0.209122	7.855459544383347E-4
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	pempidine	MCF7	6h	13.0μM	0.00852147	0.398916	-0.340116	0.0
TNRC6B	23112	Novel DORGE-OG	0.730459062438598	3-hydroxy-DL-kynurenine	MCF7	6h	17.8μM	0.00980899	0.647496	-0.306886	0.0
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	trichostatinA	PC3	6h	0.1μM	0.0	0.0	-1.37895	2.745744096650192E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	trichostatinA	PC3	6h	1.0μM	2.29878E-15	2.55122E-14	-0.867842	3.663003663003663E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	trichostatinA	HL60	6h	0.1μM	2.22555E-7	1.02625E-6	-0.285824	3.424657534246575E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	LY-294002	PC3	6h	10.0μM	6.90005E-5	7.21374E-4	-0.395217	0.001324503311258278
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	troglitazone	PC3	6h	10.0μM	1.74231E-4	0.00866387	-0.524332	0.0045662100456621
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	rosiglitazone	PC3	6h	10.0μM	4.15433E-4	0.0207566	-0.512164	0.0045662100456621
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	fulvestrant	MCF7	6h	0.01μM	6.77713E-4	0.0103453	-0.260534	0.002358490566037736
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	valproicacid	PC3	6h	1000.0μM	0.00121727	0.0701546	-0.424991	0.01754385964912281
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	fulvestrant	MCF7	6h	1.0μM	0.00138018	0.00846686	-0.180791	7.178750897343862E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	pioglitazone	PC3	6h	10.0μM	0.00241926	0.0363503	-0.412408	0.001926782273603083
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	LY-294002	HL60	6h	10.0μM	0.00303578	0.0161748	-0.203376	7.627765064836003E-4
PPP3CA	5530	Novel DORGE-OG	0.879783484555816	thioridazine	PC3	6h	10.0μM	0.00371935	0.0393808	-0.427166	0.001677852348993289
MLLT10	8028	CGC-OG	0.98023765478257	cephaeline	MCF7	6h	6.0μM	0.00160062	0.00404906	-0.373481	3.554923569143263E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	digoxigenin	MCF7	6h	10.2μM	2.05193E-7	2.49974E-6	-0.748717	6.49772579597141E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	lanatosideC	MCF7	6h	4.0μM	1.55926E-6	1.01511E-5	-0.675459	6.071645415907711E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	helveticoside	MCF7	6h	7.4μM	2.78953E-6	1.87795E-5	-0.670214	5.701254275940707E-4
PCBP2	5094	Novel DORGE-OG	0.716617479717121	tanespimycin	HL60	6h	1.0μM	0.00940038	0.032138	-0.157055	5.966587112171838E-4
DLGAP1	9229	Novel DORGE-OG	0.965742772908681	sirolimus	MCF7	6h	0.1μM	0.007587	0.0270149	-0.130196	7.855459544383347E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	trichostatinA	MCF7	6h	0.1μM	1.11959E-36	3.58989E-36	-0.558409	2.495632642874969E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	trichostatinA	MCF7	6h	1.0μM	5.2963E-14	1.88584E-13	-0.556524	2.967359050445104E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	cephaeline	MCF7	6h	6.0μM	9.66937E-12	1.54226E-10	-1.66082	3.554923569143263E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	tanespimycin	MCF7	6h	1.0μM	4.12442E-10	2.4693E-9	-0.38249	5.461496450027307E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	geldanamycin	MCF7	6h	1.0μM	3.20159E-8	3.38123E-7	-0.548542	7.468259895444362E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	helveticoside	MCF7	6h	7.4μM	4.0204E-7	3.34567E-6	-0.852934	5.701254275940707E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	digoxigenin	MCF7	6h	10.2μM	9.1068E-7	9.1739E-6	-0.937813	6.49772579597141E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	lanatosideC	MCF7	6h	4.0μM	1.03018E-6	6.98068E-6	-1.02036	6.071645415907711E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	alvespimycin	MCF7	6h	0.1μM	8.4347E-6	8.78126E-5	-0.565465	6.574621959237344E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	7.61509E-5	5.48046E-4	-0.461997	7.874015748031496E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	trichostatinA	HL60	6h	1.0μM	1.67497E-4	6.10019E-4	-0.903291	3.90777647518562E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	lycorine	MCF7	6h	12.4μM	1.73083E-4	0.00281113	-0.974356	8.230452674897119E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	trichostatinA	HL60	6h	0.1μM	0.00252167	0.00687835	-0.209399	3.424657534246575E-4
RNF111	54778	Novel DORGE-OG	0.702800151394468	LY-294002	HL60	6h	10.0μM	0.00329713	0.0173298	-0.396157	7.627765064836003E-4
HNRNPUL1	11100	Novel DORGE-OG	0.877625604955467	phthalylsulfathiazole	MCF7	6h	10.0μM	0.00464974	0.183061	-0.425013	0.0
HNRNPUL1	11100	Novel DORGE-OG	0.877625604955467	LY-294002	MCF7	6h	10.0μM	0.0070487	0.0184035	-0.120019	4.627487274409995E-4
CAV1	857	Novel DORGE-OG	0.792511270526991	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-2.18054	2.495632642874969E-4
CAV1	857	Novel DORGE-OG	0.792511270526991	trichostatinA	MCF7	6h	1.0μM	1.44024E-25	1.07224E-24	-1.38506	2.967359050445104E-4
CAV1	857	Novel DORGE-OG	0.792511270526991	wortmannin	MCF7	6h	0.01μM	2.98909E-15	1.32812E-12	-1.3296	0.001040582726326743
CAV1	857	Novel DORGE-OG	0.792511270526991	sirolimus	MCF7	6h	0.1μM	5.07213E-9	8.62054E-8	-0.752092	7.855459544383347E-4
CAV1	857	Novel DORGE-OG	0.792511270526991	tanespimycin	MCF7	6h	1.0μM	3.48065E-8	1.67192E-7	-0.465616	5.461496450027307E-4
CAV1	857	Novel DORGE-OG	0.792511270526991	alvespimycin	MCF7	6h	0.1μM	3.71165E-8	7.00707E-7	-0.893328	6.574621959237344E-4
CAV1	857	Novel DORGE-OG	0.792511270526991	methotrexate	MCF7	6h	8.8μM	2.01706E-4	0.00290107	-0.939532	0.001213592233009709
CAV1	857	Novel DORGE-OG	0.792511270526991	valproicacid	MCF7	6h	1000.0μM	2.96372E-4	0.00952755	-0.468079	0.001988071570576541
CAV1	857	Novel DORGE-OG	0.792511270526991	geldanamycin	MCF7	6h	1.0μM	9.62076E-4	0.00405598	-0.475807	7.468259895444362E-4
CAV1	857	Novel DORGE-OG	0.792511270526991	estradiol	MCF7	6h	0.01μM	0.00298884	0.125199	-0.353818	0.01219512195121951
ADAM19	8728	Novel DORGE-OG	0.761195788645196	tretinoin	MCF7	6h	1.0μM	1.0337E-5	1.51297E-4	-0.392272	0.001196172248803828
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	15-deltaprostaglandinJ2	HL60	6h	10.0μM	3.56454E-6	6.96177E-5	-0.529921	7.057163020465773E-4
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	3.93971E-6	3.93055E-5	-0.297952	7.874015748031496E-4
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	tanespimycin	MCF7	6h	1.0μM	3.70035E-4	0.00111711	-0.101101	5.461496450027307E-4
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	alvespimycin	MCF7	6h	0.1μM	3.86742E-4	0.00249299	-0.226062	6.574621959237344E-4
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	tanespimycin	HL60	6h	1.0μM	4.15045E-4	0.00213097	-0.18683	5.966587112171838E-4
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	fulvestrant	MCF7	6h	0.01μM	0.00115198	0.0159597	-0.212602	0.002358490566037736
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	lycorine	MCF7	6h	12.4μM	0.00221466	0.0151305	-0.35879	8.230452674897119E-4
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	gossypol	MCF7	6h	7.8μM	0.00501853	0.0395172	-0.321166	0.0017825311942959
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	benzamil	MCF7	6h	11.2μM	0.00863768	0.211955	-0.279834	0.01265822784810127
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	thioridazine	HL60	6h	10.0μM	0.0096458	0.0602426	-0.244044	0.001626016260162602
CSNK1A1	1452	Novel DORGE-OG	0.756019918693206	geldanamycin	MCF7	6h	1.0μM	0.00993912	0.0320593	-0.123841	7.468259895444362E-4
CCND1	595	CGC-OG	0.797711328433976	estradiol	MCF7	6h	0.1μM	1.88098E-5	0.00477578	-0.351848	0.01492537313432836
CCND1	595	CGC-OG	0.797711328433976	genistein	MCF7	6h	10.0μM	3.7097E-5	0.00295848	-0.387312	0.004347826086956522
CCND1	595	CGC-OG	0.797711328433976	diethylstilbestrol	MCF7	6h	15.0μM	3.9248E-4	0.0351698	-0.635501	0.007751937984496124
CCND1	595	CGC-OG	0.797711328433976	estradiol	MCF7	6h	0.01μM	6.85018E-4	0.0530104	-0.258758	0.01219512195121951
CCND1	595	CGC-OG	0.797711328433976	lorglumide	MCF7	6h	8.4μM	0.00100421	0.0737107	-0.615678	0.02
CCND1	595	CGC-OG	0.797711328433976	equilin	MCF7	6h	15.0μM	0.00315541	0.10223	-0.541424	0.005917159763313609
CCND1	595	CGC-OG	0.797711328433976	PF-00562151-00	MCF7	6h	10.0μM	0.00340912	0.193354	-0.62178	0.02631578947368421
CCND1	595	CGC-OG	0.797711328433976	thioperamide	MCF7	6h	9.8μM	0.00517794	0.51306	-0.515041	1.0
CCND1	595	CGC-OG	0.797711328433976	acacetin	MCF7	6h	14.0μM	0.00842829	0.137503	-0.5406	0.01923076923076923
HDAC7	51564	Novel DORGE-OG	0.973758553821494	bepheniumhydroxynaphthoate	MCF7	6h	9.0μM	0.00387153	0.31001	-0.541481	0.0
XRCC3	7517	Novel DORGE-OG	0.998814868978718	cephaeline	MCF7	6h	6.0μM	1.42219E-4	4.34835E-4	-0.692969	3.554923569143263E-4
XRCC3	7517	Novel DORGE-OG	0.998814868978718	pioglitazone	MCF7	6h	10.0μM	0.00898583	0.973689	-0.360975	0.0
SEPT9	10801	Novel DORGE-OG	0.986595134115564	tretinoin	MCF7	6h	1.0μM	7.88468E-5	9.3156E-4	-0.282233	0.001196172248803828
SEPT9	10801	Novel DORGE-OG	0.986595134115564	PF-00562151-00	MCF7	6h	10.0μM	0.00437606	0.212233	-0.401721	0.02631578947368421
SEPT9	10801	Novel DORGE-OG	0.986595134115564	trichostatinA	PC3	6h	0.1μM	0.00591932	0.0104472	-0.117216	2.745744096650192E-4
NOL4	8715	Novel DORGE-OG	0.780579850726182	trichostatinA	PC3	6h	0.1μM	4.69659E-41	3.23354E-40	-0.61417	2.745744096650192E-4
NOL4	8715	Novel DORGE-OG	0.780579850726182	trichostatinA	PC3	6h	1.0μM	8.09021E-11	4.34587E-10	-0.398469	3.663003663003663E-4
NOL4	8715	Novel DORGE-OG	0.780579850726182	trichostatinA	MCF7	6h	0.1μM	1.85407E-5	3.28208E-5	-0.112657	2.495632642874969E-4
NOL4	8715	Novel DORGE-OG	0.780579850726182	trichostatinA	MCF7	6h	1.0μM	1.88884E-4	3.9362E-4	-0.168398	2.967359050445104E-4
NOL4	8715	Novel DORGE-OG	0.780579850726182	phthalylsulfathiazole	MCF7	6h	10.0μM	0.00894425	0.222235	-0.297719	0.0
STAU2	27067	Novel DORGE-OG	0.730557514636618	tanespimycin	PC3	6h	1.0μM	8.62412E-9	5.1583E-7	-0.669662	9.9601593625498E-4
STAU2	27067	Novel DORGE-OG	0.730557514636618	tanespimycin	HL60	6h	1.0μM	1.13649E-8	1.99987E-7	-0.543197	5.966587112171838E-4
STAU2	27067	Novel DORGE-OG	0.730557514636618	trichostatinA	MCF7	6h	0.1μM	3.18014E-7	5.95397E-7	-0.197736	2.495632642874969E-4
STAU2	27067	Novel DORGE-OG	0.730557514636618	tanespimycin	MCF7	6h	1.0μM	2.18364E-6	8.55375E-6	-0.232145	5.461496450027307E-4
STAU2	27067	Novel DORGE-OG	0.730557514636618	alvespimycin	MCF7	6h	0.1μM	5.00323E-5	4.24014E-4	-0.403032	6.574621959237344E-4
STAU2	27067	Novel DORGE-OG	0.730557514636618	geldanamycin	HL60	6h	1.0μM	8.74838E-5	0.00148484	-0.499694	0.00141643059490085
STAU2	27067	Novel DORGE-OG	0.730557514636618	valproicacid	MCF7	6h	200.0μM	1.9947E-4	0.0199427	-0.424873	0.006172839506172839
STAU2	27067	Novel DORGE-OG	0.730557514636618	valproicacid	MCF7	6h	500.0μM	2.71418E-4	0.00687722	-0.434693	0.002066115702479339
STAU2	27067	Novel DORGE-OG	0.730557514636618	valproicacid	MCF7	6h	1000.0μM	8.45622E-4	0.0183939	-0.319585	0.001988071570576541
STAU2	27067	Novel DORGE-OG	0.730557514636618	methotrexate	PC3	6h	8.8μM	8.57188E-4	0.134071	-0.825266	0.3333333333333333
STAU2	27067	Novel DORGE-OG	0.730557514636618	trichostatinA	PC3	6h	0.1μM	0.0040763	0.00731371	-0.176193	2.745744096650192E-4
STAU2	27067	Novel DORGE-OG	0.730557514636618	tacrolimus	MCF7	6h	1.0μM	0.00927677	0.155987	-0.471584	0.0
SMARCC2	6601	Novel DORGE-OG	0.687241206091279	wortmannin	MCF7	6h	0.01μM	0.00107329	0.00883703	-0.305688	0.001040582726326743
SMARCC2	6601	Novel DORGE-OG	0.687241206091279	valproicacid	HL60	6h	200.0μM	0.00136996	0.0312728	-0.65238	0.002967359050445104
SMARCC2	6601	Novel DORGE-OG	0.687241206091279	AG-013608	PC3	6h	10.0μM	0.00196669	0.105115	-0.490814	0.03448275862068965
SMARCC2	6601	Novel DORGE-OG	0.687241206091279	valproicacid	MCF7	6h	500.0μM	0.00861664	0.0822714	-0.259877	0.002066115702479339
FNBP4	23360	Novel DORGE-OG	0.80028138642405	cephaeline	MCF7	6h	6.0μM	2.87458E-16	2.51529E-14	-1.95826	3.554923569143263E-4
FNBP4	23360	Novel DORGE-OG	0.80028138642405	lanatosideC	MCF7	6h	4.0μM	1.56531E-8	1.63099E-7	-1.04651	6.071645415907711E-4
FNBP4	23360	Novel DORGE-OG	0.80028138642405	helveticoside	MCF7	6h	7.4μM	5.48878E-6	3.48753E-5	-0.706389	5.701254275940707E-4
FNBP4	23360	Novel DORGE-OG	0.80028138642405	monastrol	MCF7	6h	100.0μM	7.87389E-6	0.00184828	-0.699854	0.003816793893129771
FNBP4	23360	Novel DORGE-OG	0.80028138642405	digoxigenin	MCF7	6h	10.2μM	9.00654E-6	6.91242E-5	-0.546625	6.49772579597141E-4
FNBP4	23360	Novel DORGE-OG	0.80028138642405	phenoxybenzamine	MCF7	6h	11.8μM	8.83011E-4	0.00443681	-0.531868	6.389776357827476E-4
FNBP4	23360	Novel DORGE-OG	0.80028138642405	tanespimycin	PC3	6h	1.0μM	0.00107246	0.00958274	-0.342889	9.9601593625498E-4
FNBP4	23360	Novel DORGE-OG	0.80028138642405	rosiglitazone	PC3	6h	10.0μM	0.00176587	0.0507373	-0.630945	0.0045662100456621
FNBP4	23360	Novel DORGE-OG	0.80028138642405	thioridazine	MCF7	6h	10.0μM	0.00298429	0.013984	-0.276025	0.00104602510460251
FNBP4	23360	Novel DORGE-OG	0.80028138642405	LY-294002	PC3	6h	10.0μM	0.00562863	0.0271418	-0.348135	0.001324503311258278
FNBP4	23360	Novel DORGE-OG	0.80028138642405	tacrolimus	MCF7	6h	1.0μM	0.00911204	0.155718	-0.642446	0.0
FOXF1	2294	Novel DORGE-OG	0.86195531896557	cotinine	MCF7	6h	22.6μM	0.0033527	0.515191	-0.415925	1.0
TMSB4X	7114	Novel DORGE-OG	0.826711882059497	digoxigenin	MCF7	6h	10.2μM	0.00177527	0.00702931	-0.471448	6.49772579597141E-4
HIST1H1E	3008	Novel DORGE-OG	0.777965143637978	cephaeline	MCF7	6h	6.0μM	6.99107E-6	2.659E-5	-0.937154	3.554923569143263E-4
HIST1H1E	3008	Novel DORGE-OG	0.777965143637978	lanatosideC	MCF7	6h	4.0μM	9.87666E-4	0.00353294	-0.724415	6.071645415907711E-4
HIST1H1E	3008	Novel DORGE-OG	0.777965143637978	helveticoside	MCF7	6h	7.4μM	0.00149109	0.00533677	-0.709084	5.701254275940707E-4
HIST1H1E	3008	Novel DORGE-OG	0.777965143637978	trichostatinA	MCF7	6h	0.1μM	0.00154732	0.00249258	-0.141702	2.495632642874969E-4
HIST1H1E	3008	Novel DORGE-OG	0.777965143637978	digoxigenin	MCF7	6h	10.2μM	0.00500007	0.0173808	-0.49405	6.49772579597141E-4
HIST1H1E	3008	Novel DORGE-OG	0.777965143637978	ionomycin	MCF7	6h	2.0μM	0.00861959	0.040543	-0.618686	0.002132196162046908
HIST1H1E	3008	Novel DORGE-OG	0.777965143637978	trichostatinA	PC3	6h	0.1μM	0.00960172	0.0165542	-0.181521	2.745744096650192E-4
FAM193A	8603	Novel DORGE-OG	0.742896377384933	cephaeline	MCF7	6h	6.0μM	1.13586E-11	1.76862E-10	-1.46041	3.554923569143263E-4
FAM193A	8603	Novel DORGE-OG	0.742896377384933	digoxigenin	MCF7	6h	10.2μM	1.14097E-9	3.1827E-8	-1.25596	6.49772579597141E-4
FAM193A	8603	Novel DORGE-OG	0.742896377384933	lanatosideC	MCF7	6h	4.0μM	1.55513E-8	1.62174E-7	-1.30761	6.071645415907711E-4
FAM193A	8603	Novel DORGE-OG	0.742896377384933	helveticoside	MCF7	6h	7.4μM	7.66891E-8	7.65722E-7	-1.13024	5.701254275940707E-4
FAM193A	8603	Novel DORGE-OG	0.742896377384933	LY-294002	MCF7	6h	10.0μM	6.0252E-4	0.00189819	-0.21354	4.627487274409995E-4
TOB2	10766	Novel DORGE-OG	0.734469895547947	cephaeline	MCF7	6h	6.0μM	4.48747E-9	3.28597E-8	-1.15065	3.554923569143263E-4
TOB2	10766	Novel DORGE-OG	0.734469895547947	lanatosideC	MCF7	6h	4.0μM	1.96224E-8	1.98797E-7	-1.44194	6.071645415907711E-4
TOB2	10766	Novel DORGE-OG	0.734469895547947	digoxigenin	MCF7	6h	10.2μM	3.06081E-8	4.77786E-7	-1.28386	6.49772579597141E-4
TOB2	10766	Novel DORGE-OG	0.734469895547947	helveticoside	MCF7	6h	7.4μM	4.37186E-8	4.62109E-7	-1.34522	5.701254275940707E-4
TOB2	10766	Novel DORGE-OG	0.734469895547947	phenoxybenzamine	MCF7	6h	11.8μM	6.44262E-4	0.00335788	-0.517034	6.389776357827476E-4
TOB2	10766	Novel DORGE-OG	0.734469895547947	trifluoperazine	HL60	6h	10.0μM	6.84581E-4	0.0397985	-0.568101	0.0078125
TOB2	10766	Novel DORGE-OG	0.734469895547947	lycorine	MCF7	6h	12.4μM	7.23409E-4	0.00681813	-0.593347	8.230452674897119E-4
TOB2	10766	Novel DORGE-OG	0.734469895547947	prochlorperazine	MCF7	6h	10.0μM	0.0014781	0.0140933	-0.33675	0.0015600624024961
TOB2	10766	Novel DORGE-OG	0.734469895547947	thioridazine	MCF7	6h	10.0μM	0.00998863	0.0386648	-0.262099	0.00104602510460251
HNRNPL	3191	Novel DORGE-OG	0.919602077098415	cephaeline	MCF7	6h	6.0μM	2.92749E-5	1.00722E-4	-0.615835	3.554923569143263E-4
HNRNPL	3191	Novel DORGE-OG	0.919602077098415	alvespimycin	MCF7	6h	0.1μM	0.004087	0.0184159	-0.251027	6.574621959237344E-4
HNRNPL	3191	Novel DORGE-OG	0.919602077098415	fulvestrant	MCF7	6h	1.0μM	0.00538538	0.026503	-0.225707	7.178750897343862E-4
ACVR1	90	CGC-OG	0.951168943920388	trichostatinA	PC3	6h	0.1μM	1.88585E-25	7.99654E-25	-0.835096	2.745744096650192E-4
ACVR1	90	CGC-OG	0.951168943920388	trichostatinA	HL60	6h	0.1μM	2.56673E-18	3.53238E-17	-0.725049	3.424657534246575E-4
ACVR1	90	CGC-OG	0.951168943920388	thioridazine	HL60	6h	10.0μM	1.07935E-6	6.99385E-5	-1.21239	0.001626016260162602
ACVR1	90	CGC-OG	0.951168943920388	LY-294002	HL60	6h	10.0μM	1.11615E-5	1.64137E-4	-0.672892	7.627765064836003E-4
ACVR1	90	CGC-OG	0.951168943920388	cephaeline	MCF7	6h	6.0μM	4.2266E-5	1.41315E-4	-0.705052	3.554923569143263E-4
ACVR1	90	CGC-OG	0.951168943920388	prochlorperazine	HL60	6h	10.0μM	3.96278E-4	0.0249883	-0.757188	0.004761904761904762
