Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
KIAA0430	Aplidin	NA	0.0017078	-0.259289	Novel DORGE-OG
KIAA0430	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.00406014	-0.279591	Novel DORGE-OG
KIAA0430	Chlorpyrifos	NA	0.0080532	-0.408239	Novel DORGE-OG
KIAA0430	Lipopolysaccharide	NA	0.0287327	-0.400913	Novel DORGE-OG
KIAA0430	Y15	NA	0.0327096	-0.331819	Novel DORGE-OG
KIAA0430	4-hydroxynonenal	NA	0.0164323	-0.347539	Novel DORGE-OG
KIAA0430	Naturalalphainterferon	NA	0.00952861	-0.151874	Novel DORGE-OG
KIAA0430	Carboplatin	NA	0.0387101	-0.165841	Novel DORGE-OG
KIAA0430	Gefitinib	NA	0.0213559	-0.941167	Novel DORGE-OG
KIAA0430	Androstanolone	NA	0.0206882	-0.00126854	Novel DORGE-OG
KIAA0430	Diclofenac	NA	0.0287789	-0.129069	Novel DORGE-OG
DAB2IP	Tretinoin	NA	9.56958E-7	-0.773333	Novel DORGE-OG
DAB2IP	Pioglitazone	NA	8.47205E-5	-0.432355	Novel DORGE-OG
DAB2IP	Androstanolone	NA	1.8418E-4	-0.325898	Novel DORGE-OG
DAB2IP	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	7.15141E-4	-0.312038	Novel DORGE-OG
DAB2IP	Bisphenola	NA	0.00108192	-0.436274	Novel DORGE-OG
DAB2IP	3,3',4,4'-tetrachlorobiphenyl	NA	0.00800325	-0.653263	Novel DORGE-OG
DAB2IP	Plx4032	NA	0.0233081	-0.89	Novel DORGE-OG
DAB2IP	Quercetin	NA	0.0178364	-0.270612	Novel DORGE-OG
DAB2IP	Harman	NA	0.00584168	-0.795434	Novel DORGE-OG
DAB2IP	R1881	NA	0.00863353	-0.451501	Novel DORGE-OG
DAB2IP	Gefitinib	NA	0.0121949	-1.62796	Novel DORGE-OG
DAB2IP	Nickel	NA	0.0173667	-0.0172372	Novel DORGE-OG
DAB2IP	Mln4924	NA	0.0285763	-0.747979	Novel DORGE-OG
DAB2IP	Chlorpyrifos	NA	0.0270468	-0.606293	Novel DORGE-OG
ANKS1A	Vemurafenib	NA	1.9418E-9	-2.10625	Novel DORGE-OG
ANKS1A	Doxorubicin	NA	7.3337E-12	-0.556023	Novel DORGE-OG
ANKS1A	Plx4032	NA	1.40748E-6	-2.00183	Novel DORGE-OG
ANKS1A	Actinomycind	NA	9.30736E-6	-0.953684	Novel DORGE-OG
ANKS1A	Naturalalphainterferon	NA	7.9331E-6	-0.167795	Novel DORGE-OG
ANKS1A	Tretinoin	NA	3.59731E-6	-0.453333	Novel DORGE-OG
ANKS1A	Bisphenola	NA	1.93936E-5	-0.464843	Novel DORGE-OG
ANKS1A	Vanadiumpentoxide	NA	2.64992E-5	-1.64499	Novel DORGE-OG
ANKS1A	Nitricoxide	NA	3.22215E-5	-0.899936	Novel DORGE-OG
ANKS1A	Bexarotene	NA	4.71375E-5	-0.396231	Novel DORGE-OG
ANKS1A	Etanercept	NA	6.99689E-4	-0.500244	Novel DORGE-OG
ANKS1A	Ribavirin	NA	1.84777E-4	-0.56527	Novel DORGE-OG
ANKS1A	Lipopolysaccharide	NA	0.00154616	-0.786437	Novel DORGE-OG
ANKS1A	Clinafloxacin	NA	0.00716739	-1.51971	Novel DORGE-OG
ANKS1A	Cytarabine	NA	1.3754E-4	-0.877445	Novel DORGE-OG
ANKS1A	Calcitriol	NA	0.00114352	-0.377877	Novel DORGE-OG
ANKS1A	Cediranib	NA	2.79303E-4	-0.0658894	Novel DORGE-OG
ANKS1A	Diclofenac	NA	5.67913E-4	-0.705459	Novel DORGE-OG
ANKS1A	Lysophosphatidicacid	NA	0.00283757	-0.571996	Novel DORGE-OG
ANKS1A	Bpde	NA	0.00530697	-0.651763	Novel DORGE-OG
ANKS1A	Azacitidine	NA	0.0189768	-0.548566	Novel DORGE-OG
ANKS1A	Fgfr-specificpd173074inhibitor	NA	0.00271517	-0.254013	Novel DORGE-OG
ANKS1A	Gefitinib	NA	0.00445608	-1.48963	Novel DORGE-OG
ANKS1A	Cisplatin	NA	0.00282055	-0.28246	Novel DORGE-OG
ANKS1A	Sevoflurane	NA	0.0132533	-0.456305	Novel DORGE-OG
ANKS1A	Apratoxina	NA	0.00976818	-0.068874	Novel DORGE-OG
ANKS1A	Aplidin	NA	0.00306511	-0.372944	Novel DORGE-OG
ANKS1A	Phorbol12-myristate13-acetate(pma)	NA	0.00660853	-0.585407	Novel DORGE-OG
ANKS1A	Carboplatin	NA	0.023135	-0.18816	Novel DORGE-OG
ANKS1A	Cadmium	NA	0.00367479	-0.834358	Novel DORGE-OG
ANKS1A	4-hydroxynonenal	NA	0.00899785	-0.344016	Novel DORGE-OG
ANKS1A	Dasatinib	NA	0.00676952	-0.0978789	Novel DORGE-OG
ANKS1A	Lapatinib	NA	0.0299938	-0.297059	Novel DORGE-OG
ANKS1A	Estradiol	NA	0.0228661	-0.249134	Novel DORGE-OG
ANKS1A	Aminolevulinicacid	NA	0.011273	-0.0755743	Novel DORGE-OG
ANKS1A	Imatinib	NA	0.0104046	-0.308425	Novel DORGE-OG
ANKS1A	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.0338878	-0.384395	Novel DORGE-OG
ANKS1A	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0352724	-0.114695	Novel DORGE-OG
ANKS1A	Argyrina	NA	0.0405454	-0.162388	Novel DORGE-OG
RPL37	Cediranib	NA	1.48082E-11	-0.00546463	Novel DORGE-OG
RPL37	Interferonbeta-1b	NA	1.97406E-6	-0.336667	Novel DORGE-OG
RPL37	R1881	NA	1.38271E-4	-0.85812	Novel DORGE-OG
RPL37	Interferonbeta-1a	NA	2.31612E-4	-0.555833	Novel DORGE-OG
RPL37	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	4.10888E-4	-0.505243	Novel DORGE-OG
RPL37	Naturalalphainterferon	NA	4.92128E-4	-0.0284567	Novel DORGE-OG
RPL37	Doxorubicin	NA	1.49126E-4	-0.0464022	Novel DORGE-OG
RPL37	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	NA	0.0100201	-0.4375	Novel DORGE-OG
RPL37	Aminolevulinicacid	NA	0.00118751	-0.17809	Novel DORGE-OG
RPL37	Estradiol	NA	0.00378374	-0.301982	Novel DORGE-OG
RPL37	Promegestone	NA	0.00738689	-0.173749	Novel DORGE-OG
RPL37	Mercury	NA	0.00349087	-0.351623	Novel DORGE-OG
RPL37	Isotretinoin	NA	0.00532979	-0.285754	Novel DORGE-OG
RPL37	Vx	NA	0.00899268	-0.19796	Novel DORGE-OG
RPL37	Lipopolysaccharide	NA	0.0337666	-0.37875	Novel DORGE-OG
RPL37	Interferongamma-1b	NA	0.019513	-0.0203219	Novel DORGE-OG
RPL37	Apratoxina	NA	0.0457384	-0.752437	Novel DORGE-OG
RPL37	Chromium	NA	0.0279574	-0.254208	Novel DORGE-OG
UBTF	Doxorubicin	NA	0.0	-0.0721047	Novel DORGE-OG
UBTF	Vanadiumpentoxide	NA	5.79931E-6	-1.13941	Novel DORGE-OG
UBTF	Resveratrol	NA	2.15021E-5	-0.792683	Novel DORGE-OG
UBTF	Bpde	NA	1.84049E-5	-0.254666	Novel DORGE-OG
UBTF	Puromycin,ec50,1d	NA	1.27194E-5	-0.559383	Novel DORGE-OG
UBTF	Ribavirin	NA	3.14303E-5	-0.92241	Novel DORGE-OG
UBTF	Neocarzinostatin	NA	8.53856E-5	-1.37793	Novel DORGE-OG
UBTF	Dexamethasone	NA	7.07053E-5	-0.613634	Novel DORGE-OG
UBTF	Cisplatin	NA	0.00161513	-0.476743	Novel DORGE-OG
UBTF	Ubiquinol	NA	0.00431035	-0.921392	Novel DORGE-OG
UBTF	Nickel	NA	2.53011E-4	-0.829688	Novel DORGE-OG
UBTF	Gefitinib	NA	0.00235641	-2.0559	Novel DORGE-OG
UBTF	Thapsigargin	NA	0.00138122	-0.346144	Novel DORGE-OG
UBTF	Calcitriol	NA	0.00186452	-0.367053	Novel DORGE-OG
UBTF	Bisphenola	NA	0.00499638	-0.589921	Novel DORGE-OG
UBTF	Folicacid	NA	0.026004	-0.400685	Novel DORGE-OG
UBTF	R1881	NA	0.00323419	-0.651988	Novel DORGE-OG
UBTF	Cytarabine	NA	0.00333626	-0.524937	Novel DORGE-OG
UBTF	Tretinoin	NA	0.00106885	-0.356667	Novel DORGE-OG
UBTF	Apratoxina	NA	0.00901001	-1.35261	Novel DORGE-OG
UBTF	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00385473	-0.130067	Novel DORGE-OG
UBTF	4-hydroxynonenal	NA	0.0103156	-0.178748	Novel DORGE-OG
UBTF	Lysophosphatidicacid	NA	0.0240254	-0.325271	Novel DORGE-OG
UBTF	Sulforaphane	NA	0.0166597	-0.468853	Novel DORGE-OG
UBTF	Phorbol12-myristate13-acetate(pma)	NA	0.0231967	-0.547799	Novel DORGE-OG
UBTF	Dasatinib	NA	0.0126254	-0.106592	Novel DORGE-OG
UBTF	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.0135311	-0.102958	Novel DORGE-OG
UBTF	Chlorpyrifos	NA	0.0217688	-0.245693	Novel DORGE-OG
UBTF	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.0410471	-0.206344	Novel DORGE-OG
SETD5	Doxorubicin	NA	5.68156E-10	-0.135835	Novel DORGE-OG
SETD5	Imatinib	NA	3.32134E-7	-0.883429	Novel DORGE-OG
SETD5	Tretinoin	NA	8.67494E-6	-0.463333	Novel DORGE-OG
SETD5	Bicalutamide	NA	1.07836E-4	-0.0014299	Novel DORGE-OG
SETD5	Actinomycind	NA	2.6481E-4	-0.425036	Novel DORGE-OG
SETD5	Ribavirin	NA	3.87951E-4	-0.337377	Novel DORGE-OG
SETD5	Mesalazine	NA	0.00257415	-0.195604	Novel DORGE-OG
SETD5	Cycloheximide	NA	8.54588E-4	-0.269585	Novel DORGE-OG
SETD5	Alfacalcidol	NA	0.00851483	-0.255095	Novel DORGE-OG
SETD5	Naturalalphainterferon	NA	0.00157502	-0.0100354	Novel DORGE-OG
SETD5	Pioglitazone	NA	0.00253092	-0.268156	Novel DORGE-OG
SETD5	Argyrina	NA	0.00467677	-0.142309	Novel DORGE-OG
SETD5	Quercetin	NA	0.0214229	-0.149965	Novel DORGE-OG
SETD5	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00449823	-0.0533358	Novel DORGE-OG
SETD5	R1881	NA	0.00634576	-0.412265	Novel DORGE-OG
SETD5	Cisplatin	NA	0.00665567	-0.18932	Novel DORGE-OG
SETD5	Estradiol	NA	0.00816585	-0.0637913	Novel DORGE-OG
SETD5	4-hydroxynonenal	NA	0.0125903	-0.229684	Novel DORGE-OG
SETD5	Resveratrol	NA	0.0133203	-0.328067	Novel DORGE-OG
SETD5	Aplidin	NA	0.00982336	-0.164292	Novel DORGE-OG
SETD5	Bpde	NA	0.0122495	-0.090943	Novel DORGE-OG
SETD5	Vanadiumpentoxide	NA	0.0259757	-0.300208	Novel DORGE-OG
SETD5	Celecoxib	NA	0.0309494	-0.229173	Novel DORGE-OG
SETD5	Chlorpyrifos	NA	0.0262337	-0.19256	Novel DORGE-OG
OSBPL9	Hypochlorousacid	NA	3.18797E-7	-0.227187	Novel DORGE-OG
OSBPL9	Doxorubicin	NA	1.11208E-8	-0.267557	Novel DORGE-OG
OSBPL9	Dasatinib	NA	2.94381E-7	-0.445758	Novel DORGE-OG
OSBPL9	Tretinoin	NA	2.89459E-7	-0.896667	Novel DORGE-OG
OSBPL9	Aminolevulinicacid	NA	1.09922E-5	-0.272455	Novel DORGE-OG
OSBPL9	Cetuximab	NA	2.89964E-4	-0.570793	Novel DORGE-OG
OSBPL9	Aplidin	NA	5.55942E-5	-0.41547	Novel DORGE-OG
OSBPL9	Naturalalphainterferon	NA	6.8237E-5	-0.187022	Novel DORGE-OG
OSBPL9	Nitricoxide	NA	7.36406E-5	-0.643135	Novel DORGE-OG
OSBPL9	Vanadiumpentoxide	NA	1.24258E-4	-0.916944	Novel DORGE-OG
OSBPL9	Estradiol	NA	7.95592E-4	-0.464383	Novel DORGE-OG
OSBPL9	Bpde	NA	0.00363374	-0.517122	Novel DORGE-OG
OSBPL9	Cadmium	NA	5.33659E-4	-0.810437	Novel DORGE-OG
OSBPL9	Resveratrol	NA	0.0101719	-0.475543	Novel DORGE-OG
OSBPL9	Etanercept	NA	0.01528	-0.338016	Novel DORGE-OG
OSBPL9	Adenosinetriphosphate	NA	0.00804757	-0.232203	Novel DORGE-OG
OSBPL9	Bexarotene	NA	0.00885564	-0.271101	Novel DORGE-OG
OSBPL9	Mk-886	NA	0.00828808	-0.212207	Novel DORGE-OG
OSBPL9	Trovafloxacin	NA	0.0125206	-0.75198	Novel DORGE-OG
OSBPL9	Interferonbeta-1b	NA	0.0109141	-0.206667	Novel DORGE-OG
OSBPL9	3,3',4,4'-tetrachlorobiphenyl	NA	0.0362989	-0.189072	Novel DORGE-OG
OSBPL9	Alfacalcidol	NA	0.0397913	-0.0600881	Novel DORGE-OG
OSBPL9	Lipopolysaccharide	NA	0.0345912	-0.09	Novel DORGE-OG
OSBPL9	Lmp-420	NA	0.0245935	-0.112135	Novel DORGE-OG
OSBPL9	Cisplatin	NA	0.0229002	-0.08212	Novel DORGE-OG
OSBPL9	Gefitinib	NA	0.0321419	-0.988186	Novel DORGE-OG
OSBPL9	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.0465935	-0.132534	Novel DORGE-OG
TNRC6B	Doxorubicin	NA	1.01146E-13	-0.1194	Novel DORGE-OG
TNRC6B	Diclofenac	NA	5.77819E-8	-1.0578	Novel DORGE-OG
TNRC6B	R1881	NA	1.29681E-5	-0.80894	Novel DORGE-OG
TNRC6B	Vanadiumpentoxide	NA	1.33786E-4	-0.537414	Novel DORGE-OG
TNRC6B	Tretinoin	NA	3.59597E-5	-0.383333	Novel DORGE-OG
TNRC6B	Interferongamma-1b	NA	2.02616E-4	-0.354529	Novel DORGE-OG
TNRC6B	Actinomycind	NA	3.52112E-4	-0.272401	Novel DORGE-OG
TNRC6B	Cediranib	NA	1.70513E-4	-0.102698	Novel DORGE-OG
TNRC6B	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.00258526	-0.41955	Novel DORGE-OG
TNRC6B	Nickel	NA	0.00248502	-0.364084	Novel DORGE-OG
TNRC6B	Gefitinib	NA	0.00326341	-1.78286	Novel DORGE-OG
TNRC6B	Cadmium	NA	7.70981E-4	-0.130953	Novel DORGE-OG
TNRC6B	Interferonbeta-1a	NA	0.00463367	-0.301071	Novel DORGE-OG
TNRC6B	Carboplatin(30h)	NA	0.022456	-0.477404	Novel DORGE-OG
TNRC6B	Lipopolysaccharide	NA	0.0207109	-0.803571	Novel DORGE-OG
TNRC6B	4-hydroxynonenal	NA	0.00904974	-0.147	Novel DORGE-OG
TNRC6B	Lmp-420	NA	0.00818903	-0.0346056	Novel DORGE-OG
TNRC6B	Mln4924	NA	0.0193176	-0.730936	Novel DORGE-OG
TNRC6B	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.00883812	-0.19864	Novel DORGE-OG
TNRC6B	Bpde	NA	0.0315109	-0.388657	Novel DORGE-OG
TNRC6B	Estradiol	NA	0.0189118	-0.169126	Novel DORGE-OG
TNRC6B	Cetuximab	NA	0.0319388	-0.220594	Novel DORGE-OG
TNRC6B	Lysophosphatidicacid	NA	0.0454879	-0.285707	Novel DORGE-OG
TNRC6B	Aplidin	NA	0.025535	-0.168371	Novel DORGE-OG
TNRC6B	Apratoxina	NA	0.0420524	-0.241389	Novel DORGE-OG
TNRC6B	Ribavirin	NA	0.0405942	-0.18117	Novel DORGE-OG
TNRC6B	Androstanolone	NA	0.0402315	-0.20482	Novel DORGE-OG
RYR2	Doxorubicin	NA	9.89966E-16	-0.365896	Novel DORGE-OG
RYR2	Interferonbeta-1b	NA	2.51095E-6	-0.0370833	Novel DORGE-OG
RYR2	Tretinoin	NA	1.24146E-6	-0.503333	Novel DORGE-OG
RYR2	Harman	NA	1.44204E-5	-1.44766	Novel DORGE-OG
RYR2	Pioglitazone	NA	1.06771E-4	-0.472005	Novel DORGE-OG
RYR2	Y15	NA	0.00113212	-0.813086	Novel DORGE-OG
RYR2	Naturalalphainterferon	NA	6.27881E-4	-1.19099	Novel DORGE-OG
RYR2	Cadmium	NA	0.00110468	-0.134213	Novel DORGE-OG
RYR2	Bpde	NA	0.0028827	-0.0924663	Novel DORGE-OG
RYR2	4-hydroxynonenal	NA	0.00793929	-0.630663	Novel DORGE-OG
RYR2	Adenosinetriphosphate	NA	0.0096406	-0.918814	Novel DORGE-OG
RYR2	Mln4924	NA	0.0229266	-0.819935	Novel DORGE-OG
RYR2	Celecoxib	NA	0.0228674	-0.207688	Novel DORGE-OG
RYR2	Argyrina	NA	0.0188223	-0.393414	Novel DORGE-OG
RYR2	Phorbol12-myristate13-acetate(pma)	NA	0.026919	-0.396412	Novel DORGE-OG
RYR2	Abiraterone	NA	0.0344371	-0.498171	Novel DORGE-OG
RYR2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0249794	-0.0101915	Novel DORGE-OG
RYR2	Motexafingadolinium(4h)	NA	0.0466931	-0.417116	Novel DORGE-OG
RYR2	Bexarotene	NA	0.0468856	-0.463562	Novel DORGE-OG
PPP3CA	Tretinoin	NA	5.24505E-8	-1.09	Novel DORGE-OG
PPP3CA	Doxorubicin	NA	9.55777E-7	-0.265384	Novel DORGE-OG
PPP3CA	Chromium	NA	2.06778E-5	-0.967025	Novel DORGE-OG
PPP3CA	Cisplatin	NA	7.7511E-5	-0.68116	Novel DORGE-OG
PPP3CA	Naturalalphainterferon	NA	3.25079E-5	-0.28822	Novel DORGE-OG
PPP3CA	Mercury	NA	6.79421E-5	-0.52186	Novel DORGE-OG
PPP3CA	Bexarotene	NA	2.46067E-4	-0.648998	Novel DORGE-OG
PPP3CA	Carboplatin	NA	6.90286E-4	-0.427949	Novel DORGE-OG
PPP3CA	Diclofenac	NA	7.99055E-5	-0.914669	Novel DORGE-OG
PPP3CA	Resveratrol	NA	8.10618E-4	-0.90755	Novel DORGE-OG
PPP3CA	Nickel	NA	1.39596E-4	-0.930303	Novel DORGE-OG
PPP3CA	Hypochlorousacid	NA	2.37414E-4	-0.0669978	Novel DORGE-OG
PPP3CA	Cadmium	NA	1.97481E-4	-0.878155	Novel DORGE-OG
PPP3CA	Heregulin	NA	0.00334464	-0.56033	Novel DORGE-OG
PPP3CA	4-hydroxytamoxifen	NA	8.27716E-4	-0.448861	Novel DORGE-OG
PPP3CA	Lipopolysaccharide	NA	0.00709736	-0.478333	Novel DORGE-OG
PPP3CA	Vx	NA	7.83041E-4	-0.332592	Novel DORGE-OG
PPP3CA	Imatinib	NA	5.92403E-4	-0.29752	Novel DORGE-OG
PPP3CA	Curcumin	NA	0.00118305	-0.261216	Novel DORGE-OG
PPP3CA	Neocarzinostatin	NA	0.00107871	-0.0763145	Novel DORGE-OG
PPP3CA	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.00100914	-0.684704	Novel DORGE-OG
PPP3CA	Carboplatin(36h)	NA	0.0124211	-0.621779	Novel DORGE-OG
PPP3CA	4-hydroxynonenal	NA	0.00295724	-0.178965	Novel DORGE-OG
PPP3CA	Puromycin,ec50,5d	NA	9.99011E-4	-0.502322	Novel DORGE-OG
PPP3CA	Dexamethasone	NA	0.00243062	-0.373188	Novel DORGE-OG
PPP3CA	Trovafloxacin	NA	0.0244833	-2.54884	Novel DORGE-OG
PPP3CA	Aminolevulinicacid	NA	0.00246421	-0.141053	Novel DORGE-OG
PPP3CA	Cytarabine	NA	0.00146805	-0.254823	Novel DORGE-OG
PPP3CA	Nitricoxide	NA	0.002693	-0.547362	Novel DORGE-OG
PPP3CA	R1881	NA	0.00751538	-0.295473	Novel DORGE-OG
PPP3CA	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0210634	-0.130931	Novel DORGE-OG
PPP3CA	Alfacalcidol	NA	0.0201616	-0.536809	Novel DORGE-OG
PPP3CA	Lmp-420	NA	0.00660802	-0.222987	Novel DORGE-OG
PPP3CA	Clinafloxacin	NA	0.0157141	-0.403401	Novel DORGE-OG
PPP3CA	Plx4032	NA	0.0245773	-0.15	Novel DORGE-OG
PPP3CA	Azacitidine	NA	0.0397395	-0.805238	Novel DORGE-OG
PPP3CA	Mln4924	NA	0.0262882	-0.460895	Novel DORGE-OG
PPP3CA	Lapatinib	NA	0.0399236	-0.409411	Novel DORGE-OG
PPP3CA	Etanercept	NA	0.0361903	-0.253828	Novel DORGE-OG
PPP3CA	Insulin	NA	0.036909	-0.156893	Novel DORGE-OG
PPP3CA	Metformin	NA	0.0277889	-0.17135	Novel DORGE-OG
PPP3CA	Vemurafenib	NA	0.0324037	-0.2246	Novel DORGE-OG
PPP3CA	Bisphenola	NA	0.020928	-0.198933	Novel DORGE-OG
PPP3CA	Interferonbeta-1a	NA	0.0398207	-0.298056	Novel DORGE-OG
PPP3CA	Antimony	NA	0.0222314	-1.51182	Novel DORGE-OG
MLLT10	Doxorubicin	NA	5.65313E-12	-0.522883	CGC-OG
MLLT10	Tretinoin	NA	5.30252E-8	-1.63667	CGC-OG
MLLT10	Dasatinib	NA	4.77971E-6	-0.370807	CGC-OG
MLLT10	Actinomycind	NA	1.36243E-5	-0.550095	CGC-OG
MLLT10	Diclofenac	NA	4.17761E-5	-0.420491	CGC-OG
MLLT10	Cisplatin	NA	1.50128E-4	-0.52771	CGC-OG
MLLT10	Neocarzinostatin	NA	4.72589E-4	-0.538496	CGC-OG
MLLT10	Mesalazine	NA	0.00125051	-0.116027	CGC-OG
MLLT10	Abiraterone	NA	0.00225113	-0.373066	CGC-OG
MLLT10	Resveratrol	NA	0.00185172	-0.95464	CGC-OG
MLLT10	Cytarabine	NA	2.51671E-4	-0.723569	CGC-OG
MLLT10	Nitricoxide	NA	5.10321E-4	-0.239242	CGC-OG
MLLT10	4-hydroxynonenal	NA	0.00200672	-0.299492	CGC-OG
MLLT10	Antimony	NA	3.53403E-4	-0.882286	CGC-OG
MLLT10	Ribavirin	NA	0.00109056	-0.269901	CGC-OG
MLLT10	Mercury	NA	0.0013056	-0.442439	CGC-OG
MLLT10	Alfacalcidol	NA	0.00728801	-0.074386	CGC-OG
MLLT10	Cetuximab	NA	0.00593292	-0.400149	CGC-OG
MLLT10	Chromium	NA	0.0022896	-0.596324	CGC-OG
MLLT10	Puromycin,ec50,1d	NA	0.00260805	-0.388487	CGC-OG
MLLT10	Nickel	NA	0.005292	-0.63243	CGC-OG
MLLT10	Curcumin	NA	0.0130732	-0.287687	CGC-OG
MLLT10	R1881	NA	0.026212	-0.174987	CGC-OG
MLLT10	Bisphenola	NA	0.0168572	-0.0249368	CGC-OG
MLLT10	Cadmium	NA	0.0107942	-0.0429403	CGC-OG
MLLT10	Naturalalphainterferon	NA	0.019597	-0.580295	CGC-OG
MLLT10	Cediranib	NA	0.0136134	-0.0999853	CGC-OG
MLLT10	Sulforaphane	NA	0.0371149	-0.38579	CGC-OG
MLLT10	Interferonbeta-1a	NA	0.048881	-0.114074	CGC-OG
MLLT10	Interferonbeta-1b	NA	0.0279461	-0.128519	CGC-OG
MLLT10	Interferongamma-1b	NA	0.0395666	-0.138733	CGC-OG
PCBP2	Doxorubicin	NA	8.11737E-14	-0.0815292	Novel DORGE-OG
PCBP2	Diclofenac	NA	2.64388E-6	-0.417148	Novel DORGE-OG
PCBP2	Bisphenola	NA	7.61631E-6	-0.470972	Novel DORGE-OG
PCBP2	Cytarabine	NA	2.48688E-6	-0.529553	Novel DORGE-OG
PCBP2	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	5.28362E-5	-0.431068	Novel DORGE-OG
PCBP2	Puromycin,ec50,1d	NA	3.17866E-5	-0.198394	Novel DORGE-OG
PCBP2	Aminolevulinicacid	NA	1.08279E-4	-0.164308	Novel DORGE-OG
PCBP2	Mk-886	NA	2.33305E-4	-0.439225	Novel DORGE-OG
PCBP2	Naturalalphainterferon	NA	1.61808E-4	-0.255719	Novel DORGE-OG
PCBP2	Tretinoin	NA	8.63955E-5	-0.263333	Novel DORGE-OG
PCBP2	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.00116446	-0.415272	Novel DORGE-OG
PCBP2	Celecoxib	NA	0.00237042	-0.416837	Novel DORGE-OG
PCBP2	Bexarotene	NA	0.00104496	-1.07066	Novel DORGE-OG
PCBP2	Aplidin	NA	5.09036E-4	-0.120326	Novel DORGE-OG
PCBP2	Chlorpyrifos	NA	0.00150374	-0.177147	Novel DORGE-OG
PCBP2	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.0013697	-0.505252	Novel DORGE-OG
PCBP2	Vanadiumpentoxide	NA	0.00299426	-0.28381	Novel DORGE-OG
PCBP2	4-hydroxynonenal	NA	0.00364772	-0.0641731	Novel DORGE-OG
PCBP2	Actinomycind	NA	0.00202525	-0.189171	Novel DORGE-OG
PCBP2	Curcumin	NA	0.00456623	-0.289694	Novel DORGE-OG
PCBP2	Motexafingadolinium(4h)	NA	0.00710514	-0.0237932	Novel DORGE-OG
PCBP2	Lmp-420	NA	0.00530054	-0.0296018	Novel DORGE-OG
PCBP2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00618172	-0.0469258	Novel DORGE-OG
PCBP2	Interferonbeta-1a	NA	0.00957694	-0.320714	Novel DORGE-OG
PCBP2	Cycloheximide	NA	0.00741535	-0.209326	Novel DORGE-OG
PCBP2	Trovafloxacin	NA	0.0093225	-0.698599	Novel DORGE-OG
PCBP2	Interferonbeta-1b	NA	0.00706003	-0.280476	Novel DORGE-OG
PCBP2	Cisplatin	NA	0.0144956	-0.183007	Novel DORGE-OG
PCBP2	Carboplatin	NA	0.0497667	-0.132229	Novel DORGE-OG
PCBP2	Sulforaphane	NA	0.0324835	-0.383562	Novel DORGE-OG
PCBP2	Argyrina	NA	0.0316878	-0.170601	Novel DORGE-OG
PCBP2	Estradiol	NA	0.0412618	-0.253684	Novel DORGE-OG
PCBP2	Cediranib	NA	0.0244381	-0.134431	Novel DORGE-OG
DLGAP1	Doxorubicin	NA	0.0	-0.0701893	Novel DORGE-OG
DLGAP1	Hypochlorousacid	NA	6.28685E-7	-0.320943	Novel DORGE-OG
DLGAP1	Cyfluthrin	NA	3.95492E-5	-0.986053	Novel DORGE-OG
DLGAP1	Cediranib	NA	1.8865E-6	-0.0597758	Novel DORGE-OG
DLGAP1	Bisphenola	NA	3.0044E-5	-0.721916	Novel DORGE-OG
DLGAP1	Harman	NA	1.19859E-4	-1.10036	Novel DORGE-OG
DLGAP1	Plx4032	NA	1.35701E-4	-0.918186	Novel DORGE-OG
DLGAP1	Chlorpyrifos	NA	3.98887E-4	-1.4849	Novel DORGE-OG
DLGAP1	Interferonbeta-1b	NA	2.987E-4	-0.058	Novel DORGE-OG
DLGAP1	Cytarabine	NA	1.87889E-4	-1.60546	Novel DORGE-OG
DLGAP1	4-hydroxynonenal	NA	0.00209815	-0.577753	Novel DORGE-OG
DLGAP1	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.00142863	-0.184433	Novel DORGE-OG
DLGAP1	Cisplatin	NA	0.0263981	-0.521123	Novel DORGE-OG
DLGAP1	Puromycin,ec50,1d	NA	0.00145034	-0.687857	Novel DORGE-OG
DLGAP1	Curcumin	NA	0.00494557	-0.257159	Novel DORGE-OG
